model_family,budget_FLOPs,context_tokens,quality_family,model_train_RMSE,joint_status,candidate_status,joint_N,joint_D,joint_Q,candidate_N,candidate_D,candidate_Q,candidate_active_set,candidate_budget_utilization,candidate_KKT_pass,converged_starts,joint_loss_at_joint,joint_loss_at_candidate,candidate_loss_at_candidate,candidate_loss_at_joint,joint_model_regret,candidate_model_regret
constant_G,1e+19,2048,exponential,0.0562988396574333,converged_feasible,converged_feasible,0.1405408966770969,10.000000000000002,0.5668909161659564,0.15158577364406883,10.000000000000002,0.5220388714212109,D_min;budget,1.00000000000096,True,20,3.2629420811093137,3.2666288506229315,3.264041566986735,3.267358506281161,0.0036867695136177936,0.0033169392944261133
constant_G,1e+20,2048,exponential,0.0562988396574333,converged_feasible,converged_feasible,0.9508120123308846,10.868943213318488,0.9668714855448834,1.1238314529933273,10.000000000000002,0.9504939837390269,D_min;budget,1.0000000000024574,True,20,2.7018200306354676,2.7039610631852438,2.718021063371022,2.720482725672189,0.002141032549776156,0.002461662301167067
constant_G,1e+22,2048,exponential,0.0562988396574333,converged_feasible,converged_feasible,6.271047641436158,227.1264396334464,1.0,8.863127744502592,164.90075504336264,1.0,Q1;budget,1.0000000000010516,True,20,2.149669772043173,2.1524608166923986,2.0947409278253546,2.0977768930539598,0.002791044649225416,0.003035965228605164
constant_G,1e+23,2048,exponential,0.0562988396574333,converged_feasible,converged_feasible,11.969999999999997,600.0,1.0,11.97,599.9999999999994,0.9999999999999998,N_max;D_max;Q1,0.4833380673941725,True,20,2.0523920597927097,2.0523920597927097,1.9791129331075337,1.9791129331075337,0.0,0.0
constant_G,1e+19,2048,power,0.0562988396574333,converged_feasible,converged_feasible,0.15601597603631454,10.000000000000002,0.5,0.15601597603608042,10.000000000000002,0.5,D_min;Q0;budget,1.000000000000861,True,20,3.27060943910677,3.2706094391071567,3.2646836276338975,3.2646836276335165,3.8680170177940454e-13,-3.810285420513537e-13
constant_G,1e+20,2048,power,0.0562988396574333,converged_feasible,converged_feasible,0.8972224339559655,10.000000000000002,0.9773234074201579,1.0277858784084284,10.000000000000002,0.9290377141991699,D_min;budget,1.0000000000044411,True,19,2.7208319995583086,2.7234886299570933,2.738905746179015,2.7420221691187487,0.0026566303987847206,0.0031164229397337984
constant_G,1e+22,2048,power,0.0562988396574333,converged_feasible,converged_feasible,6.38420974057638,219.26107339387926,0.9999999999999999,9.000737698293321,160.31131598065573,1.0,Q1;budget,1.0000000000013984,True,20,2.1510359090443756,2.1538110071628487,2.095943366011389,2.0989632930062547,0.002775098118473096,0.0030199269948658625
constant_G,1e+23,2048,power,0.0562988396574333,converged_feasible,converged_feasible,11.969999999999997,600.0,1.0,11.97,599.9999999999994,0.9999999999999998,N_max;D_max;Q1,0.4884624719999997,True,20,2.0523920597927097,2.0523920597927097,1.9791129331075337,1.9791129331075337,0.0,0.0
constant_G,1e+19,2048,logarithmic,0.0562988396574333,converged_feasible,converged_feasible,0.15601597603714115,10.000000000000016,0.5000000000000001,0.1560159760360897,10.00000000000001,0.5,D_min;Q0;budget,1.0000000000009217,True,18,3.2706094391054044,3.270609439107141,3.264683627633882,3.2646836276321727,1.7368328997235949e-12,-1.709299368712891e-12
constant_G,1e+20,2048,logarithmic,0.0562988396574333,converged_feasible,converged_feasible,0.7655545580090797,16.342085336850936,1.0,0.9545324547331859,13.641740660549845,1.0,Q1;budget,1.0000000000018434,True,19,2.643882678860063,2.6464471782370445,2.6651180308747424,2.6677014814138564,0.002564499376981555,0.0025834505391140183
