quality_domain,metric_a,metric_b,mean_domain_spearman_sample,conflict_strength_sample,min_domain_spearman_sample,max_domain_spearman_sample,n_domains_sample,mean_domain_spearman_extended,conflict_strength_extended,min_domain_spearman_extended,max_domain_spearman_extended,n_domains_extended,negative_in_both
arxiv,dsir_math,rps_doc_frac_chars_top_2gram,0.2832922457272424,0.0,0.2832922457272424,0.2832922457272424,1,0.26780847011812314,0.0,0.26780847011812314,0.26780847011812314,1,False
arxiv,fluency_en,modernbert_cleanliness,0.28473066883614717,0.0,0.28473066883614717,0.28473066883614717,1,0.24821917197588725,0.0,0.24821917197588725,0.24821917197588725,1,False
arxiv,rps_doc_word_count,rps_doc_frac_chars_top_3gram,0.28610823108952077,0.0,0.28610823108952077,0.28610823108952077,1,0.2879205158196851,0.0,0.2879205158196851,0.2879205158196851,1,False
arxiv,rps_doc_num_sentences,rps_doc_frac_chars_top_3gram,0.2908291151222889,0.0,0.2908291151222889,0.2908291151222889,1,0.2763352172057384,0.0,0.2763352172057384,0.2763352172057384,1,False
arxiv,fineweb_edu,rps_doc_frac_no_alph_words,0.2918454834050721,0.0,0.2918454834050721,0.2918454834050721,1,0.2937782416730691,0.0,0.2937782416730691,0.2937782416730691,1,False
arxiv,dsir_books,rps_doc_frac_chars_top_2gram,0.2941275361595205,0.0,0.2941275361595205,0.2941275361595205,1,0.277457820903866,0.0,0.277457820903866,0.277457820903866,1,False
arxiv,fineweb_edu,qurater,0.29558661099705574,0.0,0.29558661099705574,0.29558661099705574,1,0.30544780607289507,0.0,0.30544780607289507,0.30544780607289507,1,False
arxiv,dsir_wiki,rps_doc_frac_chars_top_2gram,0.29599849860663335,0.0,0.29599849860663335,0.29599849860663335,1,0.2799618173565623,0.0,0.2799618173565623,0.2799618173565623,1,False
arxiv,modernbert_readability,rps_lines_ending_with_terminal_punctution_mark,0.31758886469231123,0.0,0.31758886469231123,0.31758886469231123,1,0.32079526887902343,0.0,0.32079526887902343,0.32079526887902343,1,False
arxiv,fineweb_edu,fluency_en,0.32374409882592264,0.0,0.32374409882592264,0.32374409882592264,1,0.2956659617500855,0.0,0.2956659617500855,0.2956659617500855,1,False
arxiv,fineweb_edu,modernbert_readability,0.3361960919093242,0.0,0.3361960919093242,0.3361960919093242,1,0.3258346259509073,0.0,0.3258346259509073,0.3258346259509073,1,False
arxiv,rps_doc_frac_no_alph_words,rps_lines_ending_with_terminal_punctution_mark,0.3735645711424277,0.0,0.3735645711424277,0.3735645711424277,1,0.3729040877056526,0.0,0.3729040877056526,0.3729040877056526,1,False
arxiv,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,0.37737590209429506,0.0,0.37737590209429506,0.37737590209429506,1,0.3651395571288324,0.0,0.3651395571288324,0.3651395571288324,1,False
arxiv,modernbert_cleanliness,modernbert_professionalism,0.39442029131284817,0.0,0.39442029131284817,0.39442029131284817,1,0.37613939122547685,0.0,0.37613939122547685,0.37613939122547685,1,False
arxiv,fluency_en,qurater,0.413772672659522,0.0,0.413772672659522,0.413772672659522,1,0.4295052394114182,0.0,0.4295052394114182,0.4295052394114182,1,False
arxiv,modernbert_professionalism,ad_en,0.4313291890729621,0.0,0.4313291890729621,0.4313291890729621,1,0.39862038828840907,0.0,0.39862038828840907,0.39862038828840907,1,False
arxiv,rps_doc_unigram_entropy,rps_doc_frac_chars_top_2gram,0.4315013536252762,0.0,0.4315013536252762,0.4315013536252762,1,0.4184063692170924,0.0,0.4184063692170924,0.4184063692170924,1,False
arxiv,rps_doc_unigram_entropy,rps_doc_frac_chars_top_3gram,0.461617519605274,0.0,0.461617519605274,0.461617519605274,1,0.4581713440300283,0.0,0.4581713440300283,0.4581713440300283,1,False
arxiv,modernbert_professionalism,dsir_math,0.48619981081331376,0.0,0.48619981081331376,0.48619981081331376,1,0.4579110166737214,0.0,0.4579110166737214,0.4579110166737214,1,False
arxiv,modernbert_professionalism,dsir_books,0.5286477269199084,0.0,0.5286477269199084,0.5286477269199084,1,0.5014507852572628,0.0,0.5014507852572628,0.5014507852572628,1,False
arxiv,modernbert_professionalism,dsir_wiki,0.5328583208970595,0.0,0.5328583208970595,0.5328583208970595,1,0.505814900790968,0.0,0.505814900790968,0.505814900790968,1,False
arxiv,modernbert_readability,rps_doc_frac_no_alph_words,0.5328772206981824,0.0,0.5328772206981824,0.5328772206981824,1,0.5528710650668515,0.0,0.5528710650668515,0.5528710650668515,1,False
arxiv,dsir_math,rps_doc_unigram_entropy,0.5783787232208126,0.0,0.5783787232208126,0.5783787232208126,1,0.6097433359654476,0.0,0.6097433359654476,0.6097433359654476,1,False
arxiv,dsir_wiki,rps_doc_unigram_entropy,0.5794879973499361,0.0,0.5794879973499361,0.5794879973499361,1,0.6081797279161121,0.0,0.6081797279161121,0.6081797279161121,1,False
arxiv,dsir_books,rps_doc_unigram_entropy,0.5834287878669936,0.0,0.5834287878669936,0.5834287878669936,1,0.6115749271301792,0.0,0.6115749271301792,0.6115749271301792,1,False
arxiv,dsir_wiki,rps_doc_frac_unique_words,0.6527389059985741,0.0,0.6527389059985741,0.6527389059985741,1,0.6631697461478677,0.0,0.6631697461478677,0.6631697461478677,1,False
arxiv,dsir_books,rps_doc_frac_unique_words,0.654768680763659,0.0,0.654768680763659,0.654768680763659,1,0.664580935802605,0.0,0.664580935802605,0.664580935802605,1,False
arxiv,rps_doc_num_sentences,rps_doc_frac_unique_words,0.6805921910873742,0.0,0.6805921910873742,0.6805921910873742,1,0.7077115312905202,0.0,0.7077115312905202,0.7077115312905202,1,False
arxiv,dsir_math,rps_doc_frac_unique_words,0.6807849712569083,0.0,0.6807849712569083,0.6807849712569083,1,0.6898250479857222,0.0,0.6898250479857222,0.6898250479857222,1,False
arxiv,dsir_wiki,rps_doc_num_sentences,0.688365998075557,0.0,0.688365998075557,0.688365998075557,1,0.7030769419534194,0.0,0.7030769419534194,0.7030769419534194,1,False
arxiv,dsir_books,rps_doc_num_sentences,0.6951529277373758,0.0,0.6951529277373758,0.6951529277373758,1,0.709010295648165,0.0,0.709010295648165,0.709010295648165,1,False
arxiv,rps_doc_word_count,rps_doc_unigram_entropy,0.6971853090759426,0.0,0.6971853090759426,0.6971853090759426,1,0.7096798550380382,0.0,0.7096798550380382,0.7096798550380382,1,False
arxiv,dsir_math,rps_doc_num_sentences,0.7175993372807081,0.0,0.7175993372807081,0.7175993372807081,1,0.7348158198014835,0.0,0.7348158198014835,0.7348158198014835,1,False
arxiv,rps_doc_num_sentences,rps_doc_unigram_entropy,0.7221404000933783,0.0,0.7221404000933783,0.7221404000933783,1,0.7178683532071846,0.0,0.7178683532071846,0.7178683532071846,1,False
arxiv,dsir_wiki,rps_doc_word_count,0.7637150384861926,0.0,0.7637150384861926,0.7637150384861926,1,0.7775626476432892,0.0,0.7775626476432892,0.7775626476432892,1,False
arxiv,dsir_books,rps_doc_word_count,0.7683514287053554,0.0,0.7683514287053554,0.7683514287053554,1,0.7814511019356507,0.0,0.7814511019356507,0.7814511019356507,1,False
arxiv,dsir_math,rps_doc_word_count,0.7869586735637225,0.0,0.7869586735637225,0.7869586735637225,1,0.8007469389146631,0.0,0.8007469389146631,0.8007469389146631,1,False
arxiv,rps_doc_word_count,rps_doc_frac_unique_words,0.8261954540764458,0.0,0.8261954540764458,0.8261954540764458,1,0.8397384072834692,0.0,0.8397384072834692,0.8397384072834692,1,False
arxiv,rps_doc_word_count,rps_doc_num_sentences,0.9013685343370084,0.0,0.9013685343370084,0.9013685343370084,1,0.9069271599094756,0.0,0.9069271599094756,0.9069271599094756,1,False
arxiv,dsir_wiki,dsir_math,0.9929181815046458,0.0,0.9929181815046458,0.9929181815046458,1,0.9930918739893648,0.0,0.9930918739893648,0.9930918739893648,1,False
arxiv,dsir_books,dsir_math,0.9936334640836987,0.0,0.9936334640836987,0.9936334640836987,1,0.9937628839194276,0.0,0.9937628839194276,0.9937628839194276,1,False
arxiv,dsir_books,dsir_wiki,0.9997860922059553,0.0,0.9997860922059553,0.9997860922059553,1,0.9998168160891946,0.0,0.9998168160891946,0.9998168160891946,1,False
github,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,-0.7392901697044001,0.7392901697044001,-0.7392901697044001,-0.7392901697044001,1,-0.7439957719544485,0.7439957719544485,-0.7439957719544485,-0.7439957719544485,1,True
github,rps_doc_frac_unique_words,rps_doc_frac_chars_top_3gram,-0.4964633389254424,0.4964633389254424,-0.4964633389254424,-0.4964633389254424,1,-0.49054618278241496,0.49054618278241496,-0.49054618278241496,-0.49054618278241496,1,True
github,rps_doc_frac_no_alph_words,rps_lines_uppercase_letter_fraction,-0.41634596155902376,0.41634596155902376,-0.41634596155902376,-0.41634596155902376,1,-0.41840298607591164,0.41840298607591164,-0.41840298607591164,-0.41840298607591164,1,True
github,dsir_math,rps_doc_frac_chars_top_3gram,-0.3465843893315932,0.3465843893315932,-0.3465843893315932,-0.3465843893315932,1,-0.3346452692234386,0.3346452692234386,-0.3346452692234386,-0.3346452692234386,1,True
github,dsir_books,rps_doc_frac_chars_top_3gram,-0.34635272786468635,0.34635272786468635,-0.34635272786468635,-0.34635272786468635,1,-0.33435942941082286,0.33435942941082286,-0.33435942941082286,-0.33435942941082286,1,True
github,dsir_wiki,rps_doc_frac_chars_top_3gram,-0.34624711878565295,0.34624711878565295,-0.34624711878565295,-0.34624711878565295,1,-0.33413374889022623,0.33413374889022623,-0.33413374889022623,-0.33413374889022623,1,True
github,rps_doc_word_count,rps_doc_frac_chars_top_3gram,-0.3398410972906481,0.3398410972906481,-0.3398410972906481,-0.3398410972906481,1,-0.3294625256038106,0.3294625256038106,-0.3294625256038106,-0.3294625256038106,1,True
github,dsir_wiki,rps_lines_ending_with_terminal_punctution_mark,-0.3382193333773113,0.3382193333773113,-0.3382193333773113,-0.3382193333773113,1,-0.3373050985307311,0.3373050985307311,-0.3373050985307311,-0.3373050985307311,1,True
github,dsir_books,rps_lines_ending_with_terminal_punctution_mark,-0.3380128282574309,0.3380128282574309,-0.3380128282574309,-0.3380128282574309,1,-0.33694378220881066,0.33694378220881066,-0.33694378220881066,-0.33694378220881066,1,True
github,dsir_math,rps_lines_ending_with_terminal_punctution_mark,-0.3326612532038232,0.3326612532038232,-0.3326612532038232,-0.3326612532038232,1,-0.33214250676209744,0.33214250676209744,-0.33214250676209744,-0.33214250676209744,1,True
github,dsir_wiki,rps_doc_frac_no_alph_words,-0.3275051557364228,0.3275051557364228,-0.3275051557364228,-0.3275051557364228,1,-0.32214720938870883,0.32214720938870883,-0.32214720938870883,-0.32214720938870883,1,True
github,dsir_books,rps_doc_frac_no_alph_words,-0.32731411237560437,0.32731411237560437,-0.32731411237560437,-0.32731411237560437,1,-0.3218677331538169,0.3218677331538169,-0.3218677331538169,-0.3218677331538169,1,True
github,dsir_math,rps_doc_frac_no_alph_words,-0.31950960000024126,0.31950960000024126,-0.31950960000024126,-0.31950960000024126,1,-0.3145716799222634,0.3145716799222634,-0.3145716799222634,-0.3145716799222634,1,True
github,rps_doc_frac_unique_words,rps_doc_frac_chars_top_2gram,-0.30375137907414557,0.30375137907414557,-0.30375137907414557,-0.30375137907414557,1,-0.30208212467433215,0.30208212467433215,-0.30208212467433215,-0.30208212467433215,1,True
github,dsir_math,ad_en,-0.3027283459185146,0.3027283459185146,-0.3027283459185146,-0.3027283459185146,1,-0.29943639294299174,0.29943639294299174,-0.29943639294299174,-0.29943639294299174,1,True
github,ad_en,rps_doc_unigram_entropy,-0.29957020343658136,0.29957020343658136,-0.29957020343658136,-0.29957020343658136,1,-0.2964729296174425,0.2964729296174425,-0.2964729296174425,-0.2964729296174425,1,True
github,dsir_wiki,ad_en,-0.29730613275841145,0.29730613275841145,-0.29730613275841145,-0.29730613275841145,1,-0.29425564443102686,0.29425564443102686,-0.29425564443102686,-0.29425564443102686,1,True
github,dsir_books,ad_en,-0.2967382280598319,0.2967382280598319,-0.2967382280598319,-0.2967382280598319,1,-0.2936593266888202,0.2936593266888202,-0.2936593266888202,-0.2936593266888202,1,True
github,modernbert_cleanliness,rps_lines_uppercase_letter_fraction,-0.291881910809943,0.291881910809943,-0.291881910809943,-0.291881910809943,1,-0.28276963105219505,0.28276963105219505,-0.28276963105219505,-0.28276963105219505,1,True
github,ad_en,rps_doc_word_count,-0.2823674440088943,0.2823674440088943,-0.2823674440088943,-0.2823674440088943,1,-0.27608657157867594,0.27608657157867594,-0.27608657157867594,-0.27608657157867594,1,True
github,rps_doc_word_count,rps_doc_frac_no_alph_words,-0.2670712524766254,0.2670712524766254,-0.2670712524766254,-0.2670712524766254,1,-0.26094551163008006,0.26094551163008006,-0.26094551163008006,-0.26094551163008006,1,True
github,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,-0.26599693131974383,0.26599693131974383,-0.26599693131974383,-0.26599693131974383,1,-0.2527382645737672,0.2527382645737672,-0.2527382645737672,-0.2527382645737672,1,True
github,fineweb_edu,rps_doc_frac_chars_top_3gram,-0.2650002973874147,0.2650002973874147,-0.2650002973874147,-0.2650002973874147,1,-0.24758866336716157,0.24758866336716157,-0.24758866336716157,-0.24758866336716157,1,True
github,rps_doc_frac_no_alph_words,rps_lines_numerical_chars_fraction,-0.2592558625653793,0.2592558625653793,-0.2592558625653793,-0.2592558625653793,1,-0.26304558297927705,0.26304558297927705,-0.26304558297927705,-0.26304558297927705,1,True
github,rps_doc_frac_unique_words,rps_lines_ending_with_terminal_punctution_mark,-0.25900033948732953,0.25900033948732953,-0.25900033948732953,-0.25900033948732953,1,-0.2572049840029824,0.2572049840029824,-0.2572049840029824,-0.2572049840029824,1,True
github,modernbert_professionalism,rps_doc_frac_chars_top_3gram,-0.249973390108326,0.249973390108326,-0.249973390108326,-0.249973390108326,1,-0.24577585449618317,0.24577585449618317,-0.24577585449618317,-0.24577585449618317,1,True
github,modernbert_professionalism,rps_lines_ending_with_terminal_punctution_mark,-0.24522836603812162,0.24522836603812162,-0.24522836603812162,-0.24522836603812162,1,-0.2434066186507379,0.2434066186507379,-0.2434066186507379,-0.2434066186507379,1,True
github,rps_doc_unigram_entropy,rps_doc_frac_no_alph_words,-0.24252099933752047,0.24252099933752047,-0.24252099933752047,-0.24252099933752047,1,-0.23703634937685114,0.23703634937685114,-0.23703634937685114,-0.23703634937685114,1,True
github,rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,-0.24141337462975146,0.24141337462975146,-0.24141337462975146,-0.24141337462975146,1,-0.24186413161232337,0.24186413161232337,-0.24186413161232337,-0.24186413161232337,1,True
github,rps_doc_word_count,rps_lines_ending_with_terminal_punctution_mark,-0.24072167974096734,0.24072167974096734,-0.24072167974096734,-0.24072167974096734,1,-0.24208672678040172,0.24208672678040172,-0.24208672678040172,-0.24208672678040172,1,True
github,fineweb_edu,rps_doc_frac_no_alph_words,-0.23570706210215941,0.23570706210215941,-0.23570706210215941,-0.23570706210215941,1,-0.22468630309420523,0.22468630309420523,-0.22468630309420523,-0.22468630309420523,1,True
github,ad_en,rps_doc_num_sentences,-0.23259984656303304,0.23259984656303304,-0.23259984656303304,-0.23259984656303304,1,-0.2236122870859468,0.2236122870859468,-0.2236122870859468,-0.2236122870859468,1,True
github,modernbert_cleanliness,dsir_books,-0.2240698769405849,0.2240698769405849,-0.2240698769405849,-0.2240698769405849,1,-0.2386734651291534,0.2386734651291534,-0.2386734651291534,-0.2386734651291534,1,True
github,modernbert_cleanliness,dsir_math,-0.22357694434811085,0.22357694434811085,-0.22357694434811085,-0.22357694434811085,1,-0.23840133549417358,0.23840133549417358,-0.23840133549417358,-0.23840133549417358,1,True
github,modernbert_cleanliness,dsir_wiki,-0.2232190071746835,0.2232190071746835,-0.2232190071746835,-0.2232190071746835,1,-0.23789913448981315,0.23789913448981315,-0.23789913448981315,-0.23789913448981315,1,True
github,rps_doc_unigram_entropy,rps_doc_frac_chars_top_3gram,-0.2141616362250776,0.2141616362250776,-0.2141616362250776,-0.2141616362250776,1,-0.20038553792796307,0.20038553792796307,-0.20038553792796307,-0.20038553792796307,1,True
github,rps_doc_num_sentences,rps_doc_frac_chars_top_3gram,-0.20732402601847527,0.20732402601847527,-0.20732402601847527,-0.20732402601847527,1,-0.19310416134453012,0.19310416134453012,-0.19310416134453012,-0.19310416134453012,1,True
github,modernbert_reasoning,rps_doc_frac_no_alph_words,-0.20504591221188626,0.20504591221188626,-0.20504591221188626,-0.20504591221188626,1,-0.1994188979590051,0.1994188979590051,-0.1994188979590051,-0.1994188979590051,1,True
github,modernbert_professionalism,rps_doc_mean_word_length,-0.2030737709588877,0.2030737709588877,-0.2030737709588877,-0.2030737709588877,1,-0.1966427082507335,0.1966427082507335,-0.1966427082507335,-0.1966427082507335,1,True
github,rps_doc_unigram_entropy,rps_lines_ending_with_terminal_punctution_mark,-0.19206957036468747,0.19206957036468747,-0.19206957036468747,-0.19206957036468747,1,-0.19287821828195648,0.19287821828195648,-0.19287821828195648,-0.19287821828195648,1,True
github,rps_doc_num_sentences,rps_doc_frac_no_alph_words,-0.18539697227258287,0.18539697227258287,-0.18539697227258287,-0.18539697227258287,1,-0.19007346810369147,0.19007346810369147,-0.19007346810369147,-0.19007346810369147,1,True
github,ad_en,rps_doc_frac_unique_words,-0.1714379974084272,0.1714379974084272,-0.1714379974084272,-0.1714379974084272,1,-0.1640082095855855,0.1640082095855855,-0.1640082095855855,-0.1640082095855855,1,True
github,rps_doc_frac_no_alph_words,rps_doc_mean_word_length,-0.1702915370059819,0.1702915370059819,-0.1702915370059819,-0.1702915370059819,1,-0.15445839410240253,0.15445839410240253,-0.15445839410240253,-0.15445839410240253,1,True
github,qurater,rps_lines_uppercase_letter_fraction,-0.17000027102871035,0.17000027102871035,-0.17000027102871035,-0.17000027102871035,1,-0.15500762029592358,0.15500762029592358,-0.15500762029592358,-0.15500762029592358,1,True
github,modernbert_reasoning,rps_doc_frac_chars_top_3gram,-0.1663633300202967,0.1663633300202967,-0.1663633300202967,-0.1663633300202967,1,-0.15959651740536812,0.15959651740536812,-0.15959651740536812,-0.15959651740536812,1,True
github,modernbert_cleanliness,rps_lines_numerical_chars_fraction,-0.16214317363835254,0.16214317363835254,-0.16214317363835254,-0.16214317363835254,1,-0.16508932630548181,0.16508932630548181,-0.16508932630548181,-0.16508932630548181,1,True
github,modernbert_professionalism,rps_doc_frac_no_alph_words,-0.16028867960153523,0.16028867960153523,-0.16028867960153523,-0.16028867960153523,1,-0.15758384003798828,0.15758384003798828,-0.15758384003798828,-0.15758384003798828,1,True
github,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,-0.15892565351981117,0.15892565351981117,-0.15892565351981117,-0.15892565351981117,1,-0.1525642111206072,0.1525642111206072,-0.1525642111206072,-0.1525642111206072,1,True
github,fineweb_edu,rps_doc_frac_chars_top_2gram,-0.15563037596262236,0.15563037596262236,-0.15563037596262236,-0.15563037596262236,1,-0.1445741283909984,0.1445741283909984,-0.1445741283909984,-0.1445741283909984,1,True
github,modernbert_readability,rps_lines_uppercase_letter_fraction,-0.15495348877210374,0.15495348877210374,-0.15495348877210374,-0.15495348877210374,1,-0.1429855202686052,0.1429855202686052,-0.1429855202686052,-0.1429855202686052,1,True
github,modernbert_readability,rps_doc_frac_chars_top_3gram,-0.1531706518825318,0.1531706518825318,-0.1531706518825318,-0.1531706518825318,1,-0.17612536084025382,0.17612536084025382,-0.17612536084025382,-0.17612536084025382,1,True
github,modernbert_readability,rps_doc_frac_chars_top_2gram,-0.14663890096289078,0.14663890096289078,-0.14663890096289078,-0.14663890096289078,1,-0.15316276501524026,0.15316276501524026,-0.15316276501524026,-0.15316276501524026,1,True
github,fluency_en,rps_doc_frac_chars_top_3gram,-0.13654373436900394,0.13654373436900394,-0.13654373436900394,-0.13654373436900394,1,-0.13941204092886283,0.13941204092886283,-0.13941204092886283,-0.13941204092886283,1,True
github,fluency_en,rps_lines_numerical_chars_fraction,-0.13280925647816344,0.13280925647816344,-0.13280925647816344,-0.13280925647816344,1,-0.13198337532362,0.13198337532362,-0.13198337532362,-0.13198337532362,1,True
github,fluency_en,rps_doc_frac_chars_top_2gram,-0.12800005834778372,0.12800005834778372,-0.12800005834778372,-0.12800005834778372,1,-0.12524771676118931,0.12524771676118931,-0.12524771676118931,-0.12524771676118931,1,True
github,modernbert_professionalism,ad_en,-0.12785810285225288,0.12785810285225288,-0.12785810285225288,-0.12785810285225288,1,-0.12700933963829175,0.12700933963829175,-0.12700933963829175,-0.12700933963829175,1,True
github,rps_doc_num_sentences,rps_doc_mean_word_length,-0.12428346204840716,0.12428346204840716,-0.12428346204840716,-0.12428346204840716,1,-0.11960390529474971,0.11960390529474971,-0.11960390529474971,-0.11960390529474971,1,True
github,qurater,rps_lines_numerical_chars_fraction,-0.12219880459544062,0.12219880459544062,-0.12219880459544062,-0.12219880459544062,1,-0.11338936503527709,0.11338936503527709,-0.11338936503527709,-0.11338936503527709,1,True
github,modernbert_cleanliness,rps_doc_num_sentences,-0.1189919814877835,0.1189919814877835,-0.1189919814877835,-0.1189919814877835,1,-0.12917172130105267,0.12917172130105267,-0.12917172130105267,-0.12917172130105267,1,True
github,dsir_books,rps_doc_frac_chars_top_2gram,-0.10208883776647265,0.10208883776647265,-0.10208883776647265,-0.10208883776647265,1,-0.10199947400855695,0.10199947400855695,-0.10199947400855695,-0.10199947400855695,1,True
github,dsir_math,rps_doc_frac_chars_top_2gram,-0.10188865469419255,0.10188865469419255,-0.10188865469419255,-0.10188865469419255,1,-0.10167120256951459,0.10167120256951459,-0.10167120256951459,-0.10167120256951459,1,True
github,dsir_wiki,rps_doc_frac_chars_top_2gram,-0.10177023658735813,0.10177023658735813,-0.10177023658735813,-0.10177023658735813,1,-0.10173257043949557,0.10173257043949557,-0.10173257043949557,-0.10173257043949557,1,True
github,rps_doc_word_count,rps_doc_frac_chars_top_2gram,-0.09356043971891514,0.09356043971891514,-0.09356043971891514,-0.09356043971891514,1,-0.09342500373926774,0.09342500373926774,-0.09342500373926774,-0.09342500373926774,1,True
github,rps_doc_frac_chars_top_2gram,rps_lines_uppercase_letter_fraction,-0.08716052159081347,0.08716052159081347,-0.08716052159081347,-0.08716052159081347,1,-0.08583856729360227,0.08583856729360227,-0.08583856729360227,-0.08583856729360227,1,True
github,rps_doc_frac_chars_top_3gram,rps_lines_numerical_chars_fraction,-0.08477722257245203,0.08477722257245203,-0.08477722257245203,-0.08477722257245203,1,-0.08337879276400588,0.08337879276400588,-0.08337879276400588,-0.08337879276400588,1,True
github,ad_en,rps_lines_uppercase_letter_fraction,-0.08281947686333035,0.08281947686333035,-0.08281947686333035,-0.08281947686333035,1,-0.08000866940921363,0.08000866940921363,-0.08000866940921363,-0.08000866940921363,1,True
github,ad_en,rps_lines_numerical_chars_fraction,-0.08263185123256747,0.08263185123256747,-0.08263185123256747,-0.08263185123256747,1,-0.0772631982378892,0.0772631982378892,-0.0772631982378892,-0.0772631982378892,1,True
github,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,-0.080066525473135,0.080066525473135,-0.080066525473135,-0.080066525473135,1,-0.07330894872439447,0.07330894872439447,-0.07330894872439447,-0.07330894872439447,1,True
github,fineweb_edu,rps_lines_ending_with_terminal_punctution_mark,-0.07608207078181424,0.07608207078181424,-0.07608207078181424,-0.07608207078181424,1,-0.07592989590021183,0.07592989590021183,-0.07592989590021183,-0.07592989590021183,1,True
github,fluency_en,rps_doc_frac_no_alph_words,-0.07517979977824531,0.07517979977824531,-0.07517979977824531,-0.07517979977824531,1,-0.06437685879003142,0.06437685879003142,-0.06437685879003142,-0.06437685879003142,1,True
github,modernbert_professionalism,rps_doc_frac_chars_top_2gram,-0.06860767328318254,0.06860767328318254,-0.06860767328318254,-0.06860767328318254,1,-0.0609254568486873,0.0609254568486873,-0.0609254568486873,-0.0609254568486873,1,True
github,fluency_en,rps_lines_ending_with_terminal_punctution_mark,-0.0670917341943624,0.0670917341943624,-0.0670917341943624,-0.0670917341943624,1,-0.07164280696807507,0.07164280696807507,-0.07164280696807507,-0.07164280696807507,1,True
github,qurater,rps_doc_frac_chars_top_3gram,-0.06447541034858398,0.06447541034858398,-0.06447541034858398,-0.06447541034858398,1,-0.07103679270605885,0.07103679270605885,-0.07103679270605885,-0.07103679270605885,1,True
github,modernbert_reasoning,ad_en,-0.06421358774089235,0.06421358774089235,-0.06421358774089235,-0.06421358774089235,1,-0.055195966015423696,0.055195966015423696,-0.055195966015423696,-0.055195966015423696,1,True
github,modernbert_reasoning,rps_lines_ending_with_terminal_punctution_mark,-0.06226770009398422,0.06226770009398422,-0.06226770009398422,-0.06226770009398422,1,-0.0747577770643563,0.0747577770643563,-0.0747577770643563,-0.0747577770643563,1,True
github,modernbert_cleanliness,rps_doc_word_count,-0.06211523705423966,0.06211523705423966,-0.06211523705423966,-0.06211523705423966,1,-0.07491877600244602,0.07491877600244602,-0.07491877600244602,-0.07491877600244602,1,True
github,modernbert_cleanliness,rps_doc_frac_unique_words,-0.06007126283291982,0.06007126283291982,-0.06007126283291982,-0.06007126283291982,1,-0.07140627082238345,0.07140627082238345,-0.07140627082238345,-0.07140627082238345,1,True
github,fineweb_edu,ad_en,-0.057841802313685214,0.057841802313685214,-0.057841802313685214,-0.057841802313685214,1,-0.05900311651879344,0.05900311651879344,-0.05900311651879344,-0.05900311651879344,1,True
github,rps_doc_frac_chars_top_3gram,rps_doc_mean_word_length,-0.05700525096953735,0.05700525096953735,-0.05700525096953735,-0.05700525096953735,1,-0.060567311185155646,0.060567311185155646,-0.060567311185155646,-0.060567311185155646,1,True
github,dsir_books,rps_doc_mean_word_length,-0.054096096937581016,0.054096096937581016,-0.054096096937581016,-0.054096096937581016,1,-0.053181524886543916,0.053181524886543916,-0.053181524886543916,-0.053181524886543916,1,True
github,dsir_math,rps_doc_mean_word_length,-0.05299030871203491,0.05299030871203491,-0.05299030871203491,-0.05299030871203491,1,-0.0519182245294711,0.0519182245294711,-0.0519182245294711,-0.0519182245294711,1,True
github,dsir_wiki,rps_doc_mean_word_length,-0.05207708248013689,0.05207708248013689,-0.05207708248013689,-0.05207708248013689,1,-0.05120125632185375,0.05120125632185375,-0.05120125632185375,-0.05120125632185375,1,True
github,rps_doc_frac_chars_top_2gram,rps_doc_mean_word_length,-0.05071201774892636,0.05071201774892636,-0.05071201774892636,-0.05071201774892636,1,-0.05687951458530443,0.05687951458530443,-0.05687951458530443,-0.05687951458530443,1,True
github,modernbert_readability,rps_lines_numerical_chars_fraction,-0.04912482400914534,0.04912482400914534,-0.04912482400914534,-0.04912482400914534,1,-0.03291740380813422,0.03291740380813422,-0.03291740380813422,-0.03291740380813422,1,True
github,rps_lines_uppercase_letter_fraction,rps_doc_mean_word_length,-0.04603627466967418,0.04603627466967418,-0.04603627466967418,-0.04603627466967418,1,-0.04431832529261281,0.04431832529261281,-0.04431832529261281,-0.04431832529261281,1,True
github,modernbert_cleanliness,rps_doc_unigram_entropy,-0.022585878675592107,0.022585878675592107,-0.022585878675592107,-0.022585878675592107,1,-0.03173053706514196,0.03173053706514196,-0.03173053706514196,-0.03173053706514196,1,True
github,qurater,rps_doc_frac_chars_top_2gram,-0.021326618539928413,0.021326618539928413,-0.021326618539928413,-0.021326618539928413,1,-0.010899823551167639,0.010899823551167639,-0.010899823551167639,-0.010899823551167639,1,True
github,ad_en,rps_doc_frac_no_alph_words,-0.02118693055834966,0.02118693055834966,-0.02118693055834966,-0.02118693055834966,1,-0.024430210816932457,0.024430210816932457,-0.024430210816932457,-0.024430210816932457,1,True
github,modernbert_cleanliness,rps_doc_frac_chars_top_2gram,-0.016602008148077066,0.016602008148077066,-0.016602008148077066,-0.016602008148077066,1,-0.017088239546322773,0.017088239546322773,-0.017088239546322773,-0.017088239546322773,1,True
