policy,support,N_params_B,D_tokens_B,Q_score,lambda,eta,bridge_model,status,Loss,difference_from_baseline
quality_direct_and_near,observed_512,1.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.3206219806543884,-0.07950339527444594
quality_direct_and_near,observed_512,1.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.3079428181088626,-0.09218255781997176
quality_direct_and_near,observed_512,10.0,100.0,0.5,0,0.0,exp_bridge,valid,2.3050441192012485,0.15017851987088848
quality_direct_and_near,observed_512,10.0,100.0,0.5,0,0.0,linear_bridge,valid,2.3050441192012485,0.15017851987088848
quality_direct_and_near,observed_512,10.0,100.0,0.5,0,0.1,exp_bridge,valid,2.3050441192012485,0.15017851987088848
quality_direct_and_near,observed_512,10.0,100.0,0.5,0,0.1,linear_bridge,valid,2.3050441192012485,0.15017851987088848
quality_direct_and_near,observed_512,10.0,100.0,0.5,0,0.2,exp_bridge,valid,2.3050441192012485,0.15017851987088848
quality_direct_and_near,observed_512,10.0,100.0,0.5,0,0.2,linear_bridge,valid,2.3050441192012485,0.15017851987088848
quality_direct_and_near,observed_512,10.0,100.0,0.5,0,0.4,exp_bridge,valid,2.3050441192012485,0.15017851987088848
quality_direct_and_near,observed_512,10.0,100.0,0.5,0,0.4,linear_bridge,valid,2.3050441192012485,0.15017851987088848
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.2286902605354384,0.07382466120507836
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.5,0.0,linear_bridge,valid,2.227397022821304,0.07253142349094377
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.2441846931397498,0.08931909380938974
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.5,0.1,linear_bridge,valid,2.243366838202301,0.08850123887194083
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.256569088742812,0.101703489412452
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.5,0.2,linear_bridge,valid,2.256052113462761,0.10118651413240087
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.2743386021831187,0.11947300285275864
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.274132253359734,0.11926665402937386
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.75,0.0,exp_bridge,valid,2.1914670825705853,0.036601483240225274
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.75,0.0,linear_bridge,valid,2.1885734746313315,0.03370787530097141
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.75,0.1,exp_bridge,valid,2.214360228607945,0.05949462927758509
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.75,0.1,linear_bridge,valid,2.212528197702827,0.05766259837246679
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.75,0.2,exp_bridge,valid,2.2327152099388834,0.07784961060852336
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.75,0.2,linear_bridge,valid,2.231556110593517,0.07669051126315685
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.75,0.4,exp_bridge,valid,2.259139571622177,0.1042739722918169
quality_direct_and_near,observed_512,10.0,100.0,0.5,0.75,0.4,linear_bridge,valid,2.2586763204389766,0.10381072110861655
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.0,0.0,exp_bridge,valid,2.15486559933036,0.0
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.0,0.0,linear_bridge,valid,2.149749926441359,-0.005115672889000944
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.0,0.1,exp_bridge,valid,2.1849321212419874,0.030066521911627397
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.0,0.1,linear_bridge,valid,2.1816895572033532,0.026823957872993187
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.0,0.2,exp_bridge,valid,2.2091134871787608,0.05424788784840073
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.0,0.2,linear_bridge,valid,2.2070601077242733,0.052194508393913264
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.0,0.4,exp_bridge,valid,2.2440421136809716,0.08917651435061158
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.0,0.4,linear_bridge,valid,2.2432203875182193,0.08835478818785925
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.25,0.0,exp_bridge,valid,2.118875427382939,-0.03599017194742116
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.25,0.0,linear_bridge,valid,2.1109263782513867,-0.0439392210789733
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.25,0.1,exp_bridge,valid,2.15589510358761,0.0010295042572501245
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.25,0.1,linear_bridge,valid,2.1508509167038796,-0.004014682626480415
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.25,0.2,exp_bridge,valid,2.1857612549558842,0.03089565562552421
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.25,0.2,linear_bridge,valid,2.1825641048550297,0.02769850552466968
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.25,0.4,exp_bridge,valid,2.2290455495664028,0.07417995023604274
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.25,0.4,linear_bridge,valid,2.2277644545974624,0.07289885526710238
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.5,0.0,exp_bridge,valid,2.0834863567186823,-0.07137924261167772
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.5,0.0,linear_bridge,valid,2.0721028300614144,-0.08276276926894566
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.5,0.1,exp_bridge,valid,2.1272439781932553,-0.027621621137104757
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.5,0.1,linear_bridge,valid,2.1200122762044056,-0.03485332312595446
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.5,0.2,exp_bridge,valid,2.162655875940395,0.007790276610034841
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.5,0.2,linear_bridge,valid,2.1580681019857857,0.003202502655425654
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.214149205021632,0.059283605691272
quality_direct_and_near,observed_512,10.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.212308521676705,0.05744292234634507
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0,0.0,exp_bridge,valid,3.0592931965585177,0.2828403685117986
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0,0.0,linear_bridge,valid,3.0592931965585177,0.2828403685117986
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0,0.1,exp_bridge,valid,3.0592931965585177,0.2828403685117986
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0,0.1,linear_bridge,valid,3.0592931965585177,0.2828403685117986
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0,0.2,exp_bridge,valid,3.0592931965585177,0.2828403685117986
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0,0.2,linear_bridge,valid,3.0592931965585177,0.2828403685117986
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0,0.4,exp_bridge,valid,3.0592931965585177,0.2828403685117986
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0,0.4,linear_bridge,valid,3.0592931965585177,0.2828403685117986
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.5,0.0,exp_bridge,valid,2.914443900199313,0.1379910721525941
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.5,0.0,linear_bridge,valid,2.910902553399711,0.13444972535299193
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.5,0.1,exp_bridge,valid,2.8780698667028823,0.10161703865616323
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.5,0.1,linear_bridge,valid,2.8724804450134163,0.09602761696669715
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.5,0.2,exp_bridge,valid,2.8329224789352234,0.05646965088850431
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.5,0.2,linear_bridge,valid,2.824109876391199,0.047657048344480035
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.5,0.4,exp_bridge,valid,2.7083650843853646,-0.0680877436613545
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.5,0.4,linear_bridge,valid,2.6865527534449316,-0.0899000746017875
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.75,0.0,exp_bridge,valid,2.8446117501149244,0.06815892206820529
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.75,0.0,linear_bridge,valid,2.836707231820308,0.060254403773588816
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.75,0.1,exp_bridge,valid,2.791524528458063,0.015071700411343869
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.75,0.1,linear_bridge,valid,2.779074069240865,0.0026212411941459735
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.75,0.2,exp_bridge,valid,2.7260981327518263,-0.05035469529489278
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.75,0.2,linear_bridge,valid,2.7065182163075394,-0.0699346117391797
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.75,0.4,exp_bridge,valid,2.54829826804929,-0.22815455999742928
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,0.75,0.4,linear_bridge,valid,2.500182531888139,-0.2762702961585801
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.0,0.0,exp_bridge,valid,2.776452828046719,0.0
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.0,0.0,linear_bridge,valid,2.762511910240905,-0.013940917805814301
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.0,0.1,exp_bridge,valid,2.707581661980369,-0.06887116606635013
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.0,0.1,linear_bridge,valid,2.685667693468314,-0.0907851345784052
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.0,0.2,exp_bridge,valid,2.6233019380700546,-0.15315088997666448
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.0,0.2,linear_bridge,valid,2.58892655622388,-0.18752627182283899
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.0,0.4,exp_bridge,valid,2.3976915447559444,-0.37876128329077474
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.0,0.4,linear_bridge,valid,2.3138123103313455,-0.4626405177153736
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.25,0.0,exp_bridge,valid,2.7099270422605786,-0.06652578578614055
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.25,0.0,linear_bridge,valid,2.6883165886615017,-0.08813623938521742
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.25,0.1,exp_bridge,valid,2.6261630093366066,-0.1502898187101125
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.25,0.1,linear_bridge,valid,2.592261317695763,-0.18419151035095593
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.25,0.2,exp_bridge,valid,2.5243820006345272,-0.2520708274121919
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.25,0.2,linear_bridge,valid,2.471334896140221,-0.3051179319064983
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.25,0.4,exp_bridge,valid,2.2559858144843155,-0.5204670135624037
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.25,0.4,linear_bridge,valid,2.127442088774553,-0.6490107392721662
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.5,0.0,exp_bridge,valid,2.6449952616488663,-0.13145756639785278
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.5,0.0,linear_bridge,valid,2.6141212670820986,-0.16233156096462054
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.5,0.1,exp_bridge,valid,2.54719266585796,-0.22926016218875933
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.5,0.1,linear_bridge,valid,2.498854941923212,-0.2775978861235071
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.5,0.2,exp_bridge,valid,2.4291921538455408,-0.34726067420117834
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.5,0.2,linear_bridge,valid,2.3537432360565615,-0.42270959199015756
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.5,0.4,exp_bridge,valid,2.1226550205283,-0.6537978075184192
quality_direct_and_near,continuous_hull,0.1,100.0,0.5,1.5,0.4,linear_bridge,valid,1.94107186721776,-0.8353809608289591
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0,0.0,exp_bridge,valid,2.5673967252758954,0.23736313888119653
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0,0.0,linear_bridge,valid,2.5673967252758954,0.23736313888119653
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0,0.1,exp_bridge,valid,2.5673967252758954,0.23736313888119653
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0,0.1,linear_bridge,valid,2.5673967252758954,0.23736313888119653
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0,0.2,exp_bridge,valid,2.5673967252758954,0.23736313888119653
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0,0.2,linear_bridge,valid,2.5673967252758954,0.23736313888119653
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0,0.4,exp_bridge,valid,2.5673967252758954,0.23736313888119653
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0,0.4,linear_bridge,valid,2.5673967252758954,0.23736313888119653
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.4458374025050396,0.11580381611034074
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.5,0.0,linear_bridge,valid,2.44286546042816,0.11283187403346107
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.4458374025050396,0.11580381611034074
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.5,0.1,linear_bridge,valid,2.44286546042816,0.11283187403346107
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.4458374025050396,0.11580381611034074
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.5,0.2,linear_bridge,valid,2.44286546042816,0.11283187403346107
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.4458374025050396,0.11580381611034074
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.44286546042816,0.11283187403346107
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.75,0.0,exp_bridge,valid,2.387233397616813,0.05719981122211415
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.75,0.0,linear_bridge,valid,2.3805998280042924,0.050566241609593554
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.75,0.1,exp_bridge,valid,2.387233397616813,0.05719981122211415
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.75,0.1,linear_bridge,valid,2.3805998280042924,0.050566241609593554
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.75,0.2,exp_bridge,valid,2.387233397616813,0.05719981122211415
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.75,0.2,linear_bridge,valid,2.3805998280042924,0.050566241609593554
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.75,0.4,exp_bridge,valid,2.387233397616813,0.05719981122211415
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,0.75,0.4,linear_bridge,valid,2.3805998280042924,0.050566241609593554
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.0,0.0,exp_bridge,valid,2.330033586394699,0.0
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.0,0.0,linear_bridge,valid,2.3183341955804244,-0.011699390814274402
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.0,0.1,exp_bridge,valid,2.330033586394699,0.0
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.0,0.1,linear_bridge,valid,2.3183341955804244,-0.011699390814274402
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.0,0.2,exp_bridge,valid,2.330033586394699,0.0
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.0,0.2,linear_bridge,valid,2.3183341955804244,-0.011699390814274402
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.0,0.4,exp_bridge,valid,2.330033586394699,0.0
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.0,0.4,linear_bridge,valid,2.3183341955804244,-0.011699390814274402
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.25,0.0,exp_bridge,valid,2.2742043233590805,-0.055829263035618304
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.25,0.0,linear_bridge,valid,2.256068563156557,-0.07396502323814191
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.25,0.1,exp_bridge,valid,2.2742043233590805,-0.055829263035618304
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.25,0.1,linear_bridge,valid,2.256068563156557,-0.07396502323814191
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.25,0.2,exp_bridge,valid,2.2742043233590805,-0.055829263035618304
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.25,0.2,linear_bridge,valid,2.256068563156557,-0.07396502323814191
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.25,0.4,exp_bridge,valid,2.2742043233590805,-0.055829263035618304
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.25,0.4,linear_bridge,valid,2.256068563156557,-0.07396502323814191
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.5,0.0,exp_bridge,valid,2.219712769199978,-0.11032081719472098
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.5,0.0,linear_bridge,valid,2.1938029307326894,-0.13623065566200943
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.5,0.1,exp_bridge,valid,2.219712769199978,-0.11032081719472098
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.5,0.1,linear_bridge,valid,2.1938029307326894,-0.13623065566200943
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.5,0.2,exp_bridge,valid,2.219712769199978,-0.11032081719472098
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.5,0.2,linear_bridge,valid,2.1938029307326894,-0.13623065566200943
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.5,0.4,exp_bridge,valid,2.219712769199978,-0.11032081719472098
quality_direct_and_near,continuous_hull,1.0,100.0,0.5,1.5,0.4,linear_bridge,valid,2.1938029307326894,-0.13623065566200943
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0,0.0,exp_bridge,valid,2.3050441192012485,0.21310789330170854
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0,0.0,linear_bridge,valid,2.3050441192012485,0.21310789330170854
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0,0.1,exp_bridge,valid,2.3050441192012485,0.21310789330170854
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0,0.1,linear_bridge,valid,2.3050441192012485,0.21310789330170854
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0,0.2,exp_bridge,valid,2.3050441192012485,0.21310789330170854
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0,0.2,linear_bridge,valid,2.3050441192012485,0.21310789330170854
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0,0.4,exp_bridge,valid,2.3050441192012485,0.21310789330170854
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0,0.4,linear_bridge,valid,2.3050441192012485,0.21310789330170854
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.195906485999299,0.10397026009975896
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0.5,0.0,linear_bridge,valid,2.1932382354950133,0.10130200959547331
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.2179226683360094,0.1259864424364694
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0.5,0.1,linear_bridge,valid,2.2162335489650866,0.12429732306554664
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.235567940626126,0.14363171472658598
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0.5,0.2,linear_bridge,valid,2.2344993757207012,0.14256314982116125
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.2609603964360137,0.16902417053647367
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.2605333951877262,0.16859716928818624
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0.75,0.0,exp_bridge,valid,2.1432910037486033,0.05135477784906328
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0.75,0.0,linear_bridge,valid,2.137335293641896,0.045399067742355914
quality_direct_and_near,continuous_hull,10.0,100.0,0.5,0.75,0.1,exp_bridge,valid,2.175604649731348,0.08366842383180817
