scope,candidate_set,weight_scenario,model,n_candidates,selected_index,selected_hull_status,actual_best_index,realized_rank,realized_top_decile,realized_relative_regret
test_1B,in_A4_hull_only,only_arxiv,ridge_v1.3,17,35,IN_A4_HULL,35,1,True,0.0
test_1B,in_A4_hull_only,only_arxiv,interaction_candidate,17,35,IN_A4_HULL,35,1,True,0.0
test_1B,in_A4_hull_only,only_freelaw,ridge_v1.3,17,7,IN_A4_HULL,7,1,True,0.0
test_1B,in_A4_hull_only,only_freelaw,interaction_candidate,17,5,IN_A4_HULL,7,3,False,0.024714712683248413
test_1B,in_A4_hull_only,only_pubmed_central,ridge_v1.3,17,9,IN_A4_HULL,9,1,True,0.0
test_1B,in_A4_hull_only,only_pubmed_central,interaction_candidate,17,9,IN_A4_HULL,9,1,True,0.0
test_1B,in_A4_hull_only,only_wikipedia_en,ridge_v1.3,17,28,IN_A4_HULL,28,1,True,0.0
test_1B,in_A4_hull_only,only_wikipedia_en,interaction_candidate,17,28,IN_A4_HULL,28,1,True,0.0
test_1B,in_A4_hull_only,only_dm_mathematics,ridge_v1.3,17,5,IN_A4_HULL,5,1,True,0.0
test_1B,in_A4_hull_only,only_dm_mathematics,interaction_candidate,17,5,IN_A4_HULL,5,1,True,0.0
test_1B,in_A4_hull_only,only_github,ridge_v1.3,17,52,IN_A4_HULL,52,1,True,0.0
test_1B,in_A4_hull_only,only_github,interaction_candidate,17,52,IN_A4_HULL,52,1,True,0.0
test_1B,in_A4_hull_only,only_stackexchange,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,only_stackexchange,interaction_candidate,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,only_gutenberg_pg_19,ridge_v1.3,17,34,IN_A4_HULL,33,7,False,0.2220832605990109
test_1B,in_A4_hull_only,only_gutenberg_pg_19,interaction_candidate,17,34,IN_A4_HULL,33,7,False,0.2220832605990109
test_1B,in_A4_hull_only,only_pile_cc,ridge_v1.3,17,34,IN_A4_HULL,34,1,True,0.0
test_1B,in_A4_hull_only,only_pile_cc,interaction_candidate,17,34,IN_A4_HULL,34,1,True,0.0
test_1B,in_A4_hull_only,only_ubuntu_irc,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,only_ubuntu_irc,interaction_candidate,17,60,IN_A4_HULL,44,5,False,0.3092641874208035
test_1B,in_A4_hull_only,only_hackernews,ridge_v1.3,17,34,IN_A4_HULL,2,9,False,0.8520913838284632
test_1B,in_A4_hull_only,only_hackernews,interaction_candidate,17,34,IN_A4_HULL,2,9,False,0.8520913838284632
test_1B,in_A4_hull_only,only_pubmed_abstracts,ridge_v1.3,17,24,IN_A4_HULL,24,1,True,0.0
test_1B,in_A4_hull_only,only_pubmed_abstracts,interaction_candidate,17,24,IN_A4_HULL,24,1,True,0.0
test_1B,in_A4_hull_only,only_uspto_backgrounds,ridge_v1.3,17,24,IN_A4_HULL,24,1,True,0.0
test_1B,in_A4_hull_only,only_uspto_backgrounds,interaction_candidate,17,24,IN_A4_HULL,24,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_000,ridge_v1.3,17,34,IN_A4_HULL,47,9,False,0.38400920431277963
test_1B,in_A4_hull_only,dirichlet_sparse_000,interaction_candidate,17,34,IN_A4_HULL,47,9,False,0.38400920431277963
test_1B,in_A4_hull_only,dirichlet_sparse_001,ridge_v1.3,17,44,IN_A4_HULL,31,7,False,0.08758459294069618
test_1B,in_A4_hull_only,dirichlet_sparse_001,interaction_candidate,17,5,IN_A4_HULL,31,5,False,0.041116157347393725
test_1B,in_A4_hull_only,dirichlet_sparse_002,ridge_v1.3,17,5,IN_A4_HULL,5,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_002,interaction_candidate,17,31,IN_A4_HULL,5,2,True,0.032946734158802164
test_1B,in_A4_hull_only,dirichlet_sparse_003,ridge_v1.3,17,5,IN_A4_HULL,31,3,False,0.02292971144010347
test_1B,in_A4_hull_only,dirichlet_sparse_003,interaction_candidate,17,5,IN_A4_HULL,31,3,False,0.02292971144010347
test_1B,in_A4_hull_only,dirichlet_sparse_004,ridge_v1.3,17,34,IN_A4_HULL,7,6,False,0.16394372269644186
test_1B,in_A4_hull_only,dirichlet_sparse_004,interaction_candidate,17,34,IN_A4_HULL,7,6,False,0.16394372269644186
test_1B,in_A4_hull_only,dirichlet_sparse_005,ridge_v1.3,17,5,IN_A4_HULL,5,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_005,interaction_candidate,17,5,IN_A4_HULL,5,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_006,ridge_v1.3,17,5,IN_A4_HULL,2,6,False,0.1794187084298926
test_1B,in_A4_hull_only,dirichlet_sparse_006,interaction_candidate,17,5,IN_A4_HULL,2,6,False,0.1794187084298926
test_1B,in_A4_hull_only,dirichlet_sparse_007,ridge_v1.3,17,52,IN_A4_HULL,35,12,False,0.4964832673254728
test_1B,in_A4_hull_only,dirichlet_sparse_007,interaction_candidate,17,52,IN_A4_HULL,35,12,False,0.4964832673254728
test_1B,in_A4_hull_only,dirichlet_sparse_008,ridge_v1.3,17,28,IN_A4_HULL,28,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_008,interaction_candidate,17,28,IN_A4_HULL,28,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_009,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_009,interaction_candidate,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_010,ridge_v1.3,17,24,IN_A4_HULL,24,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_010,interaction_candidate,17,31,IN_A4_HULL,24,2,True,0.17511110764358495
test_1B,in_A4_hull_only,dirichlet_sparse_011,ridge_v1.3,17,28,IN_A4_HULL,47,8,False,0.2553351777911312
test_1B,in_A4_hull_only,dirichlet_sparse_011,interaction_candidate,17,28,IN_A4_HULL,47,8,False,0.2553351777911312
test_1B,in_A4_hull_only,dirichlet_sparse_012,ridge_v1.3,17,44,IN_A4_HULL,28,2,True,0.08585092705492359
test_1B,in_A4_hull_only,dirichlet_sparse_012,interaction_candidate,17,60,IN_A4_HULL,28,6,False,0.30554356655725984
test_1B,in_A4_hull_only,dirichlet_sparse_013,ridge_v1.3,17,52,IN_A4_HULL,15,8,False,0.19251145747790097
test_1B,in_A4_hull_only,dirichlet_sparse_013,interaction_candidate,17,52,IN_A4_HULL,15,8,False,0.19251145747790097
test_1B,in_A4_hull_only,dirichlet_sparse_014,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_014,interaction_candidate,17,60,IN_A4_HULL,44,5,False,0.1398797022443848
test_1B,in_A4_hull_only,dirichlet_sparse_015,ridge_v1.3,17,34,IN_A4_HULL,33,4,False,0.2008623885080514
test_1B,in_A4_hull_only,dirichlet_sparse_015,interaction_candidate,17,34,IN_A4_HULL,33,4,False,0.2008623885080514
test_1B,in_A4_hull_only,dirichlet_sparse_016,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_016,interaction_candidate,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_017,ridge_v1.3,17,24,IN_A4_HULL,24,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_017,interaction_candidate,17,24,IN_A4_HULL,24,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_018,ridge_v1.3,17,24,IN_A4_HULL,47,2,True,0.03403603246658436
test_1B,in_A4_hull_only,dirichlet_sparse_018,interaction_candidate,17,5,IN_A4_HULL,47,4,False,0.21318544993178223
test_1B,in_A4_hull_only,dirichlet_sparse_019,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_019,interaction_candidate,17,60,IN_A4_HULL,44,5,False,0.4158999896958671
test_1B,in_A4_hull_only,dirichlet_sparse_020,ridge_v1.3,17,44,IN_A4_HULL,15,10,False,0.2661634786534262
test_1B,in_A4_hull_only,dirichlet_sparse_020,interaction_candidate,17,52,IN_A4_HULL,15,5,False,0.0843388603046267
test_1B,in_A4_hull_only,dirichlet_sparse_021,ridge_v1.3,17,52,IN_A4_HULL,60,2,True,0.017619226276711634
test_1B,in_A4_hull_only,dirichlet_sparse_021,interaction_candidate,17,52,IN_A4_HULL,60,2,True,0.017619226276711634
test_1B,in_A4_hull_only,dirichlet_sparse_022,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_022,interaction_candidate,17,5,IN_A4_HULL,44,7,False,0.3306603178055436
test_1B,in_A4_hull_only,dirichlet_sparse_023,ridge_v1.3,17,5,IN_A4_HULL,31,2,True,0.01936035117128809
test_1B,in_A4_hull_only,dirichlet_sparse_023,interaction_candidate,17,5,IN_A4_HULL,31,2,True,0.01936035117128809
test_1B,in_A4_hull_only,dirichlet_sparse_024,ridge_v1.3,17,52,IN_A4_HULL,24,11,False,0.435314664009012
test_1B,in_A4_hull_only,dirichlet_sparse_024,interaction_candidate,17,9,IN_A4_HULL,24,3,False,0.03680337249319968
test_1B,in_A4_hull_only,dirichlet_sparse_025,ridge_v1.3,17,33,IN_A4_HULL,33,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_025,interaction_candidate,17,31,IN_A4_HULL,33,8,False,0.417779993425778
test_1B,in_A4_hull_only,dirichlet_sparse_026,ridge_v1.3,17,28,IN_A4_HULL,28,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_026,interaction_candidate,17,28,IN_A4_HULL,28,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_027,ridge_v1.3,17,9,IN_A4_HULL,31,2,True,0.08996226903160057
test_1B,in_A4_hull_only,dirichlet_sparse_027,interaction_candidate,17,9,IN_A4_HULL,31,2,True,0.08996226903160057
test_1B,in_A4_hull_only,dirichlet_sparse_028,ridge_v1.3,17,33,IN_A4_HULL,28,12,False,0.3921934201344463
test_1B,in_A4_hull_only,dirichlet_sparse_028,interaction_candidate,17,31,IN_A4_HULL,28,9,False,0.3403658927230502
test_1B,in_A4_hull_only,dirichlet_sparse_029,ridge_v1.3,17,44,IN_A4_HULL,2,3,False,0.2528188983917405
test_1B,in_A4_hull_only,dirichlet_sparse_029,interaction_candidate,17,31,IN_A4_HULL,2,15,False,0.7931310569386385
test_1B,in_A4_hull_only,dirichlet_sparse_030,ridge_v1.3,17,33,IN_A4_HULL,33,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_030,interaction_candidate,17,34,IN_A4_HULL,33,8,False,0.4025406279928314
test_1B,in_A4_hull_only,dirichlet_sparse_031,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_031,interaction_candidate,17,47,IN_A4_HULL,44,2,True,0.2225181026452852
test_1B,in_A4_hull_only,dirichlet_sparse_032,ridge_v1.3,17,52,IN_A4_HULL,52,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_032,interaction_candidate,17,52,IN_A4_HULL,52,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_033,ridge_v1.3,17,42,IN_A4_HULL,31,11,False,0.633746512000845
test_1B,in_A4_hull_only,dirichlet_sparse_033,interaction_candidate,17,60,IN_A4_HULL,31,7,False,0.38860025039421475
test_1B,in_A4_hull_only,dirichlet_sparse_034,ridge_v1.3,17,5,IN_A4_HULL,31,4,False,0.09370992136896437
test_1B,in_A4_hull_only,dirichlet_sparse_034,interaction_candidate,17,5,IN_A4_HULL,31,4,False,0.09370992136896437
test_1B,in_A4_hull_only,dirichlet_sparse_035,ridge_v1.3,17,34,IN_A4_HULL,28,3,False,0.1105684642969307
test_1B,in_A4_hull_only,dirichlet_sparse_035,interaction_candidate,17,34,IN_A4_HULL,28,3,False,0.1105684642969307
test_1B,in_A4_hull_only,dirichlet_sparse_036,ridge_v1.3,17,33,IN_A4_HULL,28,2,True,0.040979014663477704
test_1B,in_A4_hull_only,dirichlet_sparse_036,interaction_candidate,17,33,IN_A4_HULL,28,2,True,0.040979014663477704
test_1B,in_A4_hull_only,dirichlet_sparse_037,ridge_v1.3,17,31,IN_A4_HULL,2,4,False,0.37947398747457994
test_1B,in_A4_hull_only,dirichlet_sparse_037,interaction_candidate,17,31,IN_A4_HULL,2,4,False,0.37947398747457994
test_1B,in_A4_hull_only,dirichlet_sparse_038,ridge_v1.3,17,44,IN_A4_HULL,31,6,False,0.24852777597090342
test_1B,in_A4_hull_only,dirichlet_sparse_038,interaction_candidate,17,31,IN_A4_HULL,31,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_039,ridge_v1.3,17,52,IN_A4_HULL,28,9,False,0.22915720709281925
test_1B,in_A4_hull_only,dirichlet_sparse_039,interaction_candidate,17,52,IN_A4_HULL,28,9,False,0.22915720709281925
test_1B,in_A4_hull_only,dirichlet_sparse_040,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_040,interaction_candidate,17,60,IN_A4_HULL,44,4,False,0.17583394918855788
test_1B,in_A4_hull_only,dirichlet_sparse_041,ridge_v1.3,17,34,IN_A4_HULL,34,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_041,interaction_candidate,17,34,IN_A4_HULL,34,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_042,ridge_v1.3,17,34,IN_A4_HULL,31,5,False,0.31858820049783315
test_1B,in_A4_hull_only,dirichlet_sparse_042,interaction_candidate,17,5,IN_A4_HULL,31,4,False,0.28212927256793463
test_1B,in_A4_hull_only,dirichlet_sparse_043,ridge_v1.3,17,35,IN_A4_HULL,35,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_043,interaction_candidate,17,35,IN_A4_HULL,35,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_044,ridge_v1.3,17,52,IN_A4_HULL,60,5,False,0.08735403923967655
test_1B,in_A4_hull_only,dirichlet_sparse_044,interaction_candidate,17,52,IN_A4_HULL,60,5,False,0.08735403923967655
test_1B,in_A4_hull_only,dirichlet_sparse_045,ridge_v1.3,17,5,IN_A4_HULL,5,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_045,interaction_candidate,17,5,IN_A4_HULL,5,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_046,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_046,interaction_candidate,17,5,IN_A4_HULL,44,2,True,0.032253664593424575
test_1B,in_A4_hull_only,dirichlet_sparse_047,ridge_v1.3,17,24,IN_A4_HULL,24,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_047,interaction_candidate,17,9,IN_A4_HULL,24,3,False,0.07525353162865628
test_1B,in_A4_hull_only,dirichlet_sparse_048,ridge_v1.3,17,44,IN_A4_HULL,2,4,False,0.1097911587744871
test_1B,in_A4_hull_only,dirichlet_sparse_048,interaction_candidate,17,9,IN_A4_HULL,2,5,False,0.1228541397525822
test_1B,in_A4_hull_only,dirichlet_sparse_049,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_049,interaction_candidate,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_050,ridge_v1.3,17,44,IN_A4_HULL,9,4,False,0.09744879795047678
test_1B,in_A4_hull_only,dirichlet_sparse_050,interaction_candidate,17,9,IN_A4_HULL,9,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_051,ridge_v1.3,17,35,IN_A4_HULL,28,4,False,0.2457716661397014
test_1B,in_A4_hull_only,dirichlet_sparse_051,interaction_candidate,17,35,IN_A4_HULL,28,4,False,0.2457716661397014
test_1B,in_A4_hull_only,dirichlet_sparse_052,ridge_v1.3,17,44,IN_A4_HULL,47,7,False,0.2978232880189984
test_1B,in_A4_hull_only,dirichlet_sparse_052,interaction_candidate,17,31,IN_A4_HULL,47,2,True,0.1734930402908314
test_1B,in_A4_hull_only,dirichlet_sparse_053,ridge_v1.3,17,24,IN_A4_HULL,47,10,False,0.46443141674363236
test_1B,in_A4_hull_only,dirichlet_sparse_053,interaction_candidate,17,31,IN_A4_HULL,47,3,False,0.07098548832385036
test_1B,in_A4_hull_only,dirichlet_sparse_054,ridge_v1.3,17,44,IN_A4_HULL,47,8,False,0.19990182957183658
test_1B,in_A4_hull_only,dirichlet_sparse_054,interaction_candidate,17,33,IN_A4_HULL,47,15,False,0.7042588146598192
test_1B,in_A4_hull_only,dirichlet_sparse_055,ridge_v1.3,17,34,IN_A4_HULL,28,5,False,0.2586043150826689
test_1B,in_A4_hull_only,dirichlet_sparse_055,interaction_candidate,17,34,IN_A4_HULL,28,5,False,0.2586043150826689
test_1B,in_A4_hull_only,dirichlet_sparse_056,ridge_v1.3,17,33,IN_A4_HULL,31,7,False,0.492726105402323
test_1B,in_A4_hull_only,dirichlet_sparse_056,interaction_candidate,17,31,IN_A4_HULL,31,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_057,ridge_v1.3,17,5,IN_A4_HULL,31,2,True,0.013620140065476452
test_1B,in_A4_hull_only,dirichlet_sparse_057,interaction_candidate,17,31,IN_A4_HULL,31,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_058,ridge_v1.3,17,35,IN_A4_HULL,9,2,True,0.12751981398783035
test_1B,in_A4_hull_only,dirichlet_sparse_058,interaction_candidate,17,35,IN_A4_HULL,9,2,True,0.12751981398783035
test_1B,in_A4_hull_only,dirichlet_sparse_059,ridge_v1.3,17,44,IN_A4_HULL,8,6,False,0.24176862772016666
test_1B,in_A4_hull_only,dirichlet_sparse_059,interaction_candidate,17,9,IN_A4_HULL,8,8,False,0.2856537465226326
test_1B,in_A4_hull_only,dirichlet_sparse_060,ridge_v1.3,17,28,IN_A4_HULL,15,2,True,0.06626086014518935
test_1B,in_A4_hull_only,dirichlet_sparse_060,interaction_candidate,17,28,IN_A4_HULL,15,2,True,0.06626086014518935
test_1B,in_A4_hull_only,dirichlet_sparse_061,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_061,interaction_candidate,17,60,IN_A4_HULL,44,3,False,0.14023876109832586
test_1B,in_A4_hull_only,dirichlet_sparse_062,ridge_v1.3,17,34,IN_A4_HULL,34,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_062,interaction_candidate,17,34,IN_A4_HULL,34,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_063,ridge_v1.3,17,52,IN_A4_HULL,15,3,False,0.10915366275635825
test_1B,in_A4_hull_only,dirichlet_sparse_063,interaction_candidate,17,52,IN_A4_HULL,15,3,False,0.10915366275635825
test_1B,in_A4_hull_only,dirichlet_sparse_064,ridge_v1.3,17,35,IN_A4_HULL,35,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_064,interaction_candidate,17,35,IN_A4_HULL,35,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_065,ridge_v1.3,17,42,IN_A4_HULL,15,7,False,0.25217143576554546
test_1B,in_A4_hull_only,dirichlet_sparse_065,interaction_candidate,17,52,IN_A4_HULL,15,14,False,0.6200000097711701
test_1B,in_A4_hull_only,dirichlet_sparse_066,ridge_v1.3,17,44,IN_A4_HULL,9,2,True,0.06132918399197127
test_1B,in_A4_hull_only,dirichlet_sparse_066,interaction_candidate,17,35,IN_A4_HULL,9,3,False,0.10873927085216192
test_1B,in_A4_hull_only,dirichlet_sparse_067,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_067,interaction_candidate,17,9,IN_A4_HULL,44,3,False,0.25847111823851493
test_1B,in_A4_hull_only,dirichlet_sparse_068,ridge_v1.3,17,42,IN_A4_HULL,42,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_068,interaction_candidate,17,34,IN_A4_HULL,42,4,False,0.2870969652942459
test_1B,in_A4_hull_only,dirichlet_sparse_069,ridge_v1.3,17,33,IN_A4_HULL,28,3,False,0.09848754488338013
test_1B,in_A4_hull_only,dirichlet_sparse_069,interaction_candidate,17,28,IN_A4_HULL,28,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_070,ridge_v1.3,17,24,IN_A4_HULL,24,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_070,interaction_candidate,17,9,IN_A4_HULL,24,2,True,0.1863073756445656
test_1B,in_A4_hull_only,dirichlet_sparse_071,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_071,interaction_candidate,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_072,ridge_v1.3,17,33,IN_A4_HULL,28,2,True,0.06874931493187383
test_1B,in_A4_hull_only,dirichlet_sparse_072,interaction_candidate,17,33,IN_A4_HULL,28,2,True,0.06874931493187383
test_1B,in_A4_hull_only,dirichlet_sparse_073,ridge_v1.3,17,34,IN_A4_HULL,47,6,False,0.3330479554002973
test_1B,in_A4_hull_only,dirichlet_sparse_073,interaction_candidate,17,47,IN_A4_HULL,47,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_074,ridge_v1.3,17,9,IN_A4_HULL,9,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_074,interaction_candidate,17,9,IN_A4_HULL,9,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_075,ridge_v1.3,17,44,IN_A4_HULL,7,9,False,0.4061282817101392
test_1B,in_A4_hull_only,dirichlet_sparse_075,interaction_candidate,17,60,IN_A4_HULL,7,11,False,0.4905528924983336
test_1B,in_A4_hull_only,dirichlet_sparse_076,ridge_v1.3,17,44,IN_A4_HULL,15,10,False,0.5068217025011303
test_1B,in_A4_hull_only,dirichlet_sparse_076,interaction_candidate,17,9,IN_A4_HULL,15,7,False,0.396150656051615
test_1B,in_A4_hull_only,dirichlet_sparse_077,ridge_v1.3,17,34,IN_A4_HULL,24,11,False,0.5296149320227453
test_1B,in_A4_hull_only,dirichlet_sparse_077,interaction_candidate,17,34,IN_A4_HULL,24,11,False,0.5296149320227453
test_1B,in_A4_hull_only,dirichlet_sparse_078,ridge_v1.3,17,44,IN_A4_HULL,47,11,False,0.5091912227629966
test_1B,in_A4_hull_only,dirichlet_sparse_078,interaction_candidate,17,9,IN_A4_HULL,47,4,False,0.21188621775314173
test_1B,in_A4_hull_only,dirichlet_sparse_079,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_079,interaction_candidate,17,9,IN_A4_HULL,44,3,False,0.210439991098873
test_1B,in_A4_hull_only,dirichlet_sparse_080,ridge_v1.3,17,24,IN_A4_HULL,9,3,False,0.14241217243304163
test_1B,in_A4_hull_only,dirichlet_sparse_080,interaction_candidate,17,9,IN_A4_HULL,9,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_081,ridge_v1.3,17,33,IN_A4_HULL,33,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_081,interaction_candidate,17,34,IN_A4_HULL,33,7,False,0.15553384120224864
test_1B,in_A4_hull_only,dirichlet_sparse_082,ridge_v1.3,17,33,IN_A4_HULL,33,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_082,interaction_candidate,17,33,IN_A4_HULL,33,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_083,ridge_v1.3,17,28,IN_A4_HULL,33,2,True,0.017099913208787395
test_1B,in_A4_hull_only,dirichlet_sparse_083,interaction_candidate,17,28,IN_A4_HULL,33,2,True,0.017099913208787395
test_1B,in_A4_hull_only,dirichlet_sparse_084,ridge_v1.3,17,44,IN_A4_HULL,7,6,False,0.19715781277868655
test_1B,in_A4_hull_only,dirichlet_sparse_084,interaction_candidate,17,31,IN_A4_HULL,7,2,True,0.013796300225903158
test_1B,in_A4_hull_only,dirichlet_sparse_085,ridge_v1.3,17,52,IN_A4_HULL,52,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_085,interaction_candidate,17,52,IN_A4_HULL,52,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_086,ridge_v1.3,17,47,IN_A4_HULL,31,2,True,0.05083554967602996
test_1B,in_A4_hull_only,dirichlet_sparse_086,interaction_candidate,17,34,IN_A4_HULL,31,7,False,0.47761046538219265
test_1B,in_A4_hull_only,dirichlet_sparse_087,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_087,interaction_candidate,17,52,IN_A4_HULL,44,11,False,0.3613241898637273
test_1B,in_A4_hull_only,dirichlet_sparse_088,ridge_v1.3,17,33,IN_A4_HULL,15,3,False,0.1428914024225201
test_1B,in_A4_hull_only,dirichlet_sparse_088,interaction_candidate,17,28,IN_A4_HULL,15,2,True,0.03196751379084305
test_1B,in_A4_hull_only,dirichlet_sparse_089,ridge_v1.3,17,33,IN_A4_HULL,33,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_089,interaction_candidate,17,33,IN_A4_HULL,33,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_090,ridge_v1.3,17,34,IN_A4_HULL,2,13,False,0.5508066127539069
test_1B,in_A4_hull_only,dirichlet_sparse_090,interaction_candidate,17,34,IN_A4_HULL,2,13,False,0.5508066127539069
test_1B,in_A4_hull_only,dirichlet_sparse_091,ridge_v1.3,17,44,IN_A4_HULL,44,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_091,interaction_candidate,17,60,IN_A4_HULL,44,5,False,0.3012374920359129
test_1B,in_A4_hull_only,dirichlet_sparse_092,ridge_v1.3,17,9,IN_A4_HULL,35,2,True,0.0414141426625902
test_1B,in_A4_hull_only,dirichlet_sparse_092,interaction_candidate,17,9,IN_A4_HULL,35,2,True,0.0414141426625902
test_1B,in_A4_hull_only,dirichlet_sparse_093,ridge_v1.3,17,28,IN_A4_HULL,28,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_093,interaction_candidate,17,28,IN_A4_HULL,28,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_094,ridge_v1.3,17,52,IN_A4_HULL,5,4,False,0.15307968007196368
test_1B,in_A4_hull_only,dirichlet_sparse_094,interaction_candidate,17,52,IN_A4_HULL,5,4,False,0.15307968007196368
test_1B,in_A4_hull_only,dirichlet_sparse_095,ridge_v1.3,17,33,IN_A4_HULL,7,4,False,0.1961616757823204
test_1B,in_A4_hull_only,dirichlet_sparse_095,interaction_candidate,17,34,IN_A4_HULL,7,12,False,0.6336058727741175
test_1B,in_A4_hull_only,dirichlet_sparse_096,ridge_v1.3,17,34,IN_A4_HULL,33,5,False,0.20820473538273782
test_1B,in_A4_hull_only,dirichlet_sparse_096,interaction_candidate,17,34,IN_A4_HULL,33,5,False,0.20820473538273782
test_1B,in_A4_hull_only,dirichlet_sparse_097,ridge_v1.3,17,24,IN_A4_HULL,24,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_097,interaction_candidate,17,24,IN_A4_HULL,24,1,True,0.0
test_1B,in_A4_hull_only,dirichlet_sparse_098,ridge_v1.3,17,5,IN_A4_HULL,31,2,True,0.06780280644285579
