weight_scenario,quality_score_scope,quality_policy,model,n_feasible_observed_recipes,selected_index,objective_relative,max_domain_share,unknown_QA_share
dirichlet_balanced_062,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.06133161000622367,0.32967032967032966,0.4185814185814186
dirichlet_balanced_063,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.14415720035805998,0.22522522522522523,0.5685685685685684
dirichlet_balanced_063,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.11161781154963463,0.22522522522522523,0.5685685685685684
dirichlet_balanced_063,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.061832388477956496,0.36063936063936064,0.2727272727272727
dirichlet_balanced_063,A1_sample_primary,quality_direct,interaction_candidate,91,475,-0.04468113909352413,0.4265734265734266,0.2267732267732268
dirichlet_balanced_063,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,172,-0.09408320384689633,0.32967032967032966,0.4185814185814186
dirichlet_balanced_063,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,172,-0.07067074650245007,0.32967032967032966,0.4185814185814186
dirichlet_balanced_063,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.14415720035805998,0.22522522522522523,0.5685685685685684
dirichlet_balanced_063,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.11161781154963463,0.22522522522522523,0.5685685685685684
dirichlet_balanced_063,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.061832388477956496,0.36063936063936064,0.2727272727272727
dirichlet_balanced_063,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,475,-0.04468113909352413,0.4265734265734266,0.2267732267732268
dirichlet_balanced_063,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,172,-0.09408320384689633,0.32967032967032966,0.4185814185814186
dirichlet_balanced_063,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.07067074650245007,0.32967032967032966,0.4185814185814186
dirichlet_balanced_064,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.1682496109121159,0.22522522522522523,0.5685685685685684
dirichlet_balanced_064,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.13215576746908886,0.22522522522522523,0.5685685685685684
dirichlet_balanced_064,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.07330198235517002,0.36063936063936064,0.2727272727272727
dirichlet_balanced_064,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.05437606572168828,0.36063936063936064,0.2727272727272727
dirichlet_balanced_064,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.10048262644772704,0.445,0.33
dirichlet_balanced_064,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,384,-0.07059101051753573,0.234,0.413
dirichlet_balanced_064,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.1682496109121159,0.22522522522522523,0.5685685685685684
dirichlet_balanced_064,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.13215576746908886,0.22522522522522523,0.5685685685685684
dirichlet_balanced_064,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.07330198235517002,0.36063936063936064,0.2727272727272727
dirichlet_balanced_064,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.05437606572168828,0.36063936063936064,0.2727272727272727
dirichlet_balanced_064,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.10048262644772704,0.445,0.33
dirichlet_balanced_064,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,384,-0.07059101051753573,0.234,0.413
dirichlet_balanced_065,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.14468055899744522,0.22522522522522523,0.5685685685685684
dirichlet_balanced_065,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.1107091388878212,0.22522522522522523,0.5685685685685684
dirichlet_balanced_065,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.08068255515516899,0.36063936063936064,0.2727272727272727
dirichlet_balanced_065,A1_sample_primary,quality_direct,interaction_candidate,91,477,-0.06447073535582053,0.35535535535535534,0.3693693693693694
dirichlet_balanced_065,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.09341215573867513,0.234,0.413
dirichlet_balanced_065,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,172,-0.06468935689887433,0.32967032967032966,0.4185814185814186
dirichlet_balanced_065,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.14468055899744522,0.22522522522522523,0.5685685685685684
dirichlet_balanced_065,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.1107091388878212,0.22522522522522523,0.5685685685685684
dirichlet_balanced_065,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.08068255515516899,0.36063936063936064,0.2727272727272727
dirichlet_balanced_065,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,477,-0.06447073535582053,0.35535535535535534,0.3693693693693694
dirichlet_balanced_065,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.09341215573867513,0.234,0.413
dirichlet_balanced_065,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.06468935689887433,0.32967032967032966,0.4185814185814186
dirichlet_balanced_066,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.10162596794293134,0.22522522522522523,0.5685685685685684
dirichlet_balanced_066,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.0703080591464635,0.22522522522522523,0.5685685685685684
dirichlet_balanced_066,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.06517997622240727,0.36063936063936064,0.2727272727272727
dirichlet_balanced_066,A1_sample_primary,quality_direct,interaction_candidate,91,477,-0.06567039079976122,0.35535535535535534,0.3693693693693694
dirichlet_balanced_066,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.08354645579376697,0.234,0.413
dirichlet_balanced_066,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,477,-0.06567039079976122,0.35535535535535534,0.3693693693693694
dirichlet_balanced_066,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.10162596794293134,0.22522522522522523,0.5685685685685684
dirichlet_balanced_066,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.0703080591464635,0.22522522522522523,0.5685685685685684
dirichlet_balanced_066,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.06517997622240727,0.36063936063936064,0.2727272727272727
dirichlet_balanced_066,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,477,-0.06567039079976122,0.35535535535535534,0.3693693693693694
dirichlet_balanced_066,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.08354645579376697,0.234,0.413
dirichlet_balanced_066,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,477,-0.06567039079976122,0.35535535535535534,0.3693693693693694
dirichlet_balanced_067,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.12687070949031273,0.22522522522522523,0.5685685685685684
dirichlet_balanced_067,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.09698358891612746,0.22522522522522523,0.5685685685685684
dirichlet_balanced_067,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.06730996858522618,0.36063936063936064,0.2727272727272727
dirichlet_balanced_067,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.049231615666665625,0.36063936063936064,0.2727272727272727
dirichlet_balanced_067,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,172,-0.09025598781385279,0.32967032967032966,0.4185814185814186
dirichlet_balanced_067,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,172,-0.06704088223225668,0.32967032967032966,0.4185814185814186
dirichlet_balanced_067,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.12687070949031273,0.22522522522522523,0.5685685685685684
dirichlet_balanced_067,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.09698358891612746,0.22522522522522523,0.5685685685685684
dirichlet_balanced_067,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.06730996858522618,0.36063936063936064,0.2727272727272727
dirichlet_balanced_067,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.049231615666665625,0.36063936063936064,0.2727272727272727
dirichlet_balanced_067,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,172,-0.09025598781385279,0.32967032967032966,0.4185814185814186
dirichlet_balanced_067,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.06704088223225668,0.32967032967032966,0.4185814185814186
dirichlet_balanced_068,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.177718349997491,0.22522522522522523,0.5685685685685684
dirichlet_balanced_068,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.13902976461834346,0.22522522522522523,0.5685685685685684
dirichlet_balanced_068,A1_sample_primary,quality_direct,ridge_v1.3,91,84,-0.08374168667939795,0.3546453546453547,0.2547452547452548
dirichlet_balanced_068,A1_sample_primary,quality_direct,interaction_candidate,91,84,-0.05731088389505791,0.3546453546453547,0.2547452547452548
dirichlet_balanced_068,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.10410244361239866,0.445,0.33
dirichlet_balanced_068,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,172,-0.07245624953472203,0.32967032967032966,0.4185814185814186
dirichlet_balanced_068,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.177718349997491,0.22522522522522523,0.5685685685685684
dirichlet_balanced_068,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.13902976461834346,0.22522522522522523,0.5685685685685684
dirichlet_balanced_068,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,84,-0.08374168667939795,0.3546453546453547,0.2547452547452548
dirichlet_balanced_068,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,84,-0.05731088389505791,0.3546453546453547,0.2547452547452548
dirichlet_balanced_068,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.10410244361239866,0.445,0.33
dirichlet_balanced_068,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,172,-0.07245624953472203,0.32967032967032966,0.4185814185814186
dirichlet_balanced_069,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.12686905215984678,0.22522522522522523,0.5685685685685684
dirichlet_balanced_069,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.09133433375810936,0.22522522522522523,0.5685685685685684
dirichlet_balanced_069,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.07461056382814317,0.36063936063936064,0.2727272727272727
dirichlet_balanced_069,A1_sample_primary,quality_direct,interaction_candidate,91,477,-0.06141481846819708,0.35535535535535534,0.3693693693693694
dirichlet_balanced_069,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.10156736581818726,0.234,0.413
dirichlet_balanced_069,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,384,-0.06911532887603,0.234,0.413
dirichlet_balanced_069,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.12686905215984678,0.22522522522522523,0.5685685685685684
dirichlet_balanced_069,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.09133433375810936,0.22522522522522523,0.5685685685685684
dirichlet_balanced_069,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.07461056382814317,0.36063936063936064,0.2727272727272727
dirichlet_balanced_069,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,477,-0.06141481846819708,0.35535535535535534,0.3693693693693694
dirichlet_balanced_069,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.10156736581818726,0.234,0.413
dirichlet_balanced_069,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,384,-0.06911532887603,0.234,0.413
dirichlet_balanced_070,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.1743749156571278,0.22522522522522523,0.5685685685685684
dirichlet_balanced_070,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.13705052916367627,0.22522522522522523,0.5685685685685684
dirichlet_balanced_070,A1_sample_primary,quality_direct,ridge_v1.3,91,301,-0.08916064969338776,0.36063936063936064,0.2727272727272727
dirichlet_balanced_070,A1_sample_primary,quality_direct,interaction_candidate,91,301,-0.06657891232812956,0.36063936063936064,0.2727272727272727
dirichlet_balanced_070,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,384,-0.11798065618834845,0.234,0.413
dirichlet_balanced_070,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,384,-0.08536914194269785,0.234,0.413
dirichlet_balanced_070,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.1743749156571278,0.22522522522522523,0.5685685685685684
dirichlet_balanced_070,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.13705052916367627,0.22522522522522523,0.5685685685685684
dirichlet_balanced_070,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,301,-0.08916064969338776,0.36063936063936064,0.2727272727272727
dirichlet_balanced_070,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,301,-0.06657891232812956,0.36063936063936064,0.2727272727272727
dirichlet_balanced_070,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,384,-0.11798065618834845,0.234,0.413
dirichlet_balanced_070,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,384,-0.08536914194269785,0.234,0.413
dirichlet_balanced_071,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.1481368496372565,0.22522522522522523,0.5685685685685684
dirichlet_balanced_071,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.11102407349082269,0.22522522522522523,0.5685685685685684
dirichlet_balanced_071,A1_sample_primary,quality_direct,ridge_v1.3,91,318,-0.07734279803857619,0.74,0.232
dirichlet_balanced_071,A1_sample_primary,quality_direct,interaction_candidate,91,475,-0.06910804394078847,0.4265734265734266,0.2267732267732268
dirichlet_balanced_071,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.0920786388511893,0.445,0.33
dirichlet_balanced_071,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,475,-0.06910804394078847,0.4265734265734266,0.2267732267732268
dirichlet_balanced_071,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.1481368496372565,0.22522522522522523,0.5685685685685684
dirichlet_balanced_071,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.11102407349082269,0.22522522522522523,0.5685685685685684
dirichlet_balanced_071,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,318,-0.07734279803857619,0.74,0.232
dirichlet_balanced_071,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,475,-0.06910804394078847,0.4265734265734266,0.2267732267732268
dirichlet_balanced_071,A2_A3_extended_sensitivity,quality_direct_and_near,ridge_v1.3,108,68,-0.0920786388511893,0.445,0.33
dirichlet_balanced_071,A2_A3_extended_sensitivity,quality_direct_and_near,interaction_candidate,108,475,-0.06910804394078847,0.4265734265734266,0.2267732267732268
dirichlet_balanced_072,A1_sample_primary,unconstrained,ridge_v1.3,512,136,-0.1525011394603792,0.22522522522522523,0.5685685685685684
dirichlet_balanced_072,A1_sample_primary,unconstrained,interaction_candidate,512,136,-0.12228060806474908,0.22522522522522523,0.5685685685685684
dirichlet_balanced_072,A1_sample_primary,quality_direct,ridge_v1.3,91,84,-0.06804151037439331,0.3546453546453547,0.2547452547452548
dirichlet_balanced_072,A1_sample_primary,quality_direct,interaction_candidate,91,475,-0.05169469217437683,0.4265734265734266,0.2267732267732268
dirichlet_balanced_072,A1_sample_primary,quality_direct_and_near,ridge_v1.3,108,68,-0.11050831794144886,0.445,0.33
dirichlet_balanced_072,A1_sample_primary,quality_direct_and_near,interaction_candidate,108,172,-0.07156431218199961,0.32967032967032966,0.4185814185814186
dirichlet_balanced_072,A2_A3_extended_sensitivity,unconstrained,ridge_v1.3,512,136,-0.1525011394603792,0.22522522522522523,0.5685685685685684
dirichlet_balanced_072,A2_A3_extended_sensitivity,unconstrained,interaction_candidate,512,136,-0.12228060806474908,0.22522522522522523,0.5685685685685684
dirichlet_balanced_072,A2_A3_extended_sensitivity,quality_direct,ridge_v1.3,92,84,-0.06804151037439331,0.3546453546453547,0.2547452547452548
dirichlet_balanced_072,A2_A3_extended_sensitivity,quality_direct,interaction_candidate,92,475,-0.05169469217437683,0.4265734265734266,0.2267732267732268
