scope,metric_a,metric_b,n,rho,p,q_bh,significant_negative
A1_book,rps_doc_word_count,rps_lines_numerical_chars_fraction,171,0.20509038195552293,0.007125968301490688,0.016796925282085193,False
A1_book,rps_doc_word_count,rps_doc_mean_word_length,171,-0.2101792680164856,0.005794644109470568,0.014709481200963749,True
A1_book,rps_doc_num_sentences,rps_doc_unigram_entropy,171,0.5549141419718557,3.3906838882987436e-15,3.56021808271368e-14,False
A1_book,rps_doc_num_sentences,rps_doc_frac_unique_words,171,0.7420185513429534,3.656589533534969e-31,6.497478324973676e-30,False
A1_book,rps_doc_num_sentences,rps_doc_frac_no_alph_words,171,0.17336186772684326,0.02335538163082977,0.04774418722762546,False
A1_book,rps_doc_num_sentences,rps_doc_frac_chars_top_2gram,171,0.09423527393066183,0.22020699705484054,0.32817946012689136,False
A1_book,rps_doc_num_sentences,rps_doc_frac_chars_top_3gram,171,-0.31443933755910003,2.809214288301936e-05,9.6855000089216e-05,True
A1_book,rps_doc_num_sentences,rps_lines_uppercase_letter_fraction,171,0.158350329753234,0.03858539686940845,0.07427688897361126,False
A1_book,rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,171,0.5024143374352202,2.5300723468462173e-12,2.337786848485905e-11,False
A1_book,rps_doc_num_sentences,rps_lines_numerical_chars_fraction,171,0.13303295251406969,0.08281338743525944,0.13963425180689729,False
A1_book,rps_doc_num_sentences,rps_doc_mean_word_length,171,-0.051532071870741894,0.5032584479469976,0.6054828201862315,False
A1_book,rps_doc_unigram_entropy,rps_doc_frac_unique_words,171,0.15266517867857057,0.04621609573476673,0.08654123259354726,False
A1_book,rps_doc_unigram_entropy,rps_doc_frac_no_alph_words,171,0.31540067679458567,2.646785706851167e-05,9.263749973979085e-05,False
A1_book,rps_doc_unigram_entropy,rps_doc_frac_chars_top_2gram,171,0.04547003623971009,0.5548271526714237,0.6539034299341779,False
A1_book,rps_doc_unigram_entropy,rps_doc_frac_chars_top_3gram,171,-0.2947128422972617,9.120605177544173e-05,0.00029261941611287553,True
A1_book,rps_doc_unigram_entropy,rps_lines_uppercase_letter_fraction,171,0.34373725010199924,4.1640107149819255e-06,1.7812712502978236e-05,False
A1_book,rps_doc_unigram_entropy,rps_lines_ending_with_terminal_punctution_mark,171,0.17026423788609693,0.025984323992084814,0.05130238326642386,False
A1_book,rps_doc_unigram_entropy,rps_lines_numerical_chars_fraction,171,0.2837674667222886,0.0001691427514983418,0.0005279996702177968,False
A1_book,rps_doc_unigram_entropy,rps_doc_mean_word_length,171,-0.5131950944392445,7.126043520242051e-13,7.157026318156147e-12,True
A1_book,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,171,0.19413684690522476,0.010949622198512728,0.024556919687926605,False
A1_book,rps_doc_frac_unique_words,rps_doc_frac_chars_top_2gram,171,0.09207286341709266,0.23102453164803383,0.34209401801728084,False
A1_book,rps_doc_frac_unique_words,rps_doc_frac_chars_top_3gram,171,-0.17139222886216912,0.02499904416239402,0.04978257932338809,True
A1_book,rps_doc_frac_unique_words,rps_lines_uppercase_letter_fraction,171,0.15531235750114,0.04251927556498534,0.08117316244224473,False
A1_book,rps_doc_frac_unique_words,rps_lines_ending_with_terminal_punctution_mark,171,0.34438524491804073,3.982910445732343e-06,1.7812712502978236e-05,False
A1_book,rps_doc_frac_unique_words,rps_lines_numerical_chars_fraction,171,0.1096718757291846,0.15330971823413173,0.24256537611016732,False
A1_book,rps_doc_frac_unique_words,rps_doc_mean_word_length,171,0.026157390740874073,0.7341566049537672,0.7924774567491599,False
A1_book,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,171,-0.02695418436652507,0.7263761917393722,0.7877600952666431,False
A1_book,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_3gram,171,-0.07963136294909642,0.300518264352795,0.4132126134850931,False
A1_book,rps_doc_frac_no_alph_words,rps_lines_uppercase_letter_fraction,171,0.26343629250965994,0.0004989682511962725,0.0015368222136845193,False
A1_book,rps_doc_frac_no_alph_words,rps_lines_ending_with_terminal_punctution_mark,171,0.14675642594859242,0.05544185968058719,0.10005523114230969,False
A1_book,rps_doc_frac_no_alph_words,rps_lines_numerical_chars_fraction,171,0.05987451995000305,0.43661826443321955,0.5451828058598579,False
A1_book,rps_doc_frac_no_alph_words,rps_doc_mean_word_length,171,-0.4478076175390597,8.191627374933654e-10,5.734139162453558e-09,True
A1_book,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,171,-0.33928528571771427,5.6367092050175946e-06,2.325142547069758e-05,True
A1_book,rps_doc_frac_chars_top_2gram,rps_lines_uppercase_letter_fraction,171,0.09126646986824107,0.23515278522000174,0.3425302278938901,False
A1_book,rps_doc_frac_chars_top_2gram,rps_lines_ending_with_terminal_punctution_mark,171,0.24721962224302207,0.0011146871207226336,0.003140155181547907,False
A1_book,rps_doc_frac_chars_top_2gram,rps_lines_numerical_chars_fraction,171,-0.09123970844354905,0.23529066939126703,0.3425302278938901,False
A1_book,rps_doc_frac_chars_top_2gram,rps_doc_mean_word_length,171,0.24461324309405524,0.0012623731360995062,0.0035133517402287464,False
A1_book,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,171,0.012724698202414382,0.8687997539290333,0.9164052198977474,False
A1_book,rps_doc_frac_chars_top_3gram,rps_lines_ending_with_terminal_punctution_mark,171,-0.29443444452444384,9.267907797332652e-05,0.00029327215084710176,True
A1_book,rps_doc_frac_chars_top_3gram,rps_lines_numerical_chars_fraction,171,0.20099925345940628,0.008386828549504993,0.01956926661551165,False
A1_book,rps_doc_frac_chars_top_3gram,rps_doc_mean_word_length,171,-0.22493340053279573,0.0030983229243375402,0.00804171455642665,True
A1_book,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,171,0.3280917752657979,1.1826034208566516e-05,4.478383446194861e-05,False
A1_book,rps_lines_uppercase_letter_fraction,rps_lines_numerical_chars_fraction,171,0.18485609522031887,0.015500235984896424,0.033153282523250685,False
A1_book,rps_lines_uppercase_letter_fraction,rps_doc_mean_word_length,171,-0.25833633330933353,0.0006460531667496321,0.0019381595002488964,True
A1_book,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,171,-0.14850216403036098,0.05257000796572678,0.09637834793716576,False
A1_book,rps_lines_ending_with_terminal_punctution_mark,rps_doc_mean_word_length,171,0.20654714762281903,0.00671951429435398,0.016168831270789264,False
A1_book,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length,171,-0.4702724651015323,8.590759279662045e-11,6.614884645339774e-10,True
A1_c4,fineweb_edu,fluency_en,10000,0.315635403785919,3.659344841573261e-230,1.146958830940873e-229,False
A1_c4,fineweb_edu,modernbert_cleanliness,10000,0.3788456328511138,0.0,0.0,False
A1_c4,fineweb_edu,modernbert_readability,10000,0.3452960965173393,5.403306845691685e-278,1.8301523187020226e-277,False
A1_c4,fineweb_edu,modernbert_reasoning,10000,0.6682539759595438,0.0,0.0,False
A1_c4,fineweb_edu,modernbert_professionalism,10000,0.6057201209848948,0.0,0.0,False
A1_c4,fineweb_edu,dsir_books,10000,0.466725352406075,0.0,0.0,False
A1_c4,fineweb_edu,dsir_wiki,10000,0.45585849714942916,0.0,0.0,False
A1_c4,fineweb_edu,dsir_math,10000,0.4636178296798624,0.0,0.0,False
A1_c4,fineweb_edu,qurater,10000,0.6718233352999429,0.0,0.0,False
A1_c4,fineweb_edu,ad_en,10000,0.17624822838587414,1.3961368843585078e-70,2.9028588684681844e-70,False
A1_c4,fineweb_edu,rps_doc_word_count,10000,0.4764896755537623,0.0,0.0,False
A1_c4,fineweb_edu,rps_doc_num_sentences,10000,0.3908180186590044,0.0,0.0,False
A1_c4,fineweb_edu,rps_doc_unigram_entropy,10000,0.44504547205469913,0.0,0.0,False
A1_c4,fineweb_edu,rps_doc_frac_unique_words,10000,0.42201838921717766,0.0,0.0,False
A1_c4,fineweb_edu,rps_doc_frac_no_alph_words,10000,0.18480561054840142,1.5507791551571803e-77,3.3230981896225293e-77,False
A1_c4,fineweb_edu,rps_doc_frac_chars_top_2gram,10000,0.10070787202840545,5.801198740196393e-24,8.12167823627495e-24,False
A1_c4,fineweb_edu,rps_doc_frac_chars_top_3gram,10000,0.10087781851326148,4.871455701855756e-24,6.865810049595361e-24,False
A1_c4,fineweb_edu,rps_lines_uppercase_letter_fraction,10000,-0.18090336430844453,2.542215165186719e-74,5.392577623123344e-74,True
A1_c4,fineweb_edu,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,fineweb_edu,rps_lines_numerical_chars_fraction,10000,0.007827261649192641,0.43383836541321946,0.4422624113435732,False
A1_c4,fineweb_edu,rps_doc_mean_word_length,10000,-0.16950356908948863,2.4021943454753416e-65,4.759064269337941e-65,True
A1_c4,fluency_en,modernbert_cleanliness,10000,0.7036547878918543,0.0,0.0,False
A1_c4,fluency_en,modernbert_readability,10000,0.6788120177183515,0.0,0.0,False
A1_c4,fluency_en,modernbert_reasoning,10000,0.21209761764731375,4.411294729610256e-102,9.855020140618658e-102,False
A1_c4,fluency_en,modernbert_professionalism,10000,0.12612837678457317,9.619972148695054e-37,1.542132939867146e-36,False
A1_c4,fluency_en,dsir_books,10000,-0.056947733824331215,1.2073423159866471e-08,1.408566035317755e-08,True
A1_c4,fluency_en,dsir_wiki,10000,-0.07255117938266922,3.7640797038103755e-13,4.677258803551354e-13,True
A1_c4,fluency_en,dsir_math,10000,-0.0490285928779895,9.333396338309701e-07,1.0710454814453756e-06,True
A1_c4,fluency_en,qurater,10000,0.6424055532605362,0.0,0.0,False
A1_c4,fluency_en,ad_en,10000,0.2588608703400728,8.050336436065008e-153,1.9889066489101783e-152,False
A1_c4,fluency_en,rps_doc_word_count,10000,-0.014724719176829302,0.14092162066616626,0.1472315439795767,False
A1_c4,fluency_en,rps_doc_num_sentences,10000,-0.170143505714567,7.817875248569275e-66,1.5786094251918729e-65,True
A1_c4,fluency_en,rps_doc_unigram_entropy,10000,0.01011836874219953,0.31166416191734847,0.31926572684216187,False
A1_c4,fluency_en,rps_doc_frac_unique_words,10000,-0.07091690498118854,1.249884546243132e-12,1.5349459339827936e-12,True
A1_c4,fluency_en,rps_doc_frac_no_alph_words,10000,0.32287807743257196,2.3650818016749437e-241,7.760424661745908e-241,False
A1_c4,fluency_en,rps_doc_frac_chars_top_2gram,10000,0.03557695886793587,0.0003731526784651596,0.00041243190777728167,False
A1_c4,fluency_en,rps_doc_frac_chars_top_3gram,10000,-0.04941386137911573,7.661884317147954e-07,8.840635750555331e-07,True
A1_c4,fluency_en,rps_lines_uppercase_letter_fraction,10000,-0.16070657266537022,7.709188720311655e-59,1.4852565424453647e-58,True
A1_c4,fluency_en,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,fluency_en,rps_lines_numerical_chars_fraction,10000,-0.06704507946639016,1.9300171885846287e-11,2.3160206263015547e-11,True
A1_c4,fluency_en,rps_doc_mean_word_length,10000,-0.2238546342222355,8.67044406101075e-114,1.9791231008828887e-113,True
A1_c4,modernbert_cleanliness,modernbert_readability,10000,0.6704716187847162,0.0,0.0,False
A1_c4,modernbert_cleanliness,modernbert_reasoning,10000,0.4210556007482217,0.0,0.0,False
A1_c4,modernbert_cleanliness,modernbert_professionalism,10000,0.2853929832939298,9.9756927672059e-187,2.6857634373246657e-186,False
A1_c4,modernbert_cleanliness,dsir_books,10000,0.14943874139438743,4.926957224712434e-51,8.622175143246759e-51,False
A1_c4,modernbert_cleanliness,dsir_wiki,10000,0.1391687185916872,1.9733696869568343e-44,3.3152610740874814e-44,False
A1_c4,modernbert_cleanliness,dsir_math,10000,0.16046531120065313,1.1490399610074426e-58,2.193621743741481e-58,False
A1_c4,modernbert_cleanliness,qurater,10000,0.6303731256757149,0.0,0.0,False
A1_c4,modernbert_cleanliness,ad_en,10000,0.26530001174300943,1.064351222902661e-160,2.7257775220677903e-160,False
A1_c4,modernbert_cleanliness,rps_doc_word_count,10000,0.20104247593657942,1.0613709609475185e-91,2.3217489770726968e-91,False
A1_c4,modernbert_cleanliness,rps_doc_num_sentences,10000,0.030275704612124015,0.002462709405920893,0.002679631996079728,False
A1_c4,modernbert_cleanliness,rps_doc_unigram_entropy,10000,0.2187604126077839,1.2455099580880896e-108,2.8124418408440732e-108,False
A1_c4,modernbert_cleanliness,rps_doc_frac_unique_words,10000,0.11201134675901553,2.7416767773080737e-29,4.1421016060050034e-29,False
A1_c4,modernbert_cleanliness,rps_doc_frac_no_alph_words,10000,0.2520938875429829,8.875216167337252e-145,2.1179493126600262e-144,False
A1_c4,modernbert_cleanliness,rps_doc_frac_chars_top_2gram,10000,0.15433044707379295,2.379339831034253e-54,4.344881430584288e-54,False
A1_c4,modernbert_cleanliness,rps_doc_frac_chars_top_3gram,10000,-0.09337109949475515,8.250943919530391e-21,1.1107039891675526e-20,True
A1_c4,modernbert_cleanliness,rps_lines_uppercase_letter_fraction,10000,-0.2537359056724315,1.0445151574689004e-146,2.5212434835456217e-146,True
A1_c4,modernbert_cleanliness,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,modernbert_cleanliness,rps_lines_numerical_chars_fraction,10000,-0.10596318187017661,2.2821570804832981e-26,3.3514194888216266e-26,True
A1_c4,modernbert_cleanliness,rps_doc_mean_word_length,10000,-0.10329629713818304,3.9285120010890047e-25,5.612160001555721e-25,True
A1_c4,modernbert_readability,modernbert_reasoning,10000,0.2877981897882635,5.424647098105955e-190,1.498915645529277e-189,False
A1_c4,modernbert_readability,modernbert_professionalism,10000,0.23278329621583296,3.823101245131322e-123,8.920569571973085e-123,False
A1_c4,modernbert_readability,dsir_books,10000,0.15175796424557964,1.3620420934814987e-52,2.4446909370180744e-52,False
A1_c4,modernbert_readability,dsir_wiki,10000,0.13330650260506505,7.032896429551963e-41,1.1629198820518994e-40,False
A1_c4,modernbert_readability,dsir_math,10000,0.1512658816326588,2.9303845570181067e-52,5.215091160794936e-52,False
A1_c4,modernbert_readability,qurater,10000,0.6328844120661502,0.0,0.0,False
A1_c4,modernbert_readability,ad_en,10000,0.08872717033513472,6.15818452670685e-19,7.98283179387925e-19,False
A1_c4,modernbert_readability,rps_doc_word_count,10000,0.16718070342590147,1.3614169488606538e-63,2.6471996227846044e-63,False
A1_c4,modernbert_readability,rps_doc_num_sentences,10000,0.04247457162409105,2.1487691796059493e-05,2.426029718909943e-05,False
A1_c4,modernbert_readability,rps_doc_unigram_entropy,10000,0.17391741096805358,9.52030523694607e-69,1.9600628429006612e-68,False
A1_c4,modernbert_readability,rps_doc_frac_unique_words,10000,0.11593445590027833,2.8593303563472017e-31,4.481040110693376e-31,False
A1_c4,modernbert_readability,rps_doc_frac_no_alph_words,10000,0.30882239080758805,6.4160308184568696e-220,1.924809245537061e-219,False
A1_c4,modernbert_readability,rps_doc_frac_chars_top_2gram,10000,0.04712908494141681,2.417829189886631e-06,2.759478966718438e-06,False
A1_c4,modernbert_readability,rps_doc_frac_chars_top_3gram,10000,-0.0005048812756435423,0.9597384369457459,0.9597384369457459,False
A1_c4,modernbert_readability,rps_lines_uppercase_letter_fraction,10000,-0.10453928562380355,1.0523068271467499e-25,1.5346141229223436e-25,True
A1_c4,modernbert_readability,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,modernbert_readability,rps_lines_numerical_chars_fraction,10000,0.03784734296193986,0.00015332742255143756,0.00017126999327554194,False
A1_c4,modernbert_readability,rps_doc_mean_word_length,10000,-0.31244945107585975,2.440611656151294e-225,7.537183055761349e-225,True
A1_c4,modernbert_reasoning,modernbert_professionalism,10000,0.7777399134095003,0.0,0.0,False
A1_c4,modernbert_reasoning,dsir_books,10000,0.5982364767132337,0.0,0.0,False
A1_c4,modernbert_reasoning,dsir_wiki,10000,0.6004453993648102,0.0,0.0,False
A1_c4,modernbert_reasoning,dsir_math,10000,0.6004211326995031,0.0,0.0,False
A1_c4,modernbert_reasoning,qurater,10000,0.5676413220904648,0.0,0.0,False
A1_c4,modernbert_reasoning,ad_en,10000,0.10622943042123122,1.7108933718638522e-26,2.5301944231789362e-26,False
A1_c4,modernbert_reasoning,rps_doc_word_count,10000,0.6372821269892402,0.0,0.0,False
A1_c4,modernbert_reasoning,rps_doc_num_sentences,10000,0.526073252619601,0.0,0.0,False
A1_c4,modernbert_reasoning,rps_doc_unigram_entropy,10000,0.6282305945780541,0.0,0.0,False
A1_c4,modernbert_reasoning,rps_doc_frac_unique_words,10000,0.5306259675818084,0.0,0.0,False
A1_c4,modernbert_reasoning,rps_doc_frac_no_alph_words,10000,0.17266405151411054,8.995985309447649e-68,1.834132927168938e-67,False
A1_c4,modernbert_reasoning,rps_doc_frac_chars_top_2gram,10000,0.25460242101259833,9.887518001583088e-148,2.414393930619126e-147,False
A1_c4,modernbert_reasoning,rps_doc_frac_chars_top_3gram,10000,-0.012283127635430609,0.21936981787252857,0.22693429435089163,False
A1_c4,modernbert_reasoning,rps_lines_uppercase_letter_fraction,10000,-0.28844035340382235,7.199608140633222e-191,2.0158902793773022e-190,True
A1_c4,modernbert_reasoning,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,modernbert_reasoning,rps_lines_numerical_chars_fraction,10000,-0.09096310847067289,7.934608403146737e-20,1.0479671475854181e-19,True
A1_c4,modernbert_reasoning,rps_doc_mean_word_length,10000,-0.0186140752075923,0.0626967310844908,0.06616237953639732,False
A1_c4,modernbert_professionalism,dsir_books,10000,0.4865886288178863,0.0,0.0,False
A1_c4,modernbert_professionalism,dsir_wiki,10000,0.4727309928113099,0.0,0.0,False
A1_c4,modernbert_professionalism,dsir_math,10000,0.4758914569269146,0.0,0.0,False
A1_c4,modernbert_professionalism,qurater,10000,0.5492338003649743,0.0,0.0,False
A1_c4,modernbert_professionalism,ad_en,10000,0.1590382980074399,1.2021612303635482e-57,2.2540523069316527e-57,False
A1_c4,modernbert_professionalism,rps_doc_word_count,10000,0.4818603378278264,0.0,0.0,False
A1_c4,modernbert_professionalism,rps_doc_num_sentences,10000,0.41285997730255497,0.0,0.0,False
A1_c4,modernbert_professionalism,rps_doc_unigram_entropy,10000,0.4618273248395412,0.0,0.0,False
A1_c4,modernbert_professionalism,rps_doc_frac_unique_words,10000,0.41071925390216707,0.0,0.0,False
A1_c4,modernbert_professionalism,rps_doc_frac_no_alph_words,10000,0.20527334582206727,1.3304910471010844e-95,2.941085472539239e-95,False
A1_c4,modernbert_professionalism,rps_doc_frac_chars_top_2gram,10000,0.16928205981238204,3.5392310792138143e-65,6.946154454531784e-65,False
A1_c4,modernbert_professionalism,rps_doc_frac_chars_top_3gram,10000,0.017647958777470715,0.07761206569345148,0.08149266897812407,False
A1_c4,modernbert_professionalism,rps_lines_uppercase_letter_fraction,10000,-0.0982483410142562,7.031410092526634e-23,9.650955028958126e-23,True
A1_c4,modernbert_professionalism,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,modernbert_professionalism,rps_lines_numerical_chars_fraction,10000,0.07111308648382052,1.0837121119522092e-12,1.3387031971174349e-12,False
A1_c4,modernbert_professionalism,rps_doc_mean_word_length,10000,-0.2931293046749368,2.4161670361602865e-197,6.856690237752164e-197,True
A1_c4,dsir_books,dsir_wiki,10000,0.9983522389675225,0.0,0.0,False
A1_c4,dsir_books,dsir_math,10000,0.9989395807973958,0.0,0.0,False
A1_c4,dsir_books,qurater,10000,0.2596271932617587,9.544771266762643e-154,2.3861928166906608e-153,False
A1_c4,dsir_books,ad_en,10000,-0.1232268792726876,3.8789543589647863e-35,6.12466477731282e-35,True
A1_c4,dsir_books,rps_doc_word_count,10000,0.9880439866923992,0.0,0.0,False
A1_c4,dsir_books,rps_doc_num_sentences,10000,0.9295214363859549,0.0,0.0,False
A1_c4,dsir_books,rps_doc_unigram_entropy,10000,0.9272003895205496,0.0,0.0,False
A1_c4,dsir_books,rps_doc_frac_unique_words,10000,0.882629378967737,0.0,0.0,False
A1_c4,dsir_books,rps_doc_frac_no_alph_words,10000,-0.024106570020698773,0.015921679451925453,0.016886629721739117,True
A1_c4,dsir_books,rps_doc_frac_chars_top_2gram,10000,0.27643317110038296,7.551549619562475e-175,1.9578091606273085e-174,False
A1_c4,dsir_books,rps_doc_frac_chars_top_3gram,10000,0.14018874209538779,4.5826712970588e-45,7.760975583728612e-45,False
A1_c4,dsir_books,rps_lines_uppercase_letter_fraction,10000,-0.0907835147420283,9.371694215569321e-20,1.2300348657934734e-19,True
A1_c4,dsir_books,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,dsir_books,rps_lines_numerical_chars_fraction,10000,0.08805389652834686,1.1301008779941792e-18,1.4559581863728688e-18,False
A1_c4,dsir_books,rps_doc_mean_word_length,10000,0.055819609866094834,2.328703958951e-08,2.7018112230923208e-08,False
A1_c4,dsir_wiki,dsir_math,10000,0.9986845530508456,0.0,0.0,False
A1_c4,dsir_wiki,qurater,10000,0.24437112571301428,6.797260668757153e-136,1.603848022965171e-135,False
A1_c4,dsir_wiki,ad_en,10000,-0.12649961485911357,5.9566284836992e-37,9.622246012129476e-37,True
A1_c4,dsir_wiki,rps_doc_word_count,10000,0.989982841331118,0.0,0.0,False
A1_c4,dsir_wiki,rps_doc_num_sentences,10000,0.9345613494354602,0.0,0.0,False
A1_c4,dsir_wiki,rps_doc_unigram_entropy,10000,0.9310504394057473,0.0,0.0,False
A1_c4,dsir_wiki,rps_doc_frac_unique_words,10000,0.8835761436927915,0.0,0.0,False
A1_c4,dsir_wiki,rps_doc_frac_no_alph_words,10000,-0.03902435675713975,9.483716493996404e-05,0.00010650162907696497,True
A1_c4,dsir_wiki,rps_doc_frac_chars_top_2gram,10000,0.28438233301976734,2.296608172293472e-185,6.104907799767458e-185,False
A1_c4,dsir_wiki,rps_doc_frac_chars_top_3gram,10000,0.13200309538513244,4.126306924249931e-40,6.7697222975975425e-40,False
A1_c4,dsir_wiki,rps_lines_uppercase_letter_fraction,10000,-0.1044146318833951,1.201778183187761e-25,1.7405063342719297e-25,True
A1_c4,dsir_wiki,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,dsir_wiki,rps_lines_numerical_chars_fraction,10000,0.06696247926134695,2.042747575353492e-11,2.4373692660467802e-11,False
A1_c4,dsir_wiki,rps_doc_mean_word_length,10000,0.09045409947850125,1.2707203722434267e-19,1.657461355100122e-19,False
A1_c4,dsir_math,qurater,10000,0.2617366208576437,2.5972390502729653e-156,6.571327717558105e-156,False
A1_c4,dsir_math,ad_en,10000,-0.11524004645782865,6.487410625490898e-31,1.0017325230537416e-30,True
A1_c4,dsir_math,rps_doc_word_count,10000,0.9913829473453118,0.0,0.0,False
A1_c4,dsir_math,rps_doc_num_sentences,10000,0.9296667406856516,0.0,0.0,False
A1_c4,dsir_math,rps_doc_unigram_entropy,10000,0.9338357567938926,0.0,0.0,False
A1_c4,dsir_math,rps_doc_frac_unique_words,10000,0.8800341537937268,0.0,0.0,False
A1_c4,dsir_math,rps_doc_frac_no_alph_words,10000,-0.027861913438156895,0.005329970145984344,0.005769555312663465,True
A1_c4,dsir_math,rps_doc_frac_chars_top_2gram,10000,0.28728741944786595,2.6936041934083063e-189,7.346193254749926e-189,False
A1_c4,dsir_math,rps_doc_frac_chars_top_3gram,10000,0.12929521192944812,1.5391863335516268e-38,2.5056521708979975e-38,False
A1_c4,dsir_math,rps_lines_uppercase_letter_fraction,10000,-0.09879498571881792,4.060126518137715e-23,5.609385321111316e-23,True
A1_c4,dsir_math,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,dsir_math,rps_lines_numerical_chars_fraction,10000,0.07306656763055586,2.5638163386305083e-13,3.204770423288135e-13,False
A1_c4,dsir_math,rps_doc_mean_word_length,10000,0.0745324907879694,8.476830307172631e-14,1.065948721261229e-13,False
A1_c4,qurater,ad_en,10000,0.1767592398442699,5.488453113002346e-71,1.1525751537304927e-70,False
A1_c4,qurater,rps_doc_word_count,10000,0.2962019228815943,1.1844050356653163e-201,3.40719256835228e-201,False
A1_c4,qurater,rps_doc_num_sentences,10000,0.15689334910407984,3.9326584309910968e-56,7.308480269983454e-56,False
A1_c4,qurater,rps_doc_unigram_entropy,10000,0.3103243889668259,3.734143407802219e-222,1.136478428461545e-221,False
A1_c4,qurater,rps_doc_frac_unique_words,10000,0.19731269002039314,2.4712180291171533e-88,5.350059650666002e-88,False
A1_c4,qurater,rps_doc_frac_no_alph_words,10000,0.40120656362279583,0.0,0.0,False
A1_c4,qurater,rps_doc_frac_chars_top_2gram,10000,0.1696518064289215,1.852888875781735e-65,3.70577775156347e-65,False
A1_c4,qurater,rps_doc_frac_chars_top_3gram,10000,-0.0589813024770427,3.5796547419421987e-09,4.223188178695852e-09,True
A1_c4,qurater,rps_lines_uppercase_letter_fraction,10000,-0.23245026361370325,8.682688562982873e-123,2.0036973606883552e-122,True
A1_c4,qurater,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,qurater,rps_lines_numerical_chars_fraction,10000,-0.09528995382967044,1.302735071584915e-21,1.7764569157976114e-21,True
A1_c4,qurater,rps_doc_mean_word_length,10000,-0.3200525730549953,5.971978114067504e-237,1.9001748544760242e-236,True
A1_c4,ad_en,rps_doc_word_count,10000,-0.10814022767974002,2.118261262280061e-27,3.1548571991405167e-27,True
A1_c4,ad_en,rps_doc_num_sentences,10000,-0.1023277990874091,1.0844735449978858e-24,1.5387800300645675e-24,True
A1_c4,ad_en,rps_doc_unigram_entropy,10000,-0.11251875213018668,1.533150006240695e-29,2.333054357322797e-29,True
A1_c4,ad_en,rps_doc_frac_unique_words,10000,-0.08469502676832769,2.181626827745141e-17,2.7598893604004794e-17,True
A1_c4,ad_en,rps_doc_frac_no_alph_words,10000,-0.15029640381583512,1.3157682505221585e-51,2.3219439715096917e-51,True
A1_c4,ad_en,rps_doc_frac_chars_top_2gram,10000,0.013484737017360214,0.1775405547701446,0.1845718638699523,False
A1_c4,ad_en,rps_doc_frac_chars_top_3gram,10000,-0.06898259395904796,4.998328378851791e-12,6.067335026351885e-12,True
A1_c4,ad_en,rps_lines_uppercase_letter_fraction,10000,0.067626172268363,1.2920854151289782e-11,1.559413432052215e-11,False
A1_c4,ad_en,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,ad_en,rps_lines_numerical_chars_fraction,10000,0.045046996648761266,6.592926416907144e-06,7.4838624191918925e-06,False
A1_c4,ad_en,rps_doc_mean_word_length,10000,0.09417962305162855,3.808067713717352e-21,5.159317547617058e-21,False
A1_c4,rps_doc_word_count,rps_doc_num_sentences,10000,0.9173901087394066,0.0,0.0,False
A1_c4,rps_doc_word_count,rps_doc_unigram_entropy,10000,0.9546405491332212,0.0,0.0,False
A1_c4,rps_doc_word_count,rps_doc_frac_unique_words,10000,0.8666843936173316,0.0,0.0,False
A1_c4,rps_doc_word_count,rps_doc_frac_no_alph_words,10000,0.0011256983097692448,0.9103827330587678,0.9147386313030682,False
A1_c4,rps_doc_word_count,rps_doc_frac_chars_top_2gram,10000,0.32130993151862985,6.652162085262048e-239,2.149160058315431e-238,False
A1_c4,rps_doc_word_count,rps_doc_frac_chars_top_3gram,10000,0.0931679018978312,1.0010204934237392e-20,1.3389446090381224e-20,False
A1_c4,rps_doc_word_count,rps_lines_uppercase_letter_fraction,10000,-0.14606928870341068,8.172411218715962e-49,1.406726521254387e-48,True
A1_c4,rps_doc_word_count,rps_lines_ending_with_terminal_punctution_mark,10000,,,,False
A1_c4,rps_doc_word_count,rps_lines_numerical_chars_fraction,10000,0.03385332864042472,0.0007095037581870679,0.0007760197355171056,False
A1_c4,rps_doc_word_count,rps_doc_mean_word_length,10000,0.11270062004453922,1.2440150887896808e-29,1.9068844426703138e-29,False
