budget_FLOPs,context_tokens,quality_family,Q0_scenario,minimum_cost_FLOPs,model_scope,cross_source_empirical_calibration_complete,status,N_params_B,D_tokens_B,Q_score,B_native_loss,C_train_FLOPs,C_quality_FLOPs,C_attention_FLOPs,C_total_FLOPs,budget_residual_FLOPs,budget_utilization,active_set,kkt_check_pass,kkt_relative_violation,global_lower_bound,global_upper_bound,global_gap,certificate_kind
3.3982083289425596e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6064583312915233,14.540822946377725,1.0,2.695792552165035,5.291041931799436e+19,5.5741264214656385e+19,2.311691493616052e+20,3.3982083289425596e+20,0.0,1.0,Q1;budget,True,0.0,2.6957918727313435,2.695792552165035,6.794336915305621e-07,floating_point_B7_reduction
3.459891660869933e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.611010102363949,14.712452690956946,1.0,2.6927050587601467,5.393674334835817e+19,5.639919526676836e+19,2.3565322747186672e+20,3.459891660869933e+20,0.0,1.0,Q1;budget,True,7.792953730327032e-17,2.6927043860963424,2.6927050587601467,6.726638042131583e-07,floating_point_B7_reduction
3.5226946514731015e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6156001828905098,14.885910656483736,1.0,2.6896291446717724,5.498261593573905e+19,5.7064134680598045e+19,2.40222714530973e+20,3.522694651473101e+20,-65536.0,0.9999999999999998,Q1;budget,True,1.579283382856055e-16,2.689628478716404,2.6896291446717724,6.659553681842567e-07,floating_point_B7_reduction
3.5866376244847686e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6202289128977937,15.061214236110239,1.0,2.6865647534569392,5.604840319550057e+19,5.773614913162128e+19,2.44879210121355e+20,3.5866376244847686e+20,0.0,1.0,Q1;budget,True,8.001168610184635e-17,2.6865640941490354,2.6865647534569392,6.593079038275107e-07,floating_point_B7_reduction
3.651741272548377e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6248966354336783,15.23838097524831,1.0,2.6835118290125126,5.713447800533546e+19,5.841530587899123e+19,2.49624343370511e+20,3.6517412725483766e+20,-65536.0,0.9999999999999998,Q1;budget,True,8.107223982093688e-17,2.6835111762915766,2.6835118290125126,6.527209359674657e-07,floating_point_B7_reduction
3.718026663914475e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6296036965935207,15.417428572955801,1.0,2.6804703155731606,5.824122012899724e+19,5.910167277085267e+19,2.5445977349159757e+20,3.718026663914475e+20,0.0,1.0,Q1;budget,True,8.214598368431504e-17,2.680469669379168,2.6804703155731606,6.461939925372917e-07,floating_point_B7_reduction
3.7855152492586303e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6343504455465745,15.598374883337302,1.0,2.677440157709328,5.936901634228509e+19,5.979531824971155e+19,2.5938719033386638e+20,3.7855152492586303e+20,0.0,1.0,Q1;budget,True,8.323307284078987e-17,2.6774395179827253,2.677440157709328,6.397266028024262e-07,floating_point_B7_reduction
3.854228868623107e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.639137234562633,15.781237916959656,1.0,2.6744213003252213,6.051826056132337e+19,6.0496311357861356e+19,2.644083149431259e+20,3.854228868623106e+20,-65536.0,0.9999999999999998,Q1;budget,True,0.0,2.6744206670069217,2.6744213003252213,6.333182995810205e-07,floating_point_B7_reduction
3.924189758484536e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6439644190389064,15.966035842282144,1.0,2.6714136886568003,6.168935397317747e+19,6.120472174286554e+19,2.6952490013241056e+20,3.924189758484536e+20,0.0,1.0,Q1;budget,True,0.0,2.671413061688182,2.6714136886568003,6.26968618355761e-07,floating_point_B7_reduction
3.995420558949886e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6488323575271263,16.15278698710173,1.0,2.668417268269784,6.288270516884822e+19,6.192061966309786e+19,2.7473873106304247e+20,3.9954205589498855e+20,-65536.0,0.9999999999999999,Q1;budget,True,8.65759904711616e-17,2.6684166475926863,2.668417268269784,6.206770977179588e-07,floating_point_B7_reduction
4.067944321083047e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6537414117608854,16.341509840013405,1.0,2.66543198505766,6.409873027868859e+19,6.264407599334042e+19,2.8005162583627566e+20,4.0679443210830466e+20,-65536.0,0.9999999999999999,Q1;budget,True,4.385902416249091e-17,2.66543137061438,2.66543198505766,6.144432802557276e-07,floating_point_B7_reduction
4.141784514364405e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6586919466832182,16.532223051885605,1.0,2.6624577852397113,6.533785311028622e+19,6.33751622304397e+19,2.8546543609571453e+20,4.141784514364404e+20,-131072.0,0.9999999999999997,Q1;budget,True,0.0,2.662457176973003,2.6624577852397113,6.082667081130921e-07,floating_point_B7_reduction
4.216965034285823e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6636843304744104,16.72494543735127,1.0,2.659494615359043,6.660050528885713e+19,6.41139504990223e+19,2.9098204764070278e+20,4.216965034285822e+20,-65536.0,0.9999999999999999,Q1;budget,True,4.5022387493801234e-17,2.659494013212113,2.659494615359043,6.02146929651326e-07,floating_point_B7_reduction
4.293510210083482e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6687189345800592,16.91969597631417,1.0,2.656542422280627,6.788712640019595e+19,6.486051355726941e+19,2.966033810508828e+20,4.293510210083481e+20,-65536.0,0.9999999999999999,Q1;budget,True,9.122977809438396e-17,2.656541826197133,2.656542422280627,5.960834936757919e-07,floating_point_B7_reduction
4.37144481261109e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6737961337393678,17.11649381547106,1.0,2.653601153189351,6.91981641362292e+19,6.561492480275194e+19,3.023313923221278e+20,4.371444812611089e+20,-65536.0,0.9999999999999999,Q1;budget,True,0.0,2.653600563113399,2.653601153189351,5.900759521004773e-07,floating_point_B7_reduction
4.450794062355996e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6789163060136927,17.315358269849522,1.0,2.6506707555880804,7.05340744432193e+19,6.63772582783256e+19,3.0816807351405465e+20,4.450794062355995e+20,-65536.0,0.9999999999999999,Q1;budget,True,4.6821957065513903e-17,2.6506701714642196,2.6506707555880804,5.841238608361721e-07,floating_point_B7_reduction
4.5315836376008176e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6840798328153301,17.51630882436188,1.0,2.6477511772957243,7.1895321672667e+19,6.714758867808783e+19,3.14115453409327e+20,4.5315836376008176e+20,0.0,1.0,Q1;budget,True,4.7436696539532546e-17,2.647750599068947,2.6477511772957243,5.782267771259342e-07,floating_point_B7_reduction
4.6138396827332136e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6892870989365577,17.71936513537511,1.0,2.6448423664453173,7.328237873496177e+19,6.7925991353395945e+19,3.2017559818496364e+20,4.6138396827332136e+20,0.0,1.0,Q1;budget,True,4.805902333214813e-17,2.6448417940610556,2.6448423664453173,5.72384261765535e-07,floating_point_B7_reduction
4.6975888167064915e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6945384925789245,17.924547032297088,1.0,2.6419442714821058,7.469572725582994e+19,6.871254231894783e+19,3.2635061209587135e+20,4.697588816706491e+20,-65536.0,0.9999999999999999,Q1;budget,True,9.737805294010479e-17,2.641943704886228,2.6419442714821058,5.665958777711921e-07,floating_point_B7_reduction
4.7828581416537915e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6998344053827971,18.131874519179146,1.0,2.6390568411616435,7.613585773563136e+19,6.9507318258925306e+19,3.326426381708225e+20,4.7828581416537915e+20,0.0,1.0,Q1;budget,True,4.9326796010855414e-17,2.639056280300453,2.6390568411616435,5.60861190379569e-07,floating_point_B7_reduction
4.8696752516586314e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7051752324571606,18.341367776335204,1.0,2.6361800245479023,7.760326971155672e+19,7.031039653320096e+19,3.390538589211054e+20,4.869675251658631e+20,-65536.0,0.9999999999999999,Q1;budget,True,4.997242305559027e-17,2.6361794693681326,2.6361800245479023,5.551797697123106e-07,floating_point_B7_reduction
4.958068241684656e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7105613724096799,18.55304716197762,1.0,2.633313771011382,7.9098471922778e+19,7.1121855183608996e+19,3.455864970620786e+20,4.9580682416846556e+20,-65536.0,0.9999999999999999,Q1;budget,True,1.0125199952276271e-16,2.633313221460196,2.633313771011382,5.495511858910618e-07,floating_point_B7_reduction
5.048065716667471e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7159932273770164,18.766933213869887,1.0,2.6304580302272385,8.062198247860575e+19,7.194177294028086e+19,3.5224281624786036e+20,5.0480657166674697e+20,-131072.0,0.9999999999999998,Q1;budget,True,5.1287619354278314e-17,2.6304574862522254,2.6304580302272385,5.439750130342702e-07,floating_point_B7_reduction
5.139696800771513e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7214712030554182,18.983046650996236,1.0,2.627612752173417,8.217432902970828e+19,7.277022922804538e+19,3.590251218193975e+20,5.139696800771512e+20,-65536.0,0.9999999999999999,Q1;budget,True,5.19573761422579e-17,2.6276122137225886,2.627612752173417,5.384508283690081e-07,floating_point_B7_reduction
5.232991146814947e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7269957087315649,19.2014083752485,1.0,2.6247778871287917,8.375604894244795e+19,7.360730417289543e+19,3.659357615661513e+20,5.232991146814946e+20,-65536.0,0.9999999999999999,Q1;budget,True,5.263536552839634e-17,2.6247773541505817,2.6247778871287917,5.329782100105263e-07,floating_point_B7_reduction
5.327978945865641e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7325671573136874,19.422039473130216,1.0,2.621953385671321,8.536768947639137e+19,7.445307860852033e+19,3.729771265016523e+20,5.32797894586564e+20,-65536.0,0.9999999999999999,Q1;budget,True,0.0,2.6219528581145806,2.621953385671321,5.275567405149673e-07,floating_point_B7_reduction
5.4246909370113255e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.738185965362956,19.644961217478173,1.0,2.6191391986762067,8.700980796505175e+19,7.530763408290544e+19,3.8015165165317535e+20,5.4246909370113255e+20,0.0,1.0,Q1;budget,True,5.401642926319547e-17,2.6191386764902025,2.6191391986762067,5.221860042148307e-07,floating_point_B7_reduction
5.523158417307098e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7438525531251422,19.870195069201593,1.0,2.616335277314062,8.868297199992129e+19,7.617105286499901e+19,3.8746181686578944e+20,5.5231584173070975e+20,-65536.0,0.9999999999999999,Q1;budget,True,5.471970001448593e-17,2.6163347604484732,2.616335277314062,5.168655885512408e-07,floating_point_B7_reduction
5.6234132519034906e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7495673445625549,20.097762679039068,1.0,2.613541573049092,9.03877596178544e+19,7.704341795144747e+19,3.9491014762104704e+20,5.623413251903489e+20,-131072.0,0.9999999999999998,Q1;budget,True,5.543159619676853e-17,2.613541061454008,2.613541573049092,5.115950836298566e-07,floating_point_B7_reduction
5.7254878843583785e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7553307673862557,20.32768588933341,1.0,2.6107580376372788,9.212475949186179e+19,7.792481307339905e+19,4.02499215870577e+20,5.725487884358379e+20,65536.0,1.0000000000000002,Q1;budget,True,0.0,2.6107575312631988,2.6107580376372788,5.063740800004268e-07,floating_point_B7_reduction
5.8294153471360736e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7611432530885531,20.559986735824584,1.0,2.6079846231245813,9.389457112537815e+19,7.881532270337696e+19,4.102316408848522e+20,5.8294153471360736e+20,0.0,1.0,Q1;budget,True,5.688167036126901e-17,2.6079841219224065,2.6079846231245813,5.012021748740381e-07,floating_point_B7_reduction
5.935229272296986e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7670052369757809,20.7946874494609,1.0,2.6052212818451355,9.569780505006632e+19,7.971503206222237e+19,4.181100901174098e+20,5.935229272296984e+20,-131072.0,0.9999999999999998,Q1;budget,True,5.762005405599709e-17,2.605220289722668,2.6052212818451355,9.92122467291523e-07,floating_point_B7_reduction
6.042963902381328e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7729171582013632,21.031810458228534,1.0,2.6024679664194705,9.753508302722225e+19,8.062402712610791e+19,4.261372800848025e+20,6.042963902381326e+20,-131072.0,0.9999999999999998,Q1;budget,True,5.836747463578853e-17,2.602466984446722,2.6024679664194705,9.819727484483565e-07,floating_point_B7_reduction
6.152654101490372e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7788794597991667,21.27137838899964,1.0,2.599724629752732,9.940703825284627e+19,8.154239463362216e+19,4.3431597726256883e+20,6.152654101490372e+20,0.0,1.0,Q1;budget,True,5.9124037981628e-17,2.599723657833907,2.599724629752732,9.719188249768251e-07,floating_point_B7_reduction
6.264335366568855e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7848925887171397,21.513414069399264,1.0,2.5969912250329106,1.0131431556644715e+20,8.247022209292634e+19,4.4264899899751196e+20,6.264335366568854e+20,-131072.0,0.9999999999999998,Q1;budget,True,0.0,2.596990263073004,2.5969912250329106,9.619599063981354e-07,floating_point_B7_reduction
6.378043838892178e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7909569958512529,21.757940529690988,1.0,2.594267705729084,1.032575716636476e+20,8.340759778898287e+19,4.5113921443658734e+20,6.378043838892178e+20,0.0,1.0,Q1;budget,True,6.066502269414862e-17,2.5942667536338764,2.594267705729084,9.520952075625644e-07,floating_point_B7_reduction
6.493816315762113e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7970731360797289,22.00498100468171,1.0,2.5915540255896654,1.0523747531265907e+20,8.435461079085718e+19,4.597895454726951e+20,6.493816315762113e+20,0.0,1.0,Q1;budget,True,6.144966206737249e-17,2.591553083265715,2.5915540255896654,9.423239504258163e-07,floating_point_B7_reduction
6.611690262414815e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8032414682975741,22.254558935645626,1.0,2.588850138640659,1.0725470757469736e+20,8.531135095909315e+19,4.6860296770769106e+20,6.611690262414815e+20,0.0,1.0,Q1;budget,True,0.0,2.5888492059952988,2.588850138640659,9.3264536005222e-07,floating_point_B7_reduction
6.731703824144982e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8094624554514116,22.506697972267563,1.0,2.586155999183927,1.0930996202841006e+20,8.627790895316278e+19,4.775825114329254e+20,6.731703824144982e+20,0.0,1.0,Q1;budget,True,6.304778946286208e-17,2.5861550761252596,2.586155999183927,9.23058667279264e-07,floating_point_B7_reduction
6.853895838650082e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8157365645746175,22.761421974605845,1.0,2.5834715617954638,1.1140394499838909e+20,8.725437623899064e+19,4.8673126262762845e+20,6.853895838650082e+20,0.0,1.0,Q1;budget,True,6.386150323709684e-17,2.583470648232356,2.5834715617954638,9.135631078294182e-07,floating_point_B7_reduction
6.978305848598663e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8220642668227635,23.01875501507496,1.0,2.5807967813236785,1.1353737578784244e+20,8.824084509655436e+19,4.9605236397546943e+20,6.978305848598662e+20,-131072.0,0.9999999999999998,Q1;budget,True,6.468513643781157e-17,2.5807958771657575,2.5807967813236785,9.041579209778661e-07,floating_point_B7_reduction
7.104974114426787e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8284460375093715,23.278721380447955,1.0,2.5781316128876863,1.1571098691550077e+20,8.92374086275607e+19,5.055490158996172e+20,7.104974114426787e+20,0.0,1.0,Q1;budget,True,3.275940263840799e-17,2.5781307180453323,2.5781316128876863,8.94842353993397e-07,floating_point_B7_reduction
7.233941627366748e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8348823561419815,23.54134557387895,1.0,2.57547601187561,1.17925524356836e+20,9.024416076319857e+19,5.1522447761664016e+20,7.233941627366748e+20,0.0,1.0,Q1;budget,True,6.63626273300298e-17,2.5754751262599527,2.57547601187561,8.856156572534246e-07,floating_point_B7_reduction
7.36525012271228e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8413737064585277,23.806652316945982,1.0,2.5728299339428853,1.2018174778967002e+20,9.126119627197035e+19,5.250820682095876e+20,7.36525012271228e+20,0.0,1.0,Q1;budget,True,0.0,2.5728290574657997,2.5728299339428853,8.764770855762549e-07,floating_point_B7_reduction
7.498942093324558e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8479205764640442,24.074666551714014,1.0,2.57019333501058,1.2248043084425395e+20,9.228861076760006e+19,5.3512516772060175e+20,7.498942093324558e+20,0.0,1.0,Q1;budget,True,3.404060415242389e-17,2.5701924675846803,2.57019333501058,8.674258995533535e-07,floating_point_B7_reduction
7.635060803383346e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8545234584676806,24.345413442818746,1.0,2.567566171263719,1.2482236135789822e+20,9.332650071702174e+19,5.4535721826341454e+20,7.635060803383346e+20,0.0,1.0,Q1;budget,True,1.0343431402788643e-16,2.567565312802354,2.567566171263719,8.584613651052564e-07,floating_point_B7_reduction
7.773650302387758e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8611828491200492,24.618918379571,1.0,2.564948399149617,1.2720834163423738e+20,9.437496344844632e+19,5.557817251560921e+20,7.773650302387758e+20,0.0,1.0,Q1;budget,True,3.492092394952625e-17,2.5649475495668654,2.564948399149617,8.495827517052135e-07,floating_point_B7_reduction
7.914755439411161e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8678992494508968,24.895206978082076,1.0,2.5623399753762213,1.2963918870721297e+20,9.543409715950905e+19,5.6640225807439403e+20,7.914755439411161e+20,0.0,1.0,Q1;budget,True,3.536912430024182e-17,2.5623391345868867,2.5623399753762213,8.407893345996342e-07,floating_point_B7_reduction
8.058421877614818e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.874673164907105,25.174305083410268,1.0,2.5597408569104614,1.3211573460986087e+20,9.650400092549803e+19,5.7722245222612284e+20,8.058421877614818e+20,0.0,1.0,Q1;budget,True,3.582276878964821e-17,2.5597400248300675,2.5597408569104614,8.320803939199095e-07,floating_point_B7_reduction
8.204696109024991e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8815051053910256,25.456238771728536,1.0,2.5571510009766087,1.3463882664799004e+20,9.758477470766393e+19,5.8824600954684506e+20,8.204696109024991e+20,0.0,1.0,Q1;budget,True,3.628192122283361e-17,2.557150177521394,2.5571510009766087,8.234552146824115e-07,floating_point_B7_reduction
8.353625469578261e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.88839558529915,25.74103435251375,1.0,2.554570365054643,1.3720932767884188e+20,9.867651936161214e+19,5.994766999173721e+20,8.353625469578261e+20,0.0,1.0,Q1;budget,True,3.674664615769108e-17,2.554569550141557,2.554570365054643,8.149130859003151e-07,floating_point_B7_reduction
8.505258154439961e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.8953451235611184,26.02871837075751,1.0,2.551998906878626,1.398281163948206e+20,9.977933664577788e+19,6.109183624033976e+20,8.50525815443996e+20,-131072.0,0.9999999999999999,Q1;budget,True,3.7217008914297466e-17,2.551998100425325,2.551998906878626,8.064533010276875e-07,floating_point_B7_reduction
8.659643233600653e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9023542436790721,26.319317609198777,1.0,2.5494365844350892,1.4249608761238708e+20,1.0089332922998494e+20,6.225749065176934e+20,8.659643233600655e+20,131072.0,1.0000000000000002,Q1;budget,True,3.7693075584416487e-17,2.5494357863599286,2.5494365844350892,7.980751606240233e-07,floating_point_B7_reduction
8.816830667755709e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9094234737673473,26.61285909057856,1.0,2.546883355961421,1.452141525662093e+20,1.0201860070408869e+20,6.344503135052728e+20,8.816830667755707e+20,-131072.0,0.9999999999999999,Q1;budget,True,3.817491304112811e-17,2.5468825661834527,2.546883355961421,7.897779683574413e-07,floating_point_B7_reduction
8.976871324473141e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9165533465925207,26.909370079916783,1.0,2.5443391799442683,1.4798323920866623e+20,1.0315525558670442e+20,6.465486376519434e+20,8.976871324473141e+20,0.0,1.0,Q1;budget,True,0.0,2.5443383983832364,2.5443391799442683,7.815610318928634e-07,floating_point_B7_reduction
9.139816994654905e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9237443996138078,27.20887808681141,1.0,2.541804015117946,1.508042925148014e+20,1.0430339933402083e+20,6.588740076166683e+20,9.139816994654905e+20,0.0,1.0,Q1;budget,True,3.915617177190257e-17,2.5418032416942813,2.541804015117946,7.734236646683712e-07,floating_point_B7_reduction
9.30572040929699e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9309971750238064,27.511410867760418,1.0,2.5392778204628508,1.536782747928252e+20,1.0546313834870117e+20,6.714306277881727e+20,9.30572040929699e+20,0.0,1.0,Q1;budget,True,3.965573078717039e-17,2.539277055097665,2.5392778204628508,7.65365185895206e-07,floating_point_B7_reduction
9.474635256553755e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9383122197896119,27.816996428506165,1.0,2.536760555203887,1.5660616600026795e+20,1.0663457998887023e+20,6.842227796662374e+20,9.474635256553755e+20,0.0,1.0,Q1;budget,True,0.0,2.5367597978189704,2.536760555203887,7.573849165609658e-07,floating_point_B7_reduction
9.646616199111993e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9456900856942785,28.12566302640308,1.0,2.5342521788089,1.5958896406588516e+20,1.0781783257719069e+20,6.972548232681233e+20,9.646616199111992e+20,-131072.0,0.9999999999999999,Q1;budget,True,0.0,2.5342514293267153,2.5342521788089,7.494821847586763e-07,floating_point_B7_reduction
9.821718891880379e+20,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9531313293786573,28.437439172808197,1.0,2.531752650987114,1.6262768521742028e+20,1.0901300541002711e+20,7.105311985605905e+20,9.82171889188038e+20,131072.0,1.0000000000000002,Q1;budget,True,4.119097012439284e-17,2.531751909330792,2.531752650987114,7.416563221340766e-07,floating_point_B7_reduction
1e+21,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9606365123835955,28.75235363549514,1.0,2.5292619316875835,1.6572336431533107e+20,1.1022020876669973e+20,7.240564269179691e+20,9.999999999999999e+20,-131072.0,0.9999999999999999,Q1;budget,True,4.171514324608877e-17,2.529261197780918,2.5292619316875835,7.339066656619764e-07,floating_point_B7_reduction
1.0181517217181819e+21,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.968206201192504,29.070435441091757,1.0,2.5267799810976475,1.688770551925883e+20,1.11439553918829e+20,7.378351126067645e+20,1.0181517217181818e+21,-131072.0,0.9999999999999999,Q1;budget,True,4.224565146492784e-17,2.5267792548650925,2.5267799810976475,7.262325549817206e-07,floating_point_B7_reduction
1.036632928437698e+21,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.975840967274304,29.391713877541314,1.0,2.524306759641397,1.72089831000657e+20,1.1267115313977047e+20,7.518719442972705e+20,1.0366329284376979e+21,-131072.0,0.9999999999999999,Q1;budget,True,0.0,2.5243060410080598,2.524306759641397,7.186333372821707e-07,floating_point_B7_reduction
1.055449600878603e+21,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9835413871267507,29.716218496587675,1.0,2.521842227978146,1.753627845617727e+20,1.139151197141414e+20,7.661716966026889e+20,1.0554496008786031e+21,131072.0,1.0000000000000002,Q1;budget,True,4.3325971518695975e-17,2.5218415168697836,2.521842227978146,7.111083624167236e-07,floating_point_B7_reduction
1.0746078283213176e+21,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9913080423201359,30.043979116284618,1.0,2.5193863470009115,1.786970287276269e+20,1.151715679474402e+20,7.807392316462504e+20,1.0746078283213176e+21,0.0,1.0,Q1;budget,True,4.387593473944026e-17,2.519385643343927,2.5193863470009115,7.036569846796681e-07,floating_point_B7_reduction
1.0941138105771857e+21,131072,exponential,0.5,2.2550080000000004e+19,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.9991415195413699,30.37502582352967,1.0,2.516939077834904,1.8209369674457868e+20,1.1644061317575962e+20,7.955795006568472e+20,1.0941138105771854e+21,-262144.0,0.9999999999999998,Q1;budget,True,4.443253585138045e-17,2.516938381556341,2.516939077834904,6.962785632502744e-07,floating_point_B7_reduction
