rep,metric,orientation,global_rho
85,rps_doc_frac_unique_words,-1,-0.37889488072781846
85,rps_doc_frac_no_alph_words,-1,-0.1157043564478838
85,rps_doc_frac_chars_top_2gram,-1,-0.10198038364383169
85,rps_doc_frac_chars_top_3gram,1,0.04539905314585202
85,rps_lines_uppercase_letter_fraction,1,0.024452426947299336
85,rps_lines_ending_with_terminal_punctution_mark,1,0.05677456158587426
85,rps_lines_numerical_chars_fraction,1,0.09627597415126814
85,rps_doc_mean_word_length,-1,-0.19998295308408434
86,fineweb_edu,1,
86,fluency_en,1,
86,modernbert_cleanliness,1,
86,modernbert_readability,1,
86,modernbert_reasoning,1,
86,modernbert_professionalism,1,
86,dsir_books,-1,-0.3016656428770016
86,dsir_wiki,-1,-0.30231146132765624
86,dsir_math,-1,-0.2985824635036277
86,qurater,1,
86,ad_en,1,
86,rps_doc_word_count,1,0.3831358129368507
86,rps_doc_num_sentences,1,0.27629193198113355
86,rps_doc_unigram_entropy,1,0.35579307206465777
86,rps_doc_frac_unique_words,-1,-0.3731371201565826
86,rps_doc_frac_no_alph_words,-1,-0.11314119557505728
86,rps_doc_frac_chars_top_2gram,-1,-0.10659240634596304
86,rps_doc_frac_chars_top_3gram,1,0.03600133567408194
86,rps_lines_uppercase_letter_fraction,1,0.03220717749341079
86,rps_lines_ending_with_terminal_punctution_mark,1,0.05458192818262478
86,rps_lines_numerical_chars_fraction,1,0.10098972607163627
86,rps_doc_mean_word_length,-1,-0.19411936004176608
87,fineweb_edu,1,
87,fluency_en,1,
87,modernbert_cleanliness,1,
87,modernbert_readability,1,
87,modernbert_reasoning,1,
87,modernbert_professionalism,1,
87,dsir_books,-1,-0.2999005453152503
87,dsir_wiki,-1,-0.30061047577652783
87,dsir_math,-1,-0.29603102107751766
87,qurater,1,
87,ad_en,1,
87,rps_doc_word_count,1,0.3834994496824415
87,rps_doc_num_sentences,1,0.2753739085775915
87,rps_doc_unigram_entropy,1,0.351518112887869
87,rps_doc_frac_unique_words,-1,-0.3764437352237896
87,rps_doc_frac_no_alph_words,-1,-0.11052370051132938
87,rps_doc_frac_chars_top_2gram,-1,-0.10109544820848052
87,rps_doc_frac_chars_top_3gram,1,0.043795198622087146
87,rps_lines_uppercase_letter_fraction,1,0.02867562549408421
87,rps_lines_ending_with_terminal_punctution_mark,1,0.05383797411098448
87,rps_lines_numerical_chars_fraction,1,0.10963412877757985
87,rps_doc_mean_word_length,-1,-0.2031458844639697
88,fineweb_edu,1,
88,fluency_en,1,
88,modernbert_cleanliness,1,
88,modernbert_readability,1,
88,modernbert_reasoning,1,
88,modernbert_professionalism,1,
88,dsir_books,-1,-0.30136540876247164
88,dsir_wiki,-1,-0.30210795832869936
88,dsir_math,-1,-0.2978289431115115
88,qurater,1,
88,ad_en,1,
88,rps_doc_word_count,1,0.38088128989234615
88,rps_doc_num_sentences,1,0.27610013459450056
88,rps_doc_unigram_entropy,1,0.3480053691515408
88,rps_doc_frac_unique_words,-1,-0.37803071405041855
88,rps_doc_frac_no_alph_words,-1,-0.10689859410019817
88,rps_doc_frac_chars_top_2gram,-1,-0.092429073598321
88,rps_doc_frac_chars_top_3gram,1,0.05115902555946146
88,rps_lines_uppercase_letter_fraction,1,0.030905197468122307
88,rps_lines_ending_with_terminal_punctution_mark,1,0.04953454975636924
88,rps_lines_numerical_chars_fraction,1,0.09670593382175814
88,rps_doc_mean_word_length,-1,-0.1932856259639509
89,fineweb_edu,1,
89,fluency_en,1,
89,modernbert_cleanliness,1,
89,modernbert_readability,1,
89,modernbert_reasoning,1,
89,modernbert_professionalism,1,
89,dsir_books,-1,-0.30896400983686484
89,dsir_wiki,-1,-0.30972912979135897
89,dsir_math,-1,-0.3053307498443447
89,qurater,1,
89,ad_en,1,
89,rps_doc_word_count,1,0.3885071911694463
89,rps_doc_num_sentences,1,0.2831466891029373
89,rps_doc_unigram_entropy,1,0.3552933896881692
89,rps_doc_frac_unique_words,-1,-0.38602043433491867
89,rps_doc_frac_no_alph_words,-1,-0.10417403967585111
89,rps_doc_frac_chars_top_2gram,-1,-0.09452424483844071
89,rps_doc_frac_chars_top_3gram,1,0.04710082231717109
89,rps_lines_uppercase_letter_fraction,1,0.03058942692095001
89,rps_lines_ending_with_terminal_punctution_mark,1,0.043610370804325865
89,rps_lines_numerical_chars_fraction,1,0.1067777220521427
89,rps_doc_mean_word_length,-1,-0.19286488058345813
90,fineweb_edu,1,
90,fluency_en,1,
90,modernbert_cleanliness,1,
90,modernbert_readability,1,
90,modernbert_reasoning,1,
90,modernbert_professionalism,1,
90,dsir_books,-1,-0.29893488548139985
90,dsir_wiki,-1,-0.2997444151029932
90,dsir_math,-1,-0.2952710977835819
90,qurater,1,
90,ad_en,1,
90,rps_doc_word_count,1,0.3806449505005538
90,rps_doc_num_sentences,1,0.27786298830808326
90,rps_doc_unigram_entropy,1,0.349272307440273
90,rps_doc_frac_unique_words,-1,-0.3779560689520937
90,rps_doc_frac_no_alph_words,-1,-0.10512550828826714
90,rps_doc_frac_chars_top_2gram,-1,-0.09787587155460638
90,rps_doc_frac_chars_top_3gram,1,0.04789558777444407
90,rps_lines_uppercase_letter_fraction,1,0.028913096529279425
90,rps_lines_ending_with_terminal_punctution_mark,1,0.05145238681180422
90,rps_lines_numerical_chars_fraction,1,0.10428721006907579
90,rps_doc_mean_word_length,-1,-0.1972266776320998
91,fineweb_edu,1,
91,fluency_en,1,
91,modernbert_cleanliness,1,
91,modernbert_readability,1,
91,modernbert_reasoning,1,
91,modernbert_professionalism,1,
91,dsir_books,-1,-0.3049326091083699
91,dsir_wiki,-1,-0.30583007431582504
91,dsir_math,-1,-0.30215918921901197
91,qurater,1,
91,ad_en,1,
91,rps_doc_word_count,1,0.38724062888539534
91,rps_doc_num_sentences,1,0.2834870635085598
91,rps_doc_unigram_entropy,1,0.35760087953277236
91,rps_doc_frac_unique_words,-1,-0.37815258580549277
91,rps_doc_frac_no_alph_words,-1,-0.10984642949997882
91,rps_doc_frac_chars_top_2gram,-1,-0.11754476490300075
91,rps_doc_frac_chars_top_3gram,1,0.028757742181624354
91,rps_lines_uppercase_letter_fraction,1,0.03383761951714538
91,rps_lines_ending_with_terminal_punctution_mark,1,0.0488723832889222
91,rps_lines_numerical_chars_fraction,1,0.10102510965458364
91,rps_doc_mean_word_length,-1,-0.19633035528171394
92,fineweb_edu,1,
92,fluency_en,1,
92,modernbert_cleanliness,1,
92,modernbert_readability,1,
92,modernbert_reasoning,1,
92,modernbert_professionalism,1,
92,dsir_books,-1,-0.3089962014434594
92,dsir_wiki,-1,-0.30961182896774364
92,dsir_math,-1,-0.30519075083327507
92,qurater,1,
92,ad_en,1,
92,rps_doc_word_count,1,0.38955467901389373
92,rps_doc_num_sentences,1,0.2870644487433486
92,rps_doc_unigram_entropy,1,0.35770166470624826
92,rps_doc_frac_unique_words,-1,-0.38494386678214965
92,rps_doc_frac_no_alph_words,-1,-0.10614639587583483
92,rps_doc_frac_chars_top_2gram,-1,-0.10413173750967342
92,rps_doc_frac_chars_top_3gram,1,0.033495088754696076
92,rps_lines_uppercase_letter_fraction,1,0.025077113717546957
92,rps_lines_ending_with_terminal_punctution_mark,1,0.05201808856710859
92,rps_lines_numerical_chars_fraction,1,0.10703604859032056
92,rps_doc_mean_word_length,-1,-0.1931252353086298
93,fineweb_edu,1,
93,fluency_en,1,
93,modernbert_cleanliness,1,
93,modernbert_readability,1,
93,modernbert_reasoning,1,
93,modernbert_professionalism,1,
93,dsir_books,-1,-0.3063321049152012
93,dsir_wiki,-1,-0.30667922934623193
93,dsir_math,-1,-0.30272468270720054
93,qurater,1,
93,ad_en,1,
93,rps_doc_word_count,1,0.38920378964736124
93,rps_doc_num_sentences,1,0.2832076112709599
93,rps_doc_unigram_entropy,1,0.3592080259790767
93,rps_doc_frac_unique_words,-1,-0.38070191046262086
93,rps_doc_frac_no_alph_words,-1,-0.11324469259219466
93,rps_doc_frac_chars_top_2gram,-1,-0.10021214399768247
93,rps_doc_frac_chars_top_3gram,1,0.03860416955531734
93,rps_lines_uppercase_letter_fraction,1,0.030620291034104213
93,rps_lines_ending_with_terminal_punctution_mark,1,0.05785035912837366
93,rps_lines_numerical_chars_fraction,1,0.11128075833664833
93,rps_doc_mean_word_length,-1,-0.19291070066789998
94,fineweb_edu,1,
94,fluency_en,1,
94,modernbert_cleanliness,1,
94,modernbert_readability,1,
94,modernbert_reasoning,1,
94,modernbert_professionalism,1,
94,dsir_books,-1,-0.3087336135212577
94,dsir_wiki,-1,-0.30955562294849365
94,dsir_math,-1,-0.3054923726652268
94,qurater,1,
94,ad_en,1,
94,rps_doc_word_count,1,0.3878470726400513
94,rps_doc_num_sentences,1,0.282349325660106
94,rps_doc_unigram_entropy,1,0.3547572491872511
94,rps_doc_frac_unique_words,-1,-0.3852015909829029
94,rps_doc_frac_no_alph_words,-1,-0.1076948346201032
94,rps_doc_frac_chars_top_2gram,-1,-0.09821594276159576
94,rps_doc_frac_chars_top_3gram,1,0.05004192840205138
94,rps_lines_uppercase_letter_fraction,1,0.024077675370372618
94,rps_lines_ending_with_terminal_punctution_mark,1,0.04693380446714111
94,rps_lines_numerical_chars_fraction,1,0.10874605823195689
94,rps_doc_mean_word_length,-1,-0.20208400124253925
95,fineweb_edu,1,
95,fluency_en,1,
95,modernbert_cleanliness,1,
95,modernbert_readability,1,
95,modernbert_reasoning,1,
95,modernbert_professionalism,1,
95,dsir_books,-1,-0.3024060765117638
95,dsir_wiki,-1,-0.30304017937392896
95,dsir_math,-1,-0.2987173872769721
95,qurater,1,
95,ad_en,1,
95,rps_doc_word_count,1,0.3817850727557624
95,rps_doc_num_sentences,1,0.28066276716421085
95,rps_doc_unigram_entropy,1,0.3519639287637822
95,rps_doc_frac_unique_words,-1,-0.3772348302689284
95,rps_doc_frac_no_alph_words,-1,-0.09886727931324485
95,rps_doc_frac_chars_top_2gram,-1,-0.09482195400620998
95,rps_doc_frac_chars_top_3gram,1,0.03764519055946005
95,rps_lines_uppercase_letter_fraction,1,0.0228592012798472
95,rps_lines_ending_with_terminal_punctution_mark,1,0.049060129857018034
95,rps_lines_numerical_chars_fraction,1,0.10038401054350508
95,rps_doc_mean_word_length,-1,-0.1974560410297336
96,fineweb_edu,1,
96,fluency_en,1,
96,modernbert_cleanliness,1,
96,modernbert_readability,1,
96,modernbert_reasoning,1,
96,modernbert_professionalism,1,
96,dsir_books,-1,-0.307921062869057
96,dsir_wiki,-1,-0.3088333528659192
96,dsir_math,-1,-0.30417058812455805
96,qurater,1,
96,ad_en,1,
96,rps_doc_word_count,1,0.3897591492340062
96,rps_doc_num_sentences,1,0.2852044515045858
96,rps_doc_unigram_entropy,1,0.35834669328038
96,rps_doc_frac_unique_words,-1,-0.3844348457747827
96,rps_doc_frac_no_alph_words,-1,-0.10004365620546754
96,rps_doc_frac_chars_top_2gram,-1,-0.09741328448215637
96,rps_doc_frac_chars_top_3gram,1,0.04541222840558774
96,rps_lines_uppercase_letter_fraction,1,0.030324667301475518
96,rps_lines_ending_with_terminal_punctution_mark,1,0.04644776958240019
96,rps_lines_numerical_chars_fraction,1,0.10884899203676889
96,rps_doc_mean_word_length,-1,-0.19994529232234004
97,fineweb_edu,1,
97,fluency_en,1,
97,modernbert_cleanliness,1,
97,modernbert_readability,1,
97,modernbert_reasoning,1,
97,modernbert_professionalism,1,
97,dsir_books,-1,-0.3034957929770121
97,dsir_wiki,-1,-0.3041667049048885
97,dsir_math,-1,-0.29984865371193
97,qurater,1,
97,ad_en,1,
97,rps_doc_word_count,1,0.38356460239337187
97,rps_doc_num_sentences,1,0.27788142665530385
97,rps_doc_unigram_entropy,1,0.35165239344127835
97,rps_doc_frac_unique_words,-1,-0.37882522997782003
97,rps_doc_frac_no_alph_words,-1,-0.10023285409973763
97,rps_doc_frac_chars_top_2gram,-1,-0.09302356534620383
97,rps_doc_frac_chars_top_3gram,1,0.04157768767193155
97,rps_lines_uppercase_letter_fraction,1,0.03179927948324548
97,rps_lines_ending_with_terminal_punctution_mark,1,0.049240696772935355
97,rps_lines_numerical_chars_fraction,1,0.1036631452715617
97,rps_doc_mean_word_length,-1,-0.19705730081885386
98,fineweb_edu,1,
98,fluency_en,1,
98,modernbert_cleanliness,1,
98,modernbert_readability,1,
98,modernbert_reasoning,1,
98,modernbert_professionalism,1,
98,dsir_books,-1,-0.30717699344523886
98,dsir_wiki,-1,-0.3084147146847421
98,dsir_math,-1,-0.30362700320300645
98,qurater,1,
98,ad_en,1,
98,rps_doc_word_count,1,0.3870187615408312
98,rps_doc_num_sentences,1,0.28189746035510815
98,rps_doc_unigram_entropy,1,0.3547421388794442
98,rps_doc_frac_unique_words,-1,-0.38348033887608385
98,rps_doc_frac_no_alph_words,-1,-0.10269505158622594
98,rps_doc_frac_chars_top_2gram,-1,-0.09798051477837613
98,rps_doc_frac_chars_top_3gram,1,0.04134509194440059
98,rps_lines_uppercase_letter_fraction,1,0.02840118379496025
98,rps_lines_ending_with_terminal_punctution_mark,1,0.052405189852345276
98,rps_lines_numerical_chars_fraction,1,0.09429257236440258
98,rps_doc_mean_word_length,-1,-0.19440181080728428
99,fineweb_edu,1,
99,fluency_en,1,
99,modernbert_cleanliness,1,
99,modernbert_readability,1,
99,modernbert_reasoning,1,
99,modernbert_professionalism,1,
99,dsir_books,-1,-0.29875273072723263
99,dsir_wiki,-1,-0.2994077377227105
99,dsir_math,-1,-0.2955033923829765
99,qurater,1,
99,ad_en,1,
99,rps_doc_word_count,1,0.38252842100431655
99,rps_doc_num_sentences,1,0.2764024958013866
99,rps_doc_unigram_entropy,1,0.35332241920969454
99,rps_doc_frac_unique_words,-1,-0.37781591211550236
99,rps_doc_frac_no_alph_words,-1,-0.1069437504022086
99,rps_doc_frac_chars_top_2gram,-1,-0.09096229392332275
99,rps_doc_frac_chars_top_3gram,1,0.043462577311677235
99,rps_lines_uppercase_letter_fraction,1,0.029890290266909876
99,rps_lines_ending_with_terminal_punctution_mark,1,0.05453420912857427
99,rps_lines_numerical_chars_fraction,1,0.10821502867722241
99,rps_doc_mean_word_length,-1,-0.20277500432662823
