type,resource_gate,horizon_months,compute_scenario,model,origin,target_date,score,conditional_p05,conditional_p95,selected_by_diagnostic_rmse,eta_assumed,drift_retention_assumed,gC_log10_per_year,scenario_gC_log10_per_year,N_anchor_B,D_anchor_B_scenario,C_anchor_FLOPs_scenario,C_future_FLOPs_scenario,N_future_B_scenario,D_future_B_scenario,time_extrapolation_observed_spans,N_extrapolation_decades_beyond_C2,D_extrapolation_decades_beyond_C4,status
pretrained,primary,12,quarter,mean_resource,2025-03-09,2026-03-09,27.877558632509075,12.775247185167279,37.39168872646675,False,0.5,0.5,0.6903147486034148,0.1725786871508537,9.242,6500.0,3.60438e+23,5.363018046476455e+23,11.273410148360952,7928.713045265762,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,stopped,constant,2025-03-09,2026-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6903147486034148,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,stopped,frontier_trend,2025-03-09,2026-03-09,11.226696854034103,1.6922042485625453,29.086593042431414,False,0.5,1.0,0.6903147486034148,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,stopped,quantile_resource,2025-03-09,2026-03-09,24.61646571907223,12.76297261938761,33.044375768836574,False,0.5,0.5,0.6903147486034148,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,stopped,mean_resource,2025-03-09,2026-03-09,26.65676839248539,12.22558522661607,36.01860265546471,False,0.5,0.5,0.6903147486034148,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,historical,constant,2025-03-09,2027-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6903147486034148,0.6903147486034148,9.242,6500.0,3.60438e+23,8.658847051772823e+24,45.298175786127224,31858.704026166084,2.666058394160584,0,0.2479556001429643,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,historical,frontier_trend,2025-03-09,2027-03-09,5.664835129302666,0.1648284140401244,33.53608301688536,False,0.5,1.0,0.6903147486034148,0.6903147486034148,9.242,6500.0,3.60438e+23,8.658847051772823e+24,45.298175786127224,31858.704026166084,2.666058394160584,0,0.2479556001429643,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,historical,quantile_resource,2025-03-09,2027-03-09,41.68742604513573,21.51181596161147,55.24487104634306,False,0.5,0.5,0.6903147486034148,0.6903147486034148,9.242,6500.0,3.60438e+23,8.658847051772823e+24,45.298175786127224,31858.704026166084,2.666058394160584,0,0.2479556001429643,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,historical,mean_resource,2025-03-09,2027-03-09,44.80144065673294,22.06908212921659,58.750509153726725,False,0.5,0.5,0.6903147486034148,0.6903147486034148,9.242,6500.0,3.60438e+23,8.658847051772823e+24,45.298175786127224,31858.704026166084,2.666058394160584,0,0.2479556001429643,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,half,constant,2025-03-09,2027-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6903147486034148,0.3451573743017074,9.242,6500.0,3.60438e+23,1.766628855658962e+24,20.460834308878702,14390.329258570824,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,half,frontier_trend,2025-03-09,2027-03-09,5.664835129302666,0.1648284140401244,33.53608301688536,False,0.5,1.0,0.6903147486034148,0.3451573743017074,9.242,6500.0,3.60438e+23,1.766628855658962e+24,20.460834308878702,14390.329258570824,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,half,quantile_resource,2025-03-09,2027-03-09,34.85363308199857,17.167445299505623,48.90938790076405,False,0.5,0.5,0.6903147486034148,0.3451573743017074,9.242,6500.0,3.60438e+23,1.766628855658962e+24,20.460834308878702,14390.329258570824,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,half,mean_resource,2025-03-09,2027-03-09,38.818399423581695,18.809436118671492,52.322323430453615,False,0.5,0.5,0.6903147486034148,0.3451573743017074,9.242,6500.0,3.60438e+23,1.766628855658962e+24,20.460834308878702,14390.329258570824,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,quarter,constant,2025-03-09,2027-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6903147486034148,0.1725786871508537,9.242,6500.0,3.60438e+23,7.979725380462694e+23,13.751328324298603,9671.460085256536,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,quarter,frontier_trend,2025-03-09,2027-03-09,5.664835129302666,0.1648284140401244,33.53608301688536,False,0.5,1.0,0.6903147486034148,0.1725786871508537,9.242,6500.0,3.60438e+23,7.979725380462694e+23,13.751328324298603,9671.460085256536,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,quarter,quantile_resource,2025-03-09,2027-03-09,31.63905004873097,15.241874467986293,45.50654486095862,False,0.5,0.5,0.6903147486034148,0.1725786871508537,9.242,6500.0,3.60438e+23,7.979725380462694e+23,13.751328324298603,9671.460085256536,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,quarter,mean_resource,2025-03-09,2027-03-09,35.93745162202704,17.324335448112734,49.14058243944641,False,0.5,0.5,0.6903147486034148,0.1725786871508537,9.242,6500.0,3.60438e+23,7.979725380462694e+23,13.751328324298603,9671.460085256536,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,stopped,constant,2025-03-09,2027-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6903147486034148,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,stopped,frontier_trend,2025-03-09,2027-03-09,5.664835129302666,0.1648284140401244,33.53608301688536,False,0.5,1.0,0.6903147486034148,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,stopped,quantile_resource,2025-03-09,2027-03-09,28.590832861724298,13.404570183771963,42.14527655571139,False,0.5,0.5,0.6903147486034148,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,24,stopped,mean_resource,2025-03-09,2027-03-09,33.15445084650203,15.933682899380509,45.91149936957547,False,0.5,0.5,0.6903147486034148,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,historical,constant,2025-03-09,2026-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6005515619926791,0.6005515619926791,9.242,6500.0,3.60438e+23,1.436753068051442e+24,18.451927739559736,12977.443227346708,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,historical,frontier_trend,2025-03-09,2026-03-09,11.226696854034103,1.6922042485625453,29.086593042431414,False,0.5,1.0,0.6005515619926791,0.6005515619926791,9.242,6500.0,3.60438e+23,1.436753068051442e+24,18.451927739559736,12977.443227346708,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,historical,quantile_resource,2025-03-09,2026-03-09,29.587816608855512,15.952993398371191,38.77211950857678,False,0.5,0.5,0.6005515619926791,0.6005515619926791,9.242,6500.0,3.60438e+23,1.436753068051442e+24,18.451927739559736,12977.443227346708,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,historical,mean_resource,2025-03-09,2026-03-09,31.04807509408971,14.229936507100282,40.63784976727611,False,0.5,0.5,0.6005515619926791,0.6005515619926791,9.242,6500.0,3.60438e+23,1.436753068051442e+24,18.451927739559736,12977.443227346708,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,half,constant,2025-03-09,2026-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6005515619926791,0.30027578099633956,9.242,6500.0,3.60438e+23,7.196251818428298e+23,13.058817563968457,9184.40966952986,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,half,frontier_trend,2025-03-09,2026-03-09,11.226696854034103,1.6922042485625453,29.086593042431414,False,0.5,1.0,0.6005515619926791,0.30027578099633956,9.242,6500.0,3.60438e+23,7.196251818428298e+23,13.058817563968457,9184.40966952986,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,half,quantile_resource,2025-03-09,2026-03-09,27.030247801324773,14.283944301063492,35.85781240620277,False,0.5,0.5,0.6005515619926791,0.30027578099633956,9.242,6500.0,3.60438e+23,7.196251818428298e+23,13.058817563968457,9184.40966952986,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,half,mean_resource,2025-03-09,2026-03-09,28.802614747627405,13.195453909706616,38.349889695797366,False,0.5,0.5,0.6005515619926791,0.30027578099633956,9.242,6500.0,3.60438e+23,7.196251818428298e+23,13.058817563968457,9184.40966952986,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,quarter,constant,2025-03-09,2026-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6005515619926791,0.15013789049816978,9.242,6500.0,3.60438e+23,5.092938849947698e+23,10.985881481528759,7726.490979218451,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,quarter,frontier_trend,2025-03-09,2026-03-09,11.226696854034103,1.6922042485625453,29.086593042431414,False,0.5,1.0,0.6005515619926791,0.15013789049816978,9.242,6500.0,3.60438e+23,5.092938849947698e+23,10.985881481528759,7726.490979218451,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,quarter,quantile_resource,2025-03-09,2026-03-09,25.80495397338251,13.505403342482305,34.43745044065924,False,0.5,0.5,0.6005515619926791,0.15013789049816978,9.242,6500.0,3.60438e+23,5.092938849947698e+23,10.985881481528759,7726.490979218451,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,quarter,mean_resource,2025-03-09,2026-03-09,27.716889803502983,12.702595670538521,37.22398378184215,False,0.5,0.5,0.6005515619926791,0.15013789049816978,9.242,6500.0,3.60438e+23,5.092938849947698e+23,10.985881481528759,7726.490979218451,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,stopped,constant,2025-03-09,2026-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6005515619926791,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,stopped,frontier_trend,2025-03-09,2026-03-09,11.226696854034103,1.6922042485625453,29.086593042431414,False,0.5,1.0,0.6005515619926791,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,stopped,quantile_resource,2025-03-09,2026-03-09,24.61646571907223,12.76297261938761,33.044375768836574,False,0.5,0.5,0.6005515619926791,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,12,stopped,mean_resource,2025-03-09,2026-03-09,26.65676839248539,12.22558522661607,36.01860265546471,False,0.5,0.5,0.6005515619926791,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,historical,constant,2025-03-09,2027-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6005515619926791,0.6005515619926791,9.242,6500.0,3.60438e+23,5.727085874839033e+24,36.83982225772928,25909.851187539527,2.666058394160584,0,0.15819241353222863,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,historical,frontier_trend,2025-03-09,2027-03-09,5.664835129302666,0.1648284140401244,33.53608301688536,False,0.5,1.0,0.6005515619926791,0.6005515619926791,9.242,6500.0,3.60438e+23,5.727085874839033e+24,36.83982225772928,25909.851187539527,2.666058394160584,0,0.15819241353222863,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,historical,quantile_resource,2025-03-09,2027-03-09,39.86721848069044,20.321840514455232,53.692779084986206,False,0.5,0.5,0.6005515619926791,0.6005515619926791,9.242,6500.0,3.60438e+23,5.727085874839033e+24,36.83982225772928,25909.851187539527,2.666058394160584,0,0.15819241353222863,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,historical,mean_resource,2025-03-09,2027-03-09,43.22348228068019,21.18397107780189,56.915961568469626,False,0.5,0.5,0.6005515619926791,0.6005515619926791,9.242,6500.0,3.60438e+23,5.727085874839033e+24,36.83982225772928,25909.851187539527,2.666058394160584,0,0.15819241353222863,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,half,constant,2025-03-09,2027-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6005515619926791,0.30027578099633956,9.242,6500.0,3.60438e+23,1.436753068051442e+24,18.451927739559736,12977.443227346708,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,half,frontier_trend,2025-03-09,2027-03-09,5.664835129302666,0.1648284140401244,33.53608301688536,False,0.5,1.0,0.6005515619926791,0.30027578099633956,9.242,6500.0,3.60438e+23,1.436753068051442e+24,18.451927739559736,12977.443227346708,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,half,quantile_resource,2025-03-09,2027-03-09,34.00277780601321,16.648828292734063,48.02216449658605,False,0.5,0.5,0.6005515619926791,0.30027578099633956,9.242,6500.0,3.60438e+23,1.436753068051442e+24,18.451927739559736,12977.443227346708,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,half,mean_resource,2025-03-09,2027-03-09,38.06068335436064,18.41401742302091,51.5360441552209,False,0.5,0.5,0.6005515619926791,0.30027578099633956,9.242,6500.0,3.60438e+23,1.436753068051442e+24,18.451927739559736,12977.443227346708,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,quarter,constant,2025-03-09,2027-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6005515619926791,0.15013789049816978,9.242,6500.0,3.60438e+23,7.196251818428298e+23,13.058817563968457,9184.40966952986,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,quarter,frontier_trend,2025-03-09,2027-03-09,5.664835129302666,0.1648284140401244,33.53608301688536,False,0.5,1.0,0.6005515619926791,0.15013789049816978,9.242,6500.0,3.60438e+23,7.196251818428298e+23,13.058817563968457,9184.40966952986,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,quarter,quantile_resource,2025-03-09,2027-03-09,31.23285990044401,15.00495527850257,45.06646390234998,False,0.5,0.5,0.6005515619926791,0.15013789049816978,9.242,6500.0,3.60438e+23,7.196251818428298e+23,13.058817563968457,9184.40966952986,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,quarter,mean_resource,2025-03-09,2027-03-09,35.56968463543481,17.138208533282214,48.719712860820174,False,0.5,0.5,0.6005515619926791,0.15013789049816978,9.242,6500.0,3.60438e+23,7.196251818428298e+23,13.058817563968457,9184.40966952986,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,stopped,constant,2025-03-09,2027-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6005515619926791,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,stopped,frontier_trend,2025-03-09,2027-03-09,5.664835129302666,0.1648284140401244,33.53608301688536,False,0.5,1.0,0.6005515619926791,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,stopped,quantile_resource,2025-03-09,2027-03-09,28.590832861724298,13.404570183771963,42.14527655571139,False,0.5,0.5,0.6005515619926791,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,wide_ratio,24,stopped,mean_resource,2025-03-09,2027-03-09,33.15445084650203,15.933682899380509,45.91149936957547,False,0.5,0.5,0.6005515619926791,0.0,9.242,6500.0,3.60438e+23,3.60438e+23,9.242,6500.0,2.666058394160584,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
