type,resource_gate,horizon_months,compute_scenario,model,eta,retention,resource_multiplier,conditional_p05,conditional_p95
pretrained,wide_ratio,12,stopped,quantile_resource,0.5,1.0,0.5,13.404570183771963,42.14527655571139
pretrained,wide_ratio,12,stopped,quantile_resource,0.5,1.0,1.0,13.404570183771963,42.14527655571139
pretrained,wide_ratio,12,stopped,quantile_resource,0.5,1.0,1.5,13.404570183771963,42.14527655571139
pretrained,wide_ratio,12,stopped,quantile_resource,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,quantile_resource,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,quantile_resource,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,quantile_resource,0.75,0.5,0.5,12.76297261938761,33.044375768836574
pretrained,wide_ratio,12,stopped,quantile_resource,0.75,0.5,1.0,12.76297261938761,33.044375768836574
pretrained,wide_ratio,12,stopped,quantile_resource,0.75,0.5,1.5,12.76297261938761,33.044375768836574
pretrained,wide_ratio,12,stopped,quantile_resource,0.75,1.0,0.5,13.404570183771963,42.14527655571139
pretrained,wide_ratio,12,stopped,quantile_resource,0.75,1.0,1.0,13.404570183771963,42.14527655571139
pretrained,wide_ratio,12,stopped,quantile_resource,0.75,1.0,1.5,13.404570183771963,42.14527655571139
pretrained,wide_ratio,12,stopped,mean_resource,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,mean_resource,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,mean_resource,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,mean_resource,0.25,0.5,0.5,12.22558522661607,36.01860265546471
pretrained,wide_ratio,12,stopped,mean_resource,0.25,0.5,1.0,12.22558522661607,36.01860265546471
pretrained,wide_ratio,12,stopped,mean_resource,0.25,0.5,1.5,12.22558522661607,36.01860265546471
pretrained,wide_ratio,12,stopped,mean_resource,0.25,1.0,0.5,15.933682899380509,45.91149936957547
pretrained,wide_ratio,12,stopped,mean_resource,0.25,1.0,1.0,15.933682899380509,45.91149936957547
pretrained,wide_ratio,12,stopped,mean_resource,0.25,1.0,1.5,15.933682899380509,45.91149936957547
pretrained,wide_ratio,12,stopped,mean_resource,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,mean_resource,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,mean_resource,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,mean_resource,0.5,0.5,0.5,12.22558522661607,36.01860265546471
pretrained,wide_ratio,12,stopped,mean_resource,0.5,0.5,1.0,12.22558522661607,36.01860265546471
pretrained,wide_ratio,12,stopped,mean_resource,0.5,0.5,1.5,12.22558522661607,36.01860265546471
pretrained,wide_ratio,12,stopped,mean_resource,0.5,1.0,0.5,15.933682899380509,45.91149936957547
pretrained,wide_ratio,12,stopped,mean_resource,0.5,1.0,1.0,15.933682899380509,45.91149936957547
pretrained,wide_ratio,12,stopped,mean_resource,0.5,1.0,1.5,15.933682899380509,45.91149936957547
pretrained,wide_ratio,12,stopped,mean_resource,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,mean_resource,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,mean_resource,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,12,stopped,mean_resource,0.75,0.5,0.5,12.22558522661607,36.01860265546471
pretrained,wide_ratio,12,stopped,mean_resource,0.75,0.5,1.0,12.22558522661607,36.01860265546471
pretrained,wide_ratio,12,stopped,mean_resource,0.75,0.5,1.5,12.22558522661607,36.01860265546471
pretrained,wide_ratio,12,stopped,mean_resource,0.75,1.0,0.5,15.933682899380509,45.91149936957547
pretrained,wide_ratio,12,stopped,mean_resource,0.75,1.0,1.0,15.933682899380509,45.91149936957547
pretrained,wide_ratio,12,stopped,mean_resource,0.75,1.0,1.5,15.933682899380509,45.91149936957547
pretrained,wide_ratio,24,historical,constant,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.25,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.25,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.25,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.25,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.25,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.25,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.5,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.5,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.5,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.5,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.5,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.5,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.75,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.75,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.75,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.75,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.75,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,constant,0.75,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,frontier_trend,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,frontier_trend,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,frontier_trend,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,frontier_trend,0.25,0.5,0.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,historical,frontier_trend,0.25,0.5,1.0,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,historical,frontier_trend,0.25,0.5,1.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,historical,frontier_trend,0.25,1.0,0.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,historical,frontier_trend,0.25,1.0,1.0,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,historical,frontier_trend,0.25,1.0,1.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,historical,frontier_trend,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,frontier_trend,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,frontier_trend,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,frontier_trend,0.5,0.5,0.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,historical,frontier_trend,0.5,0.5,1.0,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,historical,frontier_trend,0.5,0.5,1.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,historical,frontier_trend,0.5,1.0,0.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,historical,frontier_trend,0.5,1.0,1.0,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,historical,frontier_trend,0.5,1.0,1.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,historical,frontier_trend,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,frontier_trend,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,frontier_trend,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,historical,frontier_trend,0.75,0.5,0.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,historical,frontier_trend,0.75,0.5,1.0,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,historical,frontier_trend,0.75,0.5,1.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,historical,frontier_trend,0.75,1.0,0.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,historical,frontier_trend,0.75,1.0,1.0,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,historical,frontier_trend,0.75,1.0,1.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,historical,quantile_resource,0.25,0.0,0.5,10.223294792870902,29.63247786948729
pretrained,wide_ratio,24,historical,quantile_resource,0.25,0.0,1.0,11.201030965575683,32.19169135582439
pretrained,wide_ratio,24,historical,quantile_resource,0.25,0.0,1.5,12.340818897745251,34.862431741654284
pretrained,wide_ratio,24,historical,quantile_resource,0.25,0.5,0.5,15.00495527850257,45.06646390234998
pretrained,wide_ratio,24,historical,quantile_resource,0.25,0.5,1.0,16.648828292734063,48.02216449658605
pretrained,wide_ratio,24,historical,quantile_resource,0.25,0.5,1.5,18.43381894874091,50.99182748903627
pretrained,wide_ratio,24,historical,quantile_resource,0.25,1.0,0.5,13.174239904553085,64.66024030682411
pretrained,wide_ratio,24,historical,quantile_resource,0.25,1.0,1.0,14.651753902324137,66.95620054617933
pretrained,wide_ratio,24,historical,quantile_resource,0.25,1.0,1.5,16.264022537323214,69.17394395466373
pretrained,wide_ratio,24,historical,quantile_resource,0.5,0.0,0.5,11.201030965575683,32.19169135582439
pretrained,wide_ratio,24,historical,quantile_resource,0.5,0.0,1.0,13.580063665959983,37.63177744610454
pretrained,wide_ratio,24,historical,quantile_resource,0.5,0.0,1.5,16.403092219644176,43.402716129496866
pretrained,wide_ratio,24,historical,quantile_resource,0.5,0.5,0.5,16.648828292734063,48.02216449658605
pretrained,wide_ratio,24,historical,quantile_resource,0.5,0.5,1.0,20.321840514455232,53.692779084986206
pretrained,wide_ratio,24,historical,quantile_resource,0.5,0.5,1.5,24.578441408863164,59.06660717975192
pretrained,wide_ratio,24,historical,quantile_resource,0.5,1.0,0.5,14.651753902324137,66.95620054617933
pretrained,wide_ratio,24,historical,quantile_resource,0.5,1.0,1.0,18.014357004250158,71.30431504133871
pretrained,wide_ratio,24,historical,quantile_resource,0.5,1.0,1.5,21.84489273248246,75.289296565502
pretrained,wide_ratio,24,historical,quantile_resource,0.75,0.0,0.5,12.340818897745251,34.862431741654284
pretrained,wide_ratio,24,historical,quantile_resource,0.75,0.0,1.0,16.403092219644176,43.402716129496866
pretrained,wide_ratio,24,historical,quantile_resource,0.75,0.0,1.5,22.0403404520494,52.275947686265035
pretrained,wide_ratio,24,historical,quantile_resource,0.75,0.5,0.5,18.43381894874091,50.99182748903627
pretrained,wide_ratio,24,historical,quantile_resource,0.75,0.5,1.0,24.578441408863164,59.06660717975192
pretrained,wide_ratio,24,historical,quantile_resource,0.75,0.5,1.5,32.11286528266433,68.07577902766259
pretrained,wide_ratio,24,historical,quantile_resource,0.75,1.0,0.5,16.264022537323214,69.17394395466373
pretrained,wide_ratio,24,historical,quantile_resource,0.75,1.0,1.0,21.84489273248246,75.289296565502
pretrained,wide_ratio,24,historical,quantile_resource,0.75,1.0,1.5,28.624389112420815,80.87942003655357
pretrained,wide_ratio,24,historical,mean_resource,0.25,0.0,0.5,10.078084025578407,29.497482511056727
pretrained,wide_ratio,24,historical,mean_resource,0.25,0.0,1.0,10.888193610161688,31.90933370847814
pretrained,wide_ratio,24,historical,mean_resource,0.25,0.0,1.5,11.757844020258903,34.4221116639193
pretrained,wide_ratio,24,historical,mean_resource,0.25,0.5,0.5,17.138208533282214,48.719712860820174
pretrained,wide_ratio,24,historical,mean_resource,0.25,0.5,1.0,18.41401742302091,51.5360441552209
pretrained,wide_ratio,24,historical,mean_resource,0.25,0.5,1.5,19.762341003740044,54.15316317798689
pretrained,wide_ratio,24,historical,mean_resource,0.25,1.0,0.5,25.470150426030013,70.6055176244136
pretrained,wide_ratio,24,historical,mean_resource,0.25,1.0,1.0,27.263476733116654,73.14007359837511
pretrained,wide_ratio,24,historical,mean_resource,0.25,1.0,1.5,29.134028488075263,75.5317495479777
pretrained,wide_ratio,24,historical,mean_resource,0.5,0.0,0.5,10.888193610161688,31.90933370847814
pretrained,wide_ratio,24,historical,mean_resource,0.5,0.0,1.0,12.697748682378899,37.025167041313985
pretrained,wide_ratio,24,historical,mean_resource,0.5,0.0,1.5,14.85540640553286,42.449830017028226
pretrained,wide_ratio,24,historical,mean_resource,0.5,0.5,0.5,18.41401742302091,51.5360441552209
pretrained,wide_ratio,24,historical,mean_resource,0.5,0.5,1.0,21.18397107780189,56.915961568469626
pretrained,wide_ratio,24,historical,mean_resource,0.5,0.5,1.5,24.24775664656098,62.592312962838655
pretrained,wide_ratio,24,historical,mean_resource,0.5,1.0,0.5,27.263476733116654,73.14007359837511
pretrained,wide_ratio,24,historical,mean_resource,0.5,1.0,1.0,31.07844493822514,77.77504769923667
pretrained,wide_ratio,24,historical,mean_resource,0.5,1.0,1.5,35.17080468592784,81.52761388165649
pretrained,wide_ratio,24,historical,mean_resource,0.75,0.0,0.5,11.757844020258903,34.4221116639193
pretrained,wide_ratio,24,historical,mean_resource,0.75,0.0,1.0,14.85540640553286,42.449830017028226
pretrained,wide_ratio,24,historical,mean_resource,0.75,0.0,1.5,19.15238019452718,50.26548912162134
pretrained,wide_ratio,24,historical,mean_resource,0.75,0.5,0.5,19.762341003740044,54.15316317798689
pretrained,wide_ratio,24,historical,mean_resource,0.75,0.5,1.0,24.24775664656098,62.592312962838655
pretrained,wide_ratio,24,historical,mean_resource,0.75,0.5,1.5,29.381235817564374,70.15340238450685
pretrained,wide_ratio,24,historical,mean_resource,0.75,1.0,0.5,29.134028488075263,75.5317495479777
pretrained,wide_ratio,24,historical,mean_resource,0.75,1.0,1.0,35.17080468592784,81.52761388165649
pretrained,wide_ratio,24,historical,mean_resource,0.75,1.0,1.5,41.726671723613045,85.46657232122205
pretrained,wide_ratio,24,half,constant,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.25,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.25,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.25,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.25,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.25,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.25,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.5,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.5,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.5,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.5,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.5,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.5,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.75,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.75,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.75,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.75,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.75,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,constant,0.75,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,frontier_trend,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,frontier_trend,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,frontier_trend,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,frontier_trend,0.25,0.5,0.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,half,frontier_trend,0.25,0.5,1.0,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,half,frontier_trend,0.25,0.5,1.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,half,frontier_trend,0.25,1.0,0.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,half,frontier_trend,0.25,1.0,1.0,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,half,frontier_trend,0.25,1.0,1.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,half,frontier_trend,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,frontier_trend,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,frontier_trend,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,frontier_trend,0.5,0.5,0.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,half,frontier_trend,0.5,0.5,1.0,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,half,frontier_trend,0.5,0.5,1.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,half,frontier_trend,0.5,1.0,0.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,half,frontier_trend,0.5,1.0,1.0,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,half,frontier_trend,0.5,1.0,1.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,half,frontier_trend,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,frontier_trend,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,frontier_trend,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,half,frontier_trend,0.75,0.5,0.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,half,frontier_trend,0.75,0.5,1.0,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,half,frontier_trend,0.75,0.5,1.5,1.6922042485625453,29.086593042431414
pretrained,wide_ratio,24,half,frontier_trend,0.75,1.0,0.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,half,frontier_trend,0.75,1.0,1.0,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,half,frontier_trend,0.75,1.0,1.5,0.1648284140401244,33.53608301688536
pretrained,wide_ratio,24,half,quantile_resource,0.25,0.0,0.5,9.763357245894708,28.398027263475278
pretrained,wide_ratio,24,half,quantile_resource,0.25,0.0,1.0,10.223294792870902,29.63247786948729
pretrained,wide_ratio,24,half,quantile_resource,0.25,0.0,1.5,10.702336330524874,30.897436063248513
pretrained,wide_ratio,24,half,quantile_resource,0.25,0.5,0.5,14.214814913210756,43.60030275960937
pretrained,wide_ratio,24,half,quantile_resource,0.25,0.5,1.0,15.00495527850257,45.06646390234998
pretrained,wide_ratio,24,half,quantile_resource,0.25,0.5,1.5,15.809536233588636,46.54126844128725
pretrained,wide_ratio,24,half,quantile_resource,0.25,1.0,0.5,12.48406815715446,63.48553511856623
pretrained,wide_ratio,24,half,quantile_resource,0.25,1.0,1.0,13.174239904553085,64.66024030682411
pretrained,wide_ratio,24,half,quantile_resource,0.25,1.0,1.5,13.89652797219921,65.81749075721794
pretrained,wide_ratio,24,half,quantile_resource,0.5,0.0,0.5,10.223294792870902,29.63247786948729
pretrained,wide_ratio,24,half,quantile_resource,0.5,0.0,1.0,11.201030965575683,32.19169135582439
pretrained,wide_ratio,24,half,quantile_resource,0.5,0.0,1.5,12.340818897745251,34.862431741654284
pretrained,wide_ratio,24,half,quantile_resource,0.5,0.5,0.5,15.00495527850257,45.06646390234998
pretrained,wide_ratio,24,half,quantile_resource,0.5,0.5,1.0,16.648828292734063,48.02216449658605
pretrained,wide_ratio,24,half,quantile_resource,0.5,0.5,1.5,18.43381894874091,50.99182748903627
pretrained,wide_ratio,24,half,quantile_resource,0.5,1.0,0.5,13.174239904553085,64.66024030682411
pretrained,wide_ratio,24,half,quantile_resource,0.5,1.0,1.0,14.651753902324137,66.95620054617933
pretrained,wide_ratio,24,half,quantile_resource,0.5,1.0,1.5,16.264022537323214,69.17394395466373
pretrained,wide_ratio,24,half,quantile_resource,0.75,0.0,0.5,10.702336330524874,30.897436063248513
pretrained,wide_ratio,24,half,quantile_resource,0.75,0.0,1.0,12.340818897745251,34.862431741654284
pretrained,wide_ratio,24,half,quantile_resource,0.75,0.0,1.5,14.240438320186426,39.04871805379087
pretrained,wide_ratio,24,half,quantile_resource,0.75,0.5,0.5,15.809536233588636,46.54126844128725
pretrained,wide_ratio,24,half,quantile_resource,0.75,0.5,1.0,18.43381894874091,50.99182748903627
pretrained,wide_ratio,24,half,quantile_resource,0.75,0.5,1.5,21.313604421673197,54.991412124482515
pretrained,wide_ratio,24,half,quantile_resource,0.75,1.0,0.5,13.89652797219921,65.81749075721794
pretrained,wide_ratio,24,half,quantile_resource,0.75,1.0,1.0,16.264022537323214,69.17394395466373
pretrained,wide_ratio,24,half,quantile_resource,0.75,1.0,1.5,18.91999841702562,72.33586046678123
pretrained,wide_ratio,24,half,mean_resource,0.25,0.0,0.5,9.693444214693868,28.33216548074133
pretrained,wide_ratio,24,half,mean_resource,0.25,0.0,1.0,10.078084025578407,29.497482511056727
pretrained,wide_ratio,24,half,mean_resource,0.25,0.0,1.5,10.476223154485872,30.690207191453585
pretrained,wide_ratio,24,half,mean_resource,0.25,0.5,0.5,16.527127770719872,47.31347897347436
pretrained,wide_ratio,24,half,mean_resource,0.25,0.5,1.0,17.138208533282214,48.719712860820174
pretrained,wide_ratio,24,half,mean_resource,0.25,0.5,1.5,17.767116021538474,50.12797942408254
pretrained,wide_ratio,24,half,mean_resource,0.25,1.0,0.5,24.603249639953287,69.65246201841308
pretrained,wide_ratio,24,half,mean_resource,0.25,1.0,1.0,25.470150426030013,70.6055176244136
pretrained,wide_ratio,24,half,mean_resource,0.25,1.0,1.5,26.3569859514425,71.89019418997219
pretrained,wide_ratio,24,half,mean_resource,0.5,0.0,0.5,10.078084025578407,29.497482511056727
pretrained,wide_ratio,24,half,mean_resource,0.5,0.0,1.0,10.888193610161688,31.90933370847814
pretrained,wide_ratio,24,half,mean_resource,0.5,0.0,1.5,11.757844020258903,34.4221116639193
pretrained,wide_ratio,24,half,mean_resource,0.5,0.5,0.5,17.138208533282214,48.719712860820174
pretrained,wide_ratio,24,half,mean_resource,0.5,0.5,1.0,18.41401742302091,51.5360441552209
pretrained,wide_ratio,24,half,mean_resource,0.5,0.5,1.5,19.762341003740044,54.15316317798689
pretrained,wide_ratio,24,half,mean_resource,0.5,1.0,0.5,25.470150426030013,70.6055176244136
pretrained,wide_ratio,24,half,mean_resource,0.5,1.0,1.0,27.263476733116654,73.14007359837511
pretrained,wide_ratio,24,half,mean_resource,0.5,1.0,1.5,29.134028488075263,75.5317495479777
pretrained,wide_ratio,24,half,mean_resource,0.75,0.0,0.5,10.476223154485872,30.690207191453585
pretrained,wide_ratio,24,half,mean_resource,0.75,0.0,1.0,11.757844020258903,34.4221116639193
pretrained,wide_ratio,24,half,mean_resource,0.75,0.0,1.5,13.19138849428621,38.356676448856064
pretrained,wide_ratio,24,half,mean_resource,0.75,0.5,0.5,17.767116021538474,50.12797942408254
pretrained,wide_ratio,24,half,mean_resource,0.75,0.5,1.0,19.762341003740044,54.15316317798689
pretrained,wide_ratio,24,half,mean_resource,0.75,0.5,1.5,21.922388265876545,58.45171143488922
pretrained,wide_ratio,24,half,mean_resource,0.75,1.0,0.5,26.3569859514425,71.89019418997219
pretrained,wide_ratio,24,half,mean_resource,0.75,1.0,1.0,29.134028488075263,75.5317495479777
pretrained,wide_ratio,24,half,mean_resource,0.75,1.0,1.5,32.0770496723884,78.84012482280679
pretrained,wide_ratio,24,quarter,constant,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.25,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.25,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.25,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.25,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.25,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.25,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.5,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.5,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.5,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.5,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.5,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.5,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,wide_ratio,24,quarter,constant,0.75,0.0,1.0,9.321969482565386,27.195130187978368
