scenario,Q0,quality_bridge_scale,mixture_bridge_lambda,budget_FLOPs,context_tokens,quality_family,status,eligible_observed_recipes,feasible_observed_recipes,recipe_index,N_params_B,D_tokens_B,Q_B_proxy,conditional_bridge_loss,C_total_FLOPs
baseline,0.5,1.0,1.0,1.539926526059492e+19,8192,power,conditional_v8_fixed_policy_feasible,87,46,477,0.1579541979490793,10.0,0.5995154272811548,3.0493232647761173,1.5399265260594917e+19
baseline,0.5,1.0,1.0,1.5848931924611109e+19,8192,power,conditional_v8_fixed_policy_feasible,87,47,477,0.1638411201319473,10.000000000000004,0.5995154272811548,3.0406911498543443,1.5848931924611109e+19
baseline,0.5,1.0,1.0,1.631172909227833e+19,8192,power,conditional_v8_fixed_policy_feasible,87,48,172,0.12147917555416393,10.0,0.6713607648391644,3.030333053805762,1.6311729092278327e+19
baseline,0.5,1.0,1.0,1.6788040181225658e+19,8192,power,conditional_v8_fixed_policy_feasible,87,49,172,0.12771491980619748,10.0,0.6713607648391644,3.0179590333575885,1.6788040181225658e+19
baseline,0.5,1.0,1.0,1.7278259805078663e+19,8192,power,conditional_v8_fixed_policy_feasible,87,50,172,0.13413275107783817,10.000000000000002,0.6713607648391644,3.006026279693799,1.7278259805078665e+19
baseline,0.5,1.0,1.0,1.7782794100389229e+19,8192,power,conditional_v8_fixed_policy_feasible,87,50,172,0.1407379864060557,10.0,0.6713607648391644,2.9945037971286053,1.7782794100389229e+19
baseline,0.5,1.0,1.0,1.8302061063110531e+19,8192,power,conditional_v8_fixed_policy_feasible,87,51,172,0.1475360980881004,10.0,0.6713607648391644,2.983363695923253,1.830206106311053e+19
baseline,0.5,1.0,1.0,1.8836490894897943e+19,8192,power,conditional_v8_fixed_policy_feasible,87,52,172,0.1545327182151874,10.0,0.6713607648391644,2.9725807979444863,1.8836490894897947e+19
baseline,0.5,1.0,1.0,1.9386526359522136e+19,8192,power,conditional_v8_fixed_policy_feasible,87,52,172,0.1617336433385665,10.0,0.6713607648391644,2.962132302317152,1.938652635952213e+19
baseline,0.5,1.0,1.0,1.9952623149688828e+19,8192,power,conditional_v8_fixed_policy_feasible,87,53,172,0.16914483927183382,10.0,0.6713607648391644,2.9519975005182757,1.9952623149688824e+19
baseline,0.5,1.0,1.0,2.053525026457146e+19,8192,power,conditional_v8_fixed_policy_feasible,87,53,172,0.17677244603349382,10.0,0.6713607648391644,2.9421575324528204,2.053525026457146e+19
baseline,0.5,1.0,1.0,2.1134890398366433e+19,8192,power,conditional_v8_fixed_policy_feasible,87,55,172,0.18462278293382595,10.0,0.6713607648391644,2.932595176684846,2.1134890398366433e+19
baseline,0.5,1.0,1.0,2.1752040340195156e+19,8192,power,conditional_v8_fixed_policy_feasible,87,55,172,0.19270235381030174,10.0,0.6713607648391644,2.9232946692816677,2.1752040340195156e+19
baseline,0.5,1.0,1.0,2.238721138568347e+19,8192,power,conditional_v8_fixed_policy_feasible,87,55,172,0.20101785241587766,10.0,0.6713607648391644,2.9142415467449845,2.238721138568347e+19
baseline,0.5,1.0,1.0,2.3040929760558494e+19,8192,power,conditional_v8_fixed_policy_feasible,87,56,172,0.20957616796461856,10.0,0.6713607648391644,2.905422509312447,2.304092976055849e+19
baseline,0.5,1.0,1.0,2.3713737056616554e+19,8192,power,conditional_v8_fixed_policy_feasible,87,58,172,0.21838439083927896,10.0,0.6713607648391644,2.896825301561958,2.3713737056616554e+19
baseline,0.5,1.0,1.0,2.4406190680419762e+19,8192,power,conditional_v8_fixed_policy_feasible,87,58,172,0.2274498184655254,10.0,0.6713607648391644,2.8884386077740793,2.4406190680419762e+19
baseline,0.5,1.0,1.0,2.511886431509572e+19,8192,power,conditional_v8_fixed_policy_feasible,87,58,172,0.23677996135770119,10.000000000000002,0.6713607648391644,2.8802519599317606,2.511886431509572e+19
baseline,0.5,1.0,1.0,2.585234839562199e+19,8192,power,conditional_v8_fixed_policy_feasible,87,58,172,0.24638254934113057,10.0,0.6713607648391644,2.8722556565820883,2.585234839562199e+19
baseline,0.5,1.0,1.0,2.660725059798814e+19,8192,power,conditional_v8_fixed_policy_feasible,87,60,172,0.25626553795610424,10.0,0.6713607648391644,2.864440691067543,2.660725059798814e+19
baseline,0.5,1.0,1.0,2.7384196342643614e+19,8192,power,conditional_v8_fixed_policy_feasible,87,60,172,0.26643711504889167,10.000000000000002,0.6713607648391644,2.8567986878669025,2.7384196342643618e+19
baseline,0.5,1.0,1.0,2.8183829312644493e+19,8192,power,conditional_v8_fixed_policy_feasible,87,61,172,0.2769057075551873,10.0,0.6713607648391644,2.8493218459783027,2.8183829312644497e+19
baseline,0.5,1.0,1.0,2.900681198693144e+19,8192,power,conditional_v8_fixed_policy_feasible,87,62,172,0.2876799884816502,10.0,0.6713607648391644,2.8420028884364585,2.900681198693144e+19
baseline,0.5,1.0,1.0,2.9853826189179695e+19,8192,power,conditional_v8_fixed_policy_feasible,87,63,172,0.29876888409130997,10.000000000000002,0.6713607648391644,2.8348350171891195,2.9853826189179695e+19
