Model,#Params (B),Submission Date,Hub License,Type,Average ⬆️,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,Epoch_AI_Publication_Date,Epoch_AI_Organization,Epoch_AI_Open_Weights,source_row,date,N,open_status,license,type,type_detail,model_class,S,logN,t,z,month,developer,license_research_status
Triangle104/L3.1-8B-Dusky-Ink_v0.r1,8.03,2025-02-09,llama3.1,🤝 base merges and moerges,13.969324061974744,19.84877901745148,20.17548881298811,4.305135951661631,7.158836689038028,7.820833333333334,24.506870567375884,,,,1888,2025-02-09 00:00:00+00:00,8.03,,llama3.1,non_pretrained,🤝 base merges and moerges,merge,13.969324061974746,0.9047155452786809,8.31211498973306,-1.8178401424773711,2025-02,Triangle104,custom_or_unknown_manual_review_needed
Triangle104/RomboHermes3-R1-Llama3.2-3b,3.213,2025-02-09,llama3.2,🤝 base merges and moerges,14.65828137567246,30.07287330948549,19.092695935991667,8.157099697885197,4.4742729306487705,4.40703125,21.74571513002364,,,,1921,2025-02-09 00:00:00+00:00,3.213,,llama3.2,non_pretrained,🤝 base merges and moerges,merge,14.65828137567246,0.5069107255515181,8.31211498973306,-1.761657958745113,2025-02,Triangle104,custom_or_unknown_manual_review_needed
nbeerbower/EVA-abliterated-TIES-Qwen2.5-14B,14.77,2025-02-09,apache-2.0,🤝 base merges and moerges,42.16442636538604,78.35543025838109,48.52247811572799,50.45317220543807,13.982102908277405,14.883333333333336,46.7900413711584,,,,3547,2025-02-09 00:00:00+00:00,14.77,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,42.16442636538604,1.1693804953119495,8.31211498973306,-0.31602715875307935,2025-02,nbeerbower,permissive_license_label_not_repository_verified
netcat420/qwen2.5-MFANN-7b-SLERP-V1.2,7.616,2025-02-09,apache-2.0,🤝 base merges and moerges,28.515188837080995,66.060608075462,30.83088103280173,28.700906344410875,6.263982102908276,12.1421875,27.09256796690307,,,,3649,2025-02-09 00:00:00+00:00,7.616,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,28.515188837080988,0.8817269353764179,8.31211498973306,-0.9190481088817902,2025-02,netcat420,permissive_license_label_not_repository_verified
prithivMLmods/Elita-0.1-Distilled-R1-abliterated,7.616,2025-02-09,apache-2.0,🔶 fine-tuned on domain-specific datasets,17.39921663367112,35.42345421260035,13.606416556106325,30.664652567975832,2.1252796420581683,3.0460937500000003,19.52940307328605,,,,3897,2025-02-09 00:00:00+00:00,7.616,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,17.39921663367112,0.8817269353764179,8.31211498973306,-1.5575939801822,2025-02,prithivMLmods,permissive_license_label_not_repository_verified
prithivMLmods/Megatron-Opus-14B-2.0,14.66,2025-02-09,llama3.1,🔶 fine-tuned on domain-specific datasets,36.80518021675177,66.93739278447852,54.69962231498104,27.794561933534744,14.5413870246085,10.520572916666667,46.33754432624114,,,,3927,2025-02-09 00:00:00+00:00,14.66,,llama3.1,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,36.80518021675177,1.1661339703051092,8.31211498973306,-0.5405837303107937,2025-02,prithivMLmods,custom_or_unknown_manual_review_needed
FINGU-AI/Ultimos-32B,9.604,2025-02-10,mit,🤝 base merges and moerges,3.640726542069556,15.92197591280026,2.277935201319207,0.0,0.0,2.408854166666666,1.2355939716312052,,,,617,2025-02-10 00:00:00+00:00,9.604,,mit,non_pretrained,🤝 base merges and moerges,merge,3.640726542069556,0.9824521513849896,8.344969199178644,-3.2759003766452244,2025-02,FINGU-AI,permissive_license_label_not_repository_verified
Sourjayon/DeepSeek-R1-8b-Sify,8.03,2025-02-10,apache-2.0,🔶 fine-tuned on domain-specific datasets,13.313209574216849,36.79481553389451,6.92682249570646,24.47129909365559,0.3355704697986553,0.4557291666666662,10.895020685579194,2025-01-20,DeepSeek,Yes,1730,2025-02-10 00:00:00+00:00,8.03,yes,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,13.313209574216847,0.9047155452786809,8.344969199178644,-1.8735447692155909,2025-02,Sourjayon,permissive_license_label_not_repository_verified
ilsp/Llama-Krikri-8B-Instruct,8.202,2025-02-10,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",24.18078391296001,60.78748830879843,29.305557163927727,11.782477341389727,7.046979865771815,10.464062499999995,25.69813829787234,,,,2932,2025-02-10 00:00:00+00:00,8.202,,llama3.1,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,24.180783912960006,0.9139197649514659,8.344969199178644,-1.1427935063511596,2025-02,ilsp,custom_or_unknown_manual_review_needed
EnnoAi/EnnoAi-7B-French-Instruct-202502,7.456,2025-02-11,apache-2.0,🔶 fine-tuned on domain-specific datasets,31.28743755248046,55.64424615575562,36.92413092542704,37.235649546827794,6.040268456375841,18.39739583333333,33.48293439716312,,,,530,2025-02-11 00:00:00+00:00,7.456,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,31.28743755248046,0.8725058993459249,8.37782340862423,-0.7867153811792585,2025-02,EnnoAi,permissive_license_label_not_repository_verified
EpistemeAI/ReasoningCore-3B-T1-V1,3.213,2025-02-11,llama3.2,🔶 fine-tuned on domain-specific datasets,23.243643018070443,72.07564816908027,23.06533291680579,14.577039274924472,3.467561521252797,2.720572916666667,23.55570330969267,,,,582,2025-02-11 00:00:00+00:00,3.213,,llama3.2,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,23.243643018070443,0.5069107255515181,8.37782340862423,-1.1946045340933718,2025-02,EpistemeAI,custom_or_unknown_manual_review_needed
MagusCorp/grpo_lora_enem_llama3_7b,8.03,2025-02-11,apache-2.0,🤝 base merges and moerges,21.63438807513112,47.23622211288271,25.896379467976946,12.16012084592145,7.941834451901568,7.973958333333333,28.59781323877068,,,,1130,2025-02-11 00:00:00+00:00,8.03,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,21.634388075131113,0.9047155452786809,8.37782340862423,-1.287101118473291,2025-02,MagusCorp,permissive_license_label_not_repository_verified
Triangle104/DSR1-Distill-Llama-Lit-8B,8.03,2025-02-11,apache-2.0,🤝 base merges and moerges,17.835032823738523,18.852090231696344,19.22515965463957,35.196374622356494,7.046979865771815,6.716927083333334,19.97266548463357,,,,1874,2025-02-11 00:00:00+00:00,8.03,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,17.83503282373852,0.9047155452786809,8.37782340862423,-1.5275643619268937,2025-02,Triangle104,permissive_license_label_not_repository_verified
Triangle104/Herodotos-14B_V0.1,14.77,2025-02-11,apache-2.0,🤝 base merges and moerges,4.56388866448478,18.78715142488597,2.954726291928145,0.0,0.0,3.81484375,1.8266105200945613,,,,1886,2025-02-11 00:00:00+00:00,14.77,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,4.56388866448478,1.1693804953119495,8.37782340862423,-3.040281994943419,2025-02,Triangle104,permissive_license_label_not_repository_verified
Triangle104/Llama3.1-cc-Lit-8b,8.03,2025-02-11,apache-2.0,🤝 base merges and moerges,12.717562119702656,29.930473366223843,13.866972220416004,0.3021148036253776,3.691275167785232,6.242447916666666,22.27208924349881,,,,1892,2025-02-11 00:00:00+00:00,8.03,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,12.717562119702656,0.9047155452786809,8.37782340862423,-1.9261653905648664,2025-02,Triangle104,permissive_license_label_not_repository_verified
Youlln/ECE-MIRAGE-1-12B,15.21,2025-02-11,apache-2.0,🤝 base merges and moerges,4.785720345472222,20.69808109150388,2.6005529379115604,0.0,1.789709172259505,2.408854166666666,1.2171247044917255,,,,2036,2025-02-11 00:00:00+00:00,15.21,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,4.785720345472222,1.1821292140529984,8.37782340862423,-2.990493370927097,2025-02,Youlln,permissive_license_label_not_repository_verified
EpistemeAI/Fireball-R1-Llama-3.1-8B,8.03,2025-02-12,llama3.1,🔶 fine-tuned on domain-specific datasets,14.729862999540122,44.27363839058143,10.273656027098816,31.1178247734139,0.0,1.432291666666666,1.2817671394799046,,,,559,2025-02-12 00:00:00+00:00,8.03,,llama3.1,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,14.729862999540122,0.9047155452786809,8.410677618069816,-1.755947369765964,2025-02,EpistemeAI,custom_or_unknown_manual_review_needed
Nexesenex/Llama_3.2_3b_Kermes_v2,3.213,2025-02-12,llama3.2,🤝 base merges and moerges,18.49497166284455,57.53766672429155,22.049944802060324,5.438066465256798,2.0134228187919474,4.659895833333333,19.27083333333333,,,,1273,2025-02-12 00:00:00+00:00,3.213,,llama3.2,non_pretrained,🤝 base merges and moerges,merge,18.49497166284455,0.5069107255515181,8.410677618069816,-1.483165822601006,2025-02,Nexesenex,custom_or_unknown_manual_review_needed
SicariusSicariiStuff/Phi-lthy4,11.933,2025-02-12,mit,🔶 fine-tuned on domain-specific datasets,30.269040533700707,76.79423928509688,40.15288217449905,13.670694864048338,4.921700223713646,9.036458333333334,37.038268321512994,,,,1703,2025-02-12 00:00:00+00:00,11.933,,mit,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,30.269040533700707,1.0767496406240002,8.410677618069816,-0.8345189752792057,2025-02,SicariusSicariiStuff,permissive_license_label_not_repository_verified
failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,8.03,2025-02-12,llama3,🔶 fine-tuned on domain-specific datasets,23.933089775002568,72.44533393617823,27.3350514750733,9.59214501510574,1.9015659955257265,2.8401041666666664,29.484338061465724,,,,2628,2025-02-12 00:00:00+00:00,8.03,,llama3,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,23.933089775002568,0.9047155452786809,8.410677618069816,-1.156351339858567,2025-02,failspy,custom_or_unknown_manual_review_needed
ontocord/starcoder2-29b-ls,29.009,2025-02-12,,🔶 fine-tuned on domain-specific datasets,8.448973787058975,21.492417895628044,10.973636465379014,1.8882175226586104,3.1319910514541416,3.5499999999999994,9.657579787234043,2023-05-09,"Hugging Face,ServiceNow,Northeastern University,Mila - Quebec AI (originally Montreal Institute for Learning Algorithms),Carnegie Mellon University (CMU),Johns Hopkins University,Leipzig University,ScaDS.AI,Queen Mary University of London,Roblox,Sea AI Lab,Technion - Israel Institute of Technology,Monash University,CSIRO,Data61,McGill University,Saama,University of British Columbia (UBC),Massachusetts Institute of Technology (MIT),Technical University of Munich,IBM,University of Vermont,UnfoldML,SAP,University of Notre Dame,Columbia University,New York University (NYU),University of Allahabad,Discover Dollar,Toloka,Telefonica,Stanford University,Weizmann Institute of Science,Alan Turing Institute,Wellesley College,EleutherAI,Forschungszentrum Julich",Yes,3725,2025-02-12 00:00:00+00:00,29.009,yes,,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,8.448973787058975,1.4625327580350898,8.410677618069816,-2.382851491698826,2025-02,ontocord,custom_or_unknown_manual_review_needed
zelk12/MT3-Gen6-gemma-2-9B,10.159,2025-02-12,gemma,🤝 base merges and moerges,21.10285538804693,17.615482475387527,42.63936302517612,8.836858006042297,12.416107382550338,10.638281250000004,34.47104018912529,,,,4542,2025-02-12 00:00:00+00:00,10.159,,gemma,non_pretrained,🤝 base merges and moerges,merge,21.10285538804693,1.006850960324272,8.410677618069816,-1.3187366794604392,2025-02,zelk12,custom_or_unknown_manual_review_needed
Daemontatox/CogitoZ,32.764,2025-02-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,39.383291042826805,39.67240255854466,53.889571248021504,52.41691842900303,19.35123042505593,19.940885416666664,51.02873817966904,,,,244,2025-02-13 00:00:00+00:00,32.764,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,39.383291042826805,1.5153969172605857,8.4435318275154,-0.43122893928902684,2025-02,Daemontatox,permissive_license_label_not_repository_verified
Nexesenex/Llama_3.2_3b_Kermes_v1,3.213,2025-02-13,llama3.2,🤝 base merges and moerges,17.069896218578325,48.51759996808468,21.16913127462915,3.096676737160121,3.1319910514541416,9.310937500000003,17.193040780141843,,,,1272,2025-02-13 00:00:00+00:00,3.213,,llama3.2,non_pretrained,🤝 base merges and moerges,merge,17.069896218578325,0.5069107255515181,8.4435318275154,-1.5806816728636865,2025-02,Nexesenex,custom_or_unknown_manual_review_needed
Nexesenex/Llama_3.2_3b_Kermes_v2.1,3.213,2025-02-13,llama3.2,🤝 base merges and moerges,18.90711773153537,55.839062576186734,22.16637011489344,5.211480362537765,3.9149888143176734,7.510937500000001,18.7998670212766,,,,1274,2025-02-13 00:00:00+00:00,3.213,,llama3.2,non_pretrained,🤝 base merges and moerges,merge,18.90711773153537,0.5069107255515181,8.4435318275154,-1.456056741670753,2025-02,Nexesenex,custom_or_unknown_manual_review_needed
Pinkstack/Superthoughts-lite-v1,1.711,2025-02-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,7.399417613485791,16.58643510330368,8.902845043233844,2.9456193353474323,4.138702460850116,3.43046875,8.39243498817967,,,,1402,2025-02-13 00:00:00+00:00,1.711,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,7.399417613485791,0.23325000954110028,8.4435318275154,-2.5268941346708194,2025-02,Pinkstack,permissive_license_label_not_repository_verified
cjvt/GaMS-1B,1.54,2025-02-13,apache-2.0,🟩 continuously pretrained,4.621759796234088,16.3541625110263,3.861742268465667,1.3595166163141994,1.1185682326621946,3.385416666666666,1.6511524822695034,,,,2465,2025-02-13 00:00:00+00:00,1.54,,apache-2.0,pretrained,🟩 continuously pretrained,continued_pretrained,4.6217597962340875,0.18752072083646307,8.4435318275154,-3.027074921488177,2025-02,cjvt,permissive_license_label_not_repository_verified
hotmailuser/Mistral-modelstock-24B,23.572,2025-02-13,apache-2.0,🤝 base merges and moerges,29.725473787931804,34.24192254329623,48.712773019346535,13.066465256797583,21.364653243847872,15.746875,45.2201536643026,,,,2807,2025-02-13 00:00:00+00:00,23.572,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,29.725473787931804,1.3723964324231115,8.4435318275154,-0.8604049933681923,2025-02,hotmailuser,permissive_license_label_not_repository_verified
hotmailuser/Mistral-modelstock2-24B,23.572,2025-02-13,apache-2.0,🤝 base merges and moerges,33.81477606165948,43.18452816305181,52.38720934510872,24.018126888217523,19.01565995525727,16.30182291666667,47.98130910165485,,,,2808,2025-02-13 00:00:00+00:00,23.572,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,33.81477606165948,1.3723964324231115,8.4435318275154,-0.6715593661318131,2025-02,hotmailuser,permissive_license_label_not_repository_verified
mrm8488/phi-4-14B-grpo-gsm8k-3e,14.66,2025-02-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,39.20729001022834,68.8533092195375,54.020966104974086,45.2416918429003,11.409395973154364,8.291145833333333,47.42723108747045,2024-12-12,Microsoft Research,Yes,3531,2025-02-13 00:00:00+00:00,14.66,yes,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,39.20729001022834,1.1661339703051092,8.4435318275154,-0.43860718114445757,2025-02,mrm8488,permissive_license_label_not_repository_verified
mrm8488/phi-4-14B-grpo-limo,14.66,2025-02-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,39.0640880591307,68.12391122222371,53.67590173579206,45.69486404833837,11.521252796420578,8.024479166666667,47.34411938534279,2024-12-12,Microsoft Research,Yes,3532,2025-02-13 00:00:00+00:00,14.66,yes,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,39.0640880591307,1.1661339703051092,8.4435318275154,-0.44461910697695495,2025-02,mrm8488,permissive_license_label_not_repository_verified
prithivMLmods/Megatron-Corpus-14B-Exp,14.766,2025-02-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,35.55395685759063,49.82657127532725,47.91897959935681,34.29003021148036,15.100671140939594,18.85260416666667,47.33488475177305,,,,3925,2025-02-13 00:00:00+00:00,14.766,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,35.55395685759063,1.1692628640864462,8.4435318275154,-0.5947768792123558,2025-02,prithivMLmods,permissive_license_label_not_repository_verified
prithivMLmods/Sombrero-Opus-14B-Elite5,14.766,2025-02-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,42.32332845547639,78.80756393037142,50.17464726204971,53.54984894259819,11.521252796420578,13.216666666666669,46.669991134751776,,,,3960,2025-02-13 00:00:00+00:00,14.766,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,42.32332845547639,1.1692628640864462,8.4435318275154,-0.3095143516115008,2025-02,prithivMLmods,permissive_license_label_not_repository_verified
xwen-team/Xwen-7B-Chat,7.616,2025-02-13,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",31.576751501854343,68.6409837010244,30.9216327073333,45.090634441087616,1.45413870246085,6.795052083333332,36.55806737588653,,,,4458,2025-02-13 00:00:00+00:00,7.616,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,31.576751501854343,0.8817269353764179,8.4435318275154,-0.7732915193452714,2025-02,xwen-team,permissive_license_label_not_repository_verified
zelk12/MT-Merge6-gemma-2-9B,10.159,2025-02-13,gemma,🤝 base merges and moerges,20.20346619991928,16.946036516443037,41.32196105730412,8.006042296072508,10.514541387024613,9.82265625,34.6095596926714,,,,4515,2025-02-13 00:00:00+00:00,10.159,,gemma,non_pretrained,🤝 base merges and moerges,merge,20.203466199919276,1.006850960324272,8.4435318275154,-1.373625883681182,2025-02,zelk12,custom_or_unknown_manual_review_needed
bunnycore/Phi-4-Trim-Exp1,7.503,2025-02-14,,🤝 base merges and moerges,4.501547812787733,12.192538021338937,1.4066196276490397,0.5287009063444109,0.6711409395973182,10.577604166666667,1.632683215130022,2024-12-12,Microsoft Research,Yes,2409,2025-02-14 00:00:00+00:00,7.503,yes,,non_pretrained,🤝 base merges and moerges,merge,4.501547812787733,0.875234946450165,8.476386036960985,-3.0546887438581773,2025-02,bunnycore,custom_or_unknown_manual_review_needed
bunnycore/Qwen2.5-7B-MixStock-Sce-V0.3,7.613,2025-02-14,,🔶 fine-tuned on domain-specific datasets,11.636394077198473,21.197644472222592,9.507336377473363,25.755287009063444,1.0067114093959737,3.6911458333333336,8.660239361702127,2024-09-19,Alibaba,Yes,2438,2025-02-14 00:00:00+00:00,7.613,yes,,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,11.636394077198473,0.8815558297933116,8.476386036960985,-2.027322580039896,2025-02,bunnycore,custom_or_unknown_manual_review_needed
open-thoughts/OpenThinker-7B,7.616,2025-02-14,apache-2.0,🔶 fine-tuned on domain-specific datasets,26.578519435108664,40.88895242401273,34.50881791580879,42.59818731117825,0.8948545861297527,5.416666666666668,35.163637706855795,,,,3763,2025-02-14 00:00:00+00:00,7.616,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,26.578519435108664,0.8817269353764179,8.476386036960985,-1.0161131940363834,2025-02,open-thoughts,permissive_license_label_not_repository_verified
prithivMLmods/Magellanic-Opus-14B-Exp,14.766,2025-02-14,apache-2.0,🔶 fine-tuned on domain-specific datasets,40.055124365076594,68.66347956754744,48.00332430163465,37.99093655589124,16.554809843400445,21.644791666666663,47.473404255319146,,,,3923,2025-02-14 00:00:00+00:00,14.766,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,40.055124365076594,1.1692628640864462,8.476386036960985,-0.40316878598442757,2025-02,prithivMLmods,permissive_license_label_not_repository_verified
prithivMLmods/Viper-Coder-v1.1,14.77,2025-02-14,apache-2.0,🔶 fine-tuned on domain-specific datasets,40.26026084781071,44.3236168920686,49.268009957854,54.607250755287005,20.134228187919465,26.20755208333333,47.02090721040189,,,,3979,2025-02-14 00:00:00+00:00,14.77,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,40.26026084781071,1.1693804953119495,8.476386036960985,-0.3946325471220235,2025-02,prithivMLmods,permissive_license_label_not_repository_verified
EpistemeAI/OpenReasoner-Llama-3.2-3B-rs1.0,3.213,2025-02-15,llama3.2,🔶 fine-tuned on domain-specific datasets,22.93957882205128,72.74010735958367,22.80780815942809,13.444108761329304,2.9082774049217,2.024479166666666,23.712692080378247,,,,564,2025-02-15 00:00:00+00:00,3.213,,llama3.2,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,22.939578822051278,0.5069107255515181,8.509240246406572,-1.211726053215318,2025-02,EpistemeAI,custom_or_unknown_manual_review_needed
nbeerbower/DoppelKartoffel-Mistral-Nemo-23B,23.153,2025-02-15,apache-2.0,🔶 fine-tuned on domain-specific datasets,19.833865427806835,51.91480826429429,31.92069738572152,3.096676737160121,3.355704697986576,5.602864583333336,23.11244089834516,,,,3540,2025-02-15 00:00:00+00:00,23.153,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,19.833865427806835,1.3646072717700803,8.509240246406572,-1.3967103116861952,2025-02,nbeerbower,permissive_license_label_not_repository_verified
nbeerbower/Dumpling-Qwen2.5-14B,14.77,2025-02-15,apache-2.0,🔶 fine-tuned on domain-specific datasets,34.79872132286164,60.64010159709571,49.666835922992384,30.966767371601208,6.823266219239373,14.357812499999996,46.33754432624114,,,,3543,2025-02-15 00:00:00+00:00,14.77,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,34.79872132286163,1.1693804953119495,8.509240246406572,-0.6278984378434176,2025-02,nbeerbower,permissive_license_label_not_repository_verified
prithivMLmods/Dinobot-Opus-14B-Exp,14.77,2025-02-15,apache-2.0,🔶 fine-tuned on domain-specific datasets,41.765081012881176,82.39958864701215,48.19594986631396,53.17220543806647,9.955257270693512,12.65390625,44.213578605200944,,,,3896,2025-02-15 00:00:00+00:00,14.77,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,41.765081012881176,1.1693804953119495,8.509240246406572,-0.3324245494789682,2025-02,prithivMLmods,permissive_license_label_not_repository_verified
zelk12/MT-Gen7-gemma-2-9B,10.159,2025-02-15,gemma,🤝 base merges and moerges,20.39180070971448,16.641289556155446,40.93907104389604,8.91238670694864,11.409395973154364,9.755989583333331,34.692671394799056,,,,4506,2025-02-15 00:00:00+00:00,10.159,,gemma,non_pretrained,🤝 base merges and moerges,merge,20.391800709714477,1.006850960324272,8.509240246406572,-1.3619841996430526,2025-02,zelk12,custom_or_unknown_manual_review_needed
CultriX/Qwen2.5-14B-HyperMarck-dl,14.766,2025-02-16,apache-2.0,🤝 base merges and moerges,39.89416756441815,66.50276821057017,43.78585928068085,52.87009063444109,15.659955257270694,15.095312499999997,45.4510195035461,2024-09-19,Alibaba,Yes,210,2025-02-16 00:00:00+00:00,14.766,yes,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,39.89416756441815,1.1692628640864462,8.542094455852157,-0.40987674546907477,2025-02,CultriX,permissive_license_label_not_repository_verified
cloudyu/Mixtral_11Bx2_MoE_19B,19.188,2025-02-16,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,20.407079261242234,38.50837998732253,32.78564048528819,6.722054380664652,5.369127516778524,13.377604166666664,25.67966903073286,,,,2468,2025-02-16 00:00:00+00:00,19.188,,cc-by-nc-4.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,20.407079261242234,1.2830297097938594,8.542094455852157,-1.36104329019094,2025-02,cloudyu,custom_or_unknown_manual_review_needed
fluently-lm/FluentlyLM-Prinum,32.764,2025-02-16,mit,"💬 chat models (RLHF, DPO, IFT, ...)",47.21693789116021,80.9033364805383,59.48220341842799,54.003021148036254,18.232662192393736,17.259895833333335,53.42050827423167,,,,2651,2025-02-16 00:00:00+00:00,32.764,,mit,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,47.21693789116022,1.5153969172605857,8.542094455852157,-0.11143766400859978,2025-02,fluently-lm,permissive_license_label_not_repository_verified
mobiuslabsgmbh/DeepSeek-R1-ReDistill-Llama3-8B-v1.1,8.03,2025-02-16,mit,🔶 fine-tuned on domain-specific datasets,15.806892418961333,37.0396104558128,7.891833484522146,32.85498489425982,2.796420581655479,0.9440104166666662,13.314494680851062,2025-01-20,DeepSeek,Yes,3517,2025-02-16 00:00:00+00:00,8.03,yes,mit,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,15.806892418961331,0.9047155452786809,8.542094455852157,-1.6726669862294998,2025-02,mobiuslabsgmbh,permissive_license_label_not_repository_verified
mobiuslabsgmbh/DeepSeek-R1-ReDistill-Qwen-7B-v1.1,7.616,2025-02-16,mit,🔶 fine-tuned on domain-specific datasets,17.737904923149653,34.73151238713281,11.565400479411355,34.96978851963746,2.0134228187919474,8.410677083333333,14.736628250591016,2025-01-20,DeepSeek,Yes,3518,2025-02-16 00:00:00+00:00,7.616,yes,mit,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,17.737904923149653,0.8817269353764179,8.542094455852157,-1.5342065605664743,2025-02,mobiuslabsgmbh,permissive_license_label_not_repository_verified
prithivMLmods/Evac-Opus-14B-Exp,14.77,2025-02-16,apache-2.0,🔶 fine-tuned on domain-specific datasets,39.323054993397584,59.16135852870384,49.58175106916661,42.14501510574018,18.45637583892617,18.630989583333328,47.96283983451538,,,,3902,2025-02-16 00:00:00+00:00,14.77,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,39.323054993397584,1.1693804953119495,8.542094455852157,-0.4337528193219588,2025-02,prithivMLmods,permissive_license_label_not_repository_verified
Xiaojian9992024/Phi-4-Megatron-Empathetic,14.66,2025-02-17,,🤝 base merges and moerges,27.96788940888075,1.726086783068924,51.91276449300776,26.96374622356496,18.12080536912752,23.72526041666666,45.35867316784871,2024-12-12,Microsoft Research,Yes,1998,2025-02-17 00:00:00+00:00,14.66,yes,,non_pretrained,🤝 base merges and moerges,merge,27.96788940888075,1.1661339703051092,8.574948665297741,-0.9460549547651637,2025-02,Xiaojian9992024,custom_or_unknown_manual_review_needed
allura-org/TQ2.5-14B-Neon-v1,14.77,2025-02-17,apache-2.0,🔶 fine-tuned on domain-specific datasets,39.14031038134542,67.54189993661264,50.51009292921976,36.027190332326285,16.21923937360179,17.29166666666666,47.251773049645394,,,,2228,2025-02-17 00:00:00+00:00,14.77,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,39.14031038134542,1.1693804953119495,8.574948665297741,-0.441418152566548,2025-02,allura-org,permissive_license_label_not_repository_verified
tensopolis/virtuoso-small-tensopolis-v2,14.77,2025-02-17,apache-2.0,🤝 base merges and moerges,40.113839873543775,80.20142111818863,50.22972026624839,38.74622356495468,10.514541387024613,14.83828125,46.15285165484633,,,,4287,2025-02-17 00:00:00+00:00,14.77,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,40.113839873543775,1.1693804953119495,8.574948665297741,-0.4007240200124546,2025-02,tensopolis,permissive_license_label_not_repository_verified
CultriX/Qwen2.5-14B-ReasoningMerge,14.766,2025-02-18,apache-2.0,🤝 base merges and moerges,40.64588590091172,46.05469044357859,50.867897804151305,52.0392749244713,21.02908277404921,25.60755208333333,48.27681737588653,2024-09-19,Alibaba,Yes,216,2025-02-18 00:00:00+00:00,14.766,yes,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,40.645885900911715,1.1692628640864462,8.607802874743326,-0.3786238149078696,2025-02,CultriX,permissive_license_label_not_repository_verified
